room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
14873843,85169583,Entire home/apt,,Centrum West,0,0.0,8,4.0,280.0,,52.371985,4.898825,2016-12-16 18:31:08.315061
14876730,85933413,Entire home/apt,,Watergraafsmeer,0,0.0,6,2.0,139.0,,52.339496,4.944611,2016-12-16 18:29:54.620036
14870188,85169583,Entire home/apt,,Centrum West,0,0.0,8,4.0,16.0,,52.372797,4.897401,2016-12-16 18:29:41.152403
14868171,85169583,Entire home/apt,,Centrum West,0,0.0,12,6.0,16.0,,52.375785,4.897342,2016-12-16 18:29:41.148846
669914,3392963,Entire home/apt,,Slotervaart,116,5.0,4,1.0,190.0,,52.368951,4.845367,2016-12-16 17:11:28.800936
9601757,49690783,Entire home/apt,,Centrum Oost,9,5.0,4,2.0,183.0,,52.368132,4.917721,2016-12-16 16:43:51.979192
16394229,107392086,Entire home/apt,,Centrum Oost,0,0.0,4,2.0,135.0,,52.363673,4.917368,2016-12-16 16:42:00.693126
16400773,28268744,Entire home/apt,,De Baarsjes / Oud West,0,0.0,4,2.0,118.0,,52.373186,4.852822,2016-12-16 16:41:12.063422
15068720,34926850,Entire home/apt,,Noord-West / Noord-Midden,8,5.0,6,2.0,297.0,,52.359305,4.886063,2016-12-16 15:58:32.638057
10200860,669178,Entire home/apt,,Centrum West,47,4.0,4,1.0,187.0,,52.379844,4.888355,2016-12-16 15:27:36.157114
10184676,669178,Entire home/apt,,Centrum Oost,52,3.5,4,1.0,129.0,,52.362639,4.891959,2016-12-16 14:28:28.699459
16372069,44723950,Entire home/apt,,De Pijp / Rivierenbuurt,0,0.0,3,2.0,139.0,,52.344655,4.89568,2016-12-16 14:27:26.520125
2081615,5734631,Entire home/apt,,Oud Noord,15,4.5,4,2.0,118.0,,52.386995,4.927238,2016-12-16 14:23:29.867604
7994766,37542694,Entire home/apt,,De Pijp / Rivierenbuurt,6,4.0,4,2.0,98.0,,52.349317,4.901424,2016-12-16 14:22:23.495314
16387617,65859990,Entire home/apt,,Centrum West,0,0.0,3,0.0,96.0,,52.37544,4.87672,2016-12-16 14:22:01.476450
11486321,3256150,Entire home/apt,,Noord-West / Noord-Midden,0,0.0,4,2.0,1617.0,,52.345079,4.861024,2016-12-16 14:21:44.287798
1033902,5614587,Entire home/apt,,Slotervaart,9,5.0,4,3.0,215.0,,52.352421,4.836426,2016-12-16 14:12:59.480301
16191551,3935788,Entire home/apt,,De Baarsjes / Oud West,0,0.0,6,4.0,243.0,,52.372042,4.862385,2016-12-16 13:39:11.452048
16398784,26481559,Entire home/apt,,Centrum Oost,0,0.0,8,5.0,227.0,,52.365661,4.898953,2016-12-16 13:34:09.059336
4366938,22669035,Entire home/apt,,Centrum West,25,5.0,3,1.0,270.0,,52.374994,4.880588,2016-12-16 13:33:38.878468
581342,1544456,Entire home/apt,,De Pijp / Rivierenbuurt,52,4.5,4,3.0,270.0,,52.354032,4.899831,2016-12-16 13:33:21.447017
16375065,33384772,Entire home/apt,,De Pijp / Rivierenbuurt,0,0.0,4,2.0,215.0,,52.356936,4.90249,2016-12-16 13:33:21.428460
16184371,11364638,Entire home/apt,,Noord Oost,0,0.0,5,2.0,215.0,,52.404273,4.937567,2016-12-16 13:32:04.963876
