room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
44805,197355,Private room,,Oostelijk Havengebied / Indische Buurt,100,4.5,3,1.0,115.0,3,52.360895,4.946367,2014-08-30 21:37:00.760
45125,199266,Entire home/apt,,Centrum Oost,41,5.0,2,1.0,199.0,3,52.374026,4.903189,2014-08-30 23:01:06.884
45618,202748,Entire home/apt,,Westerpark,65,5.0,4,2.0,162.0,3,52.388918,4.886309,2014-08-30 22:34:44.156
45704,203202,Private room,,De Baarsjes / Oud West,115,4.5,2,1.0,96.0,3,52.369283,4.853328,2014-08-31 00:24:00.341
45995,77950,Private room,,Centrum West,121,4.5,2,1.0,118.0,3,52.376986,4.88549,2014-08-31 01:12:54.208
47061,211696,Entire home/apt,,De Baarsjes / Oud West,94,5.0,3,2.0,140.0,2,52.367986,4.874469,2014-08-31 02:08:51.197
47333,213960,Entire home/apt,,Centrum West,32,4.5,5,3.0,199.0,3,52.368471,4.892625,2014-08-31 02:28:39.769
47505,215355,Entire home/apt,,De Pijp / Rivierenbuurt,33,4.5,6,1.0,147.0,2,52.352104,4.886552,2014-08-31 00:36:42.804
47514,215418,Entire home/apt,,Centrum West,72,4.5,2,1.0,162.0,3,52.37059,4.88741,2014-08-31 00:49:26.802
48076,219080,Entire home/apt,,Centrum West,20,5.0,6,3.0,383.0,4,52.378646,4.894417,2014-08-31 01:56:44.018
48149,219460,Entire home/apt,,De Pijp / Rivierenbuurt,88,4.5,2,1.0,146.0,3,52.35306,4.898837,2014-08-30 21:57:02.269
49247,224516,Entire home/apt,,Centrum West,0,,2,1.0,264.0,3,52.373413,4.891824,2014-08-30 23:33:50.601
49552,225987,Entire home/apt,,Centrum West,106,5.0,8,3.0,440.0,2,52.379246,4.890227,2014-08-31 00:35:12.507
49790,227530,Entire home/apt,,De Baarsjes / Oud West,64,5.0,3,2.0,258.0,3,52.362664,4.861032,2014-08-31 00:11:41.824
50089,229241,Entire home/apt,,De Baarsjes / Oud West,171,4.5,2,1.0,74.0,2,52.374798,4.860951,2014-08-31 01:10:38.560
50263,230246,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,87,5.0,4,2.0,221.0,2,52.371374,4.93305,2014-08-30 23:23:18.834
50515,231864,Entire home/apt,,Bos en Lommer,5,4.0,6,4.0,177.0,1,52.377272,4.839253,2014-08-30 23:18:23.858
50523,231946,Private room,,Centrum West,21,5.0,2,1.0,147.0,2,52.36932,4.882582,2014-08-30 23:28:25.600
50570,232321,Entire home/apt,,Bos en Lommer,67,4.5,5,1.0,116.0,3,52.377588,4.849057,2014-08-31 00:26:28.274
51667,237840,Entire home/apt,,De Baarsjes / Oud West,76,5.0,3,1.0,133.0,5,52.368818,4.868602,2014-08-31 02:06:01.602
51862,229120,Entire home/apt,,Centrum Oost,22,4.5,4,2.0,191.0,4,52.371826,4.921517,2014-08-31 00:43:53.801
51969,15618,Entire home/apt,,De Pijp / Rivierenbuurt,3,5.0,3,2.0,162.0,4,52.357483,4.8871,2014-08-30 21:30:52.672
52038,240194,Entire home/apt,,Noord-West / Noord-Midden,5,4.5,5,2.0,206.0,2,52.354795,4.886071,2014-08-30 23:02:49.830
52490,185836,Private room,,Oostelijk Havengebied / Indische Buurt,25,5.0,2,1.0,110.0,3,52.370046,4.938691,2014-08-30 21:43:24.592
53067,246493,Entire home/apt,,De Pijp / Rivierenbuurt,80,4.5,2,1.0,116.0,3,52.353393,4.900638,2014-08-30 23:08:48.567
53671,247822,Private room,,Westerpark,104,4.5,2,1.0,110.0,2,52.389053,4.885589,2014-08-31 01:08:06.016
53692,246493,Private room,,De Pijp / Rivierenbuurt,53,4.5,4,1.0,133.0,3,52.353483,4.90049,2014-08-31 01:35:19.228
53693,246493,Entire home/apt,,De Pijp / Rivierenbuurt,95,4.5,2,1.0,116.0,4,52.354414,4.900071,2014-08-31 01:36:49.881
54237,240194,Private room,,De Pijp / Rivierenbuurt,1,4.5,3,1.0,146.0,1,52.354623,4.886924,2014-08-31 02:19:04.182
54783,208915,Entire home/apt,,Noord-West / Noord-Midden,47,5.0,3,1.0,221.0,2,52.357625,4.883126,2014-08-31 03:04:22.901
55621,262846,Entire home/apt,,De Pijp / Rivierenbuurt,9,5.0,4,2.0,184.0,3,52.353859,4.897721,2014-08-30 23:01:22.414
55709,263233,Entire home/apt,,De Pijp / Rivierenbuurt,31,5.0,3,1.0,175.0,3,52.357004,4.898811,2014-08-31 00:54:04.721
55807,263844,Private room,,De Baarsjes / Oud West,64,5.0,2,1.0,103.0,2,52.369657,4.862025,2014-08-31 03:04:27.342
55868,264178,Entire home/apt,,Noord-West / Noord-Midden,51,5.0,4,2.0,146.0,2,52.355976,4.884834,2014-08-30 22:48:00.782
55985,264963,Entire home/apt,,Centrum West,83,4.5,2,1.0,125.0,3,52.369708,4.875863,2014-08-31 01:21:05.894
56100,265765,Entire home/apt,,Watergraafsmeer,59,4.5,4,1.0,177.0,3,52.354527,4.929517,2014-08-30 22:15:26.274
56442,267422,Private room,,Westerpark,0,,1,1.0,184.0,3,52.391784,4.891576,2014-08-31 00:07:05.447
57408,273329,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,165,5.0,4,2.0,118.0,2,52.361591,4.935715,2014-08-30 22:54:12.830
57723,275297,Entire home/apt,,Oud Oost,5,5.0,5,3.0,295.0,1,52.363279,4.921762,2014-08-31 00:08:23.860
57811,275886,Entire home/apt,,Centrum Oost,5,5.0,2,1.0,140.0,1,52.371757,4.928787,2014-08-31 02:06:15.086
57841,276068,Entire home/apt,,Centrum Oost,133,5.0,4,1.0,175.0,3,52.372614,4.899965,2014-08-31 02:45:25.804
57978,276959,Entire home/apt,,Noord-West / Noord-Midden,79,4.5,3,1.0,140.0,4,52.358176,4.874106,2014-08-31 00:07:16.170
58211,278253,Entire home/apt,,Centrum Oost,13,5.0,4,2.0,287.0,2,52.365613,4.885732,2014-08-30 23:38:46.154
58600,280614,Entire home/apt,,Westerpark,26,4.5,7,2.0,177.0,1,52.380382,4.86769,2014-08-31 02:33:02.278
59948,263146,Entire home/apt,,Osdorp,42,5.0,2,1.0,131.0,1,52.363165,4.809029,2014-08-30 22:27:14.945
59963,288514,Entire home/apt,,Centrum Oost,27,4.5,4,1.0,184.0,3,52.365896,4.900932,2014-08-30 22:46:37.145
59966,288514,Entire home/apt,,Centrum West,28,4.5,5,0.0,221.0,3,52.379973,4.88714,2014-08-30 22:51:34.539
59968,288514,Entire home/apt,,Centrum Oost,18,4.0,4,1.0,221.0,3,52.365484,4.899114,2014-08-30 22:54:19.530
60721,292894,Private room,,De Baarsjes / Oud West,27,4.5,2,1.0,22.0,3,52.372429,4.854497,2014-08-30 22:33:06.653
61680,298957,Entire home/apt,,Centrum West,36,5.0,2,1.0,177.0,5,52.380553,4.887058,2014-08-31 02:44:26.849
61697,283269,Entire home/apt,,De Pijp / Rivierenbuurt,0,,3,1.0,118.0,6,52.350171,4.90378,2014-08-30 21:30:59.329
61777,178515,Entire home/apt,,Centrum West,39,4.5,2,1.0,103.0,3,52.381056,4.88568,2014-08-30 23:15:52.430
62015,301340,Entire home/apt,,Oud Oost,3,5.0,2,1.0,221.0,2,52.364453,4.931236,2014-08-30 22:52:57.001
62412,303781,Entire home/apt,,De Baarsjes / Oud West,1,5.0,6,2.0,353.0,1,52.359648,4.863963,2014-08-31 01:56:57.147
62417,303781,Entire home/apt,,De Baarsjes / Oud West,3,5.0,2,1.0,184.0,1,52.359032,4.864278,2014-08-31 02:03:43.277
63008,307265,Entire home/apt,,De Baarsjes / Oud West,99,5.0,6,3.0,146.0,3,52.359683,4.862041,2014-08-30 22:10:40.182
63016,307370,Entire home/apt,,De Pijp / Rivierenbuurt,5,5.0,2,1.0,103.0,4,52.346545,4.902214,2014-08-30 22:21:06.511
63872,312121,Entire home/apt,,Centrum Oost,21,5.0,2,1.0,187.0,4,52.368615,4.905988,2014-08-31 00:14:18.080
64736,306192,Entire home/apt,,De Baarsjes / Oud West,24,5.0,2,1.0,162.0,3,52.363481,4.867834,2014-08-31 02:23:12.230
64769,312863,Entire home/apt,,Centrum Oost,15,5.0,6,3.0,515.0,1,52.362254,4.901999,2014-08-30 21:31:08.599
64977,317638,Private room,,Watergraafsmeer,12,4.5,2,1.0,102.0,1,52.338781,4.942761,2014-08-31 02:03:44.727
65164,318573,Entire home/apt,,Centrum West,11,5.0,2,1.0,175.0,3,52.381059,4.88525,2014-08-31 00:30:04.591
65230,213960,Entire home/apt,,Centrum West,28,4.5,5,5.0,199.0,3,52.36903,4.893482,2014-08-31 01:59:34.695
67841,335166,Entire home/apt,,De Pijp / Rivierenbuurt,3,4.5,2,1.0,147.0,3,52.354725,4.893238,2014-08-30 21:29:32.595
68290,336950,Private room,,Centrum West,179,4.5,2,1.0,94.0,1,52.368871,4.895234,2014-08-31 01:42:02.897
68873,336950,Private room,,Centrum West,173,5.0,2,1.0,94.0,1,52.369501,4.89556,2014-08-30 21:41:32.270
69040,344312,Entire home/apt,,Centrum West,31,5.0,3,1.0,175.0,5,52.373359,4.876865,2014-08-31 01:18:51.278
69042,344312,Entire home/apt,,Centrum West,28,4.5,3,1.0,175.0,5,52.373584,4.876957,2014-08-31 01:21:35.249
70465,229241,Private room,,De Baarsjes / Oud West,92,5.0,1,1.0,59.0,2,52.372078,4.862602,2014-08-30 22:54:37.609
71231,363618,Entire home/apt,,De Pijp / Rivierenbuurt,83,5.0,5,2.0,140.0,1,52.357304,4.891381,2014-08-30 22:51:45.684
71236,316285,Entire home/apt,,Centrum Oost,62,4.5,4,1.0,140.0,1,52.370014,4.898744,2014-08-30 22:59:31.794
72264,374156,Entire home/apt,,Centrum Oost,0,,4,1.0,293.0,4,52.368055,4.916882,2014-08-30 23:04:18.900
72645,377140,Entire home/apt,,Centrum Oost,36,5.0,5,3.0,471.0,3,52.366138,4.907613,2014-08-31 01:46:11.970
73208,381900,Entire home/apt,,Noord-West / Noord-Midden,32,5.0,4,2.0,206.0,3,52.359351,4.876722,2014-08-31 02:53:30.640
73891,387108,Entire home/apt,,De Baarsjes / Oud West,38,5.0,2,1.0,131.0,1,52.361857,4.852396,2014-08-31 01:01:29.840
73917,387205,Entire home/apt,,Centrum West,5,5.0,2,1.0,258.0,2,52.378943,4.890602,2014-08-31 01:35:58.046
73924,387205,Entire home/apt,,Centrum West,4,4.5,2,1.0,221.0,1,52.377338,4.888839,2014-08-31 01:44:31.732
74385,391235,Entire home/apt,,Oud Oost,34,4.5,4,1.0,147.0,3,52.365539,4.928571,2014-08-31 00:35:37.456
75382,399879,Entire home/apt,,Oud Oost,1,4.5,3,0.0,147.0,3,52.364867,4.926966,2014-08-31 00:01:24.382
75444,399879,Private room,,Centrum Oost,4,4.5,2,1.0,103.0,3,52.36703,4.928788,2014-08-31 01:23:54.746
75499,400896,Entire home/apt,,De Baarsjes / Oud West,2,5.0,2,1.0,147.0,3,52.362594,4.876937,2014-08-31 02:35:49.509
75583,59059,Private room,,Slotervaart,101,5.0,2,1.0,52.0,1,52.363962,4.844322,2014-08-30 22:52:04.085
75941,404143,Entire home/apt,,Centrum West,67,4.5,2,1.0,175.0,3,52.373218,4.889265,2014-08-31 01:04:18.467
76459,400896,Private room,,De Baarsjes / Oud West,1,5.0,2,1.0,147.0,3,52.363725,4.875341,2014-08-31 01:12:18.455
76631,409345,Entire home/apt,,Centrum West,59,5.0,2,1.0,162.0,3,52.373021,4.885769,2014-08-30 23:22:18.363
76643,409438,Entire home/apt,,Centrum West,4,4.5,6,1.0,293.0,2,52.375287,4.88167,2014-08-30 23:37:57.490
76668,409579,Private room,,Westerpark,0,,4,1.0,140.0,2,52.388895,4.891618,2014-08-31 00:08:39.408
76878,410931,Entire home/apt,,Noord-West / Noord-Midden,1,2.5,4,2.0,147.0,7,52.350797,4.849505,2014-08-30 23:11:38.424
77332,409438,Entire home/apt,,Centrum West,5,4.5,5,2.0,368.0,3,52.369698,4.883903,2014-08-30 21:55:13.539
77945,119217,Private room,,Centrum Oost,26,4.5,2,1.0,168.0,2,52.363464,4.898351,2014-08-31 00:04:53.978
77977,119217,Private room,,Centrum Oost,57,5.0,2,1.0,125.0,3,52.364244,4.89848,2014-08-31 00:47:25.826
78033,119217,Private room,,Centrum Oost,90,4.5,2,1.0,81.0,2,52.364986,4.8984,2014-08-31 02:02:41.941
78188,415830,Entire home/apt,,Buitenveldert / Zuidas,27,5.0,2,1.0,103.0,2,52.327892,4.862528,2014-08-30 23:49:23.487
80634,436145,Private room,,Centrum West,8,4.5,6,1.0,147.0,2,52.378035,4.89344,2014-08-31 02:56:14.944
80635,436145,Private room,,Centrum West,78,5.0,2,1.0,140.0,3,52.378759,4.892636,2014-08-31 02:57:49.574
81982,378043,Private room,,De Pijp / Rivierenbuurt,53,5.0,2,1.0,124.0,2,52.34322,4.909387,2014-08-30 22:50:14.714
82303,447638,Entire home/apt,,Centrum Oost,82,5.0,2,1.0,131.0,3,52.362438,4.901205,2014-08-31 00:12:16.957
82482,186729,Private room,,Centrum West,243,4.5,4,1.0,146.0,1,52.37026,4.88003,2014-08-30 22:33:52.752
82748,450453,Entire home/apt,,Centrum Oost,67,5.0,4,1.0,205.0,3,52.367364,4.897351,2014-08-30 22:47:10.494
83248,399879,Private room,,Oud Oost,2,4.0,5,1.0,125.0,3,52.365491,4.926982,2014-08-30 22:31:10.991
83380,165501,Entire home/apt,,Centrum West,42,5.0,2,1.0,184.0,7,52.368498,4.878496,2014-08-31 01:24:06.314
83498,124245,Private room,,Centrum West,29,5.0,1,1.0,66.0,2,52.367228,4.891235,2014-08-30 22:23:04.168
84018,119217,Private room,,Centrum Oost,67,4.5,2,1.0,66.0,3,52.364399,4.897488,2014-08-30 22:33:59.174
84437,461407,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,49,5.0,4,1.0,152.0,2,52.370775,4.941576,2014-08-31 02:08:17.057
85401,467814,Entire home/apt,,De Pijp / Rivierenbuurt,150,4.0,10,2.0,162.0,2,52.356078,4.894312,2014-08-31 00:47:36.532
85767,65041,Entire home/apt,,Centrum West,39,3.5,4,1.0,118.0,3,52.388128,4.888546,2014-08-30 21:39:11.859
85941,82145,Entire home/apt,,Centrum West,25,5.0,4,1.0,295.0,3,52.376096,4.884575,2014-08-31 01:25:36.905
86209,464146,Entire home/apt,,Oud Noord,1,4.0,4,2.0,118.0,2,52.392305,4.914632,2014-08-31 01:41:29.493
86340,473766,Entire home/apt,,Ijburg / Eiland Zeeburg,10,4.5,2,1.0,196.0,2,52.354713,4.990802,2014-08-30 22:59:53.114
87519,479325,Private room,,Centrum West,9,5.0,2,1.0,184.0,1,52.372619,4.882151,2014-08-31 02:21:33.789
93369,500985,Entire home/apt,,Slotervaart,13,4.5,4,2.0,147.0,1,52.358987,4.826238,2014-08-31 01:30:33.842
93807,240194,Shared room,,Noord-West / Noord-Midden,1,,2,1.0,102.0,2,52.354568,4.88641,2014-08-30 23:53:31.081
96048,510526,Private room,,Centrum Oost,0,,2,1.0,147.0,3,52.372437,4.907589,2014-08-30 22:31:25.523
97221,195859,Private room,,Slotervaart,32,4.5,3,1.0,96.0,2,52.349103,4.836112,2014-08-31 01:47:10.662
97390,240194,Entire home/apt,,Noord-West / Noord-Midden,21,4.0,7,3.0,278.0,1,52.354602,4.886295,2014-08-30 23:52:13.205
97476,485930,Entire home/apt,,Noord-West / Noord-Midden,10,5.0,2,1.0,155.0,3,52.356375,4.865793,2014-08-31 01:45:02.046
97939,517653,Entire home/apt,,De Baarsjes / Oud West,54,4.5,2,1.0,131.0,3,52.363801,4.873521,2014-08-31 00:39:42.270
98553,519930,Entire home/apt,,Noord-West / Noord-Midden,11,5.0,3,1.0,140.0,4,52.353121,4.849643,2014-08-31 02:55:24.168
98558,26919,Entire home/apt,,Centrum Oost,11,5.0,2,1.0,214.0,3,52.369596,4.899069,2014-08-31 03:01:49.598
101618,531200,Private room,,Centrum West,2,5.0,2,1.0,162.0,3,52.374001,4.879154,2014-08-31 02:46:29.001
102107,534206,Entire home/apt,,Noord-West / Noord-Midden,17,5.0,3,2.0,221.0,2,52.35868,4.875614,2014-08-31 02:16:15.869
103026,3718,Entire home/apt,,De Baarsjes / Oud West,14,4.5,4,1.0,140.0,3,52.369536,4.866747,2014-08-30 23:57:11.967
103527,3813,Private room,,Oostelijk Havengebied / Indische Buurt,93,5.0,1,1.0,69.0,2,52.379662,4.924306,2014-08-30 23:43:55.038
105074,424469,Entire home/apt,,De Baarsjes / Oud West,95,4.5,5,3.0,133.0,3,52.362131,4.858479,2014-08-30 23:57:16.625
105546,538768,Private room,,Geuzenveld / Slotermeer,41,4.5,2,1.0,88.0,2,52.373879,4.833266,2014-08-30 23:07:00.568
106477,551868,Entire home/apt,,Centrum West,42,5.0,2,1.0,287.0,2,52.383836,4.884856,2014-08-31 02:39:02.114
107195,249794,Entire home/apt,,Centrum Oost,15,4.5,4,1.0,96.0,4,52.370074,4.919604,2014-08-31 01:33:41.056
107320,303781,Entire home/apt,,De Pijp / Rivierenbuurt,4,5.0,4,2.0,309.0,1,52.354047,4.905053,2014-08-30 22:42:44.509
107326,556149,Entire home/apt,,De Aker / Nieuw Sloten,20,4.5,6,2.0,133.0,2,52.350831,4.816094,2014-08-30 22:51:07.000
107966,558915,Entire home/apt,,Bos en Lommer,43,4.5,3,1.0,140.0,5,52.378588,4.857216,2014-08-31 01:37:54.433
107972,558976,Entire home/apt,,De Baarsjes / Oud West,32,5.0,2,1.0,147.0,3,52.363972,4.876509,2014-08-31 01:45:25.120
112301,573300,Private room,,Westerpark,124,4.5,1,1.0,44.0,2,52.377637,4.872101,2014-08-31 01:15:18.338
112831,575095,Entire home/apt,,Westerpark,45,4.5,3,2.0,133.0,2,52.390428,4.875262,2014-08-31 01:39:19.683
115795,468497,Entire home/apt,,De Pijp / Rivierenbuurt,22,4.5,4,2.0,243.0,2,52.352234,4.896592,2014-08-30 23:18:22.440
118097,538659,Private room,,Centrum West,95,5.0,2,1.0,115.0,2,52.368192,4.886438,2014-08-30 23:15:34.817
118117,596513,Entire home/apt,,De Baarsjes / Oud West,155,4.5,2,1.0,87.0,2,52.368883,4.869548,2014-08-30 23:41:20.128
118302,596513,Entire home/apt,,De Baarsjes / Oud West,2,5.0,2,1.0,184.0,4,52.366548,4.865235,2014-08-30 22:08:17.712
118962,600788,Entire home/apt,,Noord-West / Noord-Midden,93,5.0,2,1.0,125.0,2,52.348857,4.868092,2014-08-31 01:22:34.252
119023,601183,Entire home/apt,,Westerpark,5,5.0,4,1.0,228.0,2,52.375905,4.876476,2014-08-31 02:43:03.593
119292,602538,Private room,,Oostelijk Havengebied / Indische Buurt,0,,2,1.0,65.0,1,52.377689,4.942461,2014-08-31 03:00:06.310
120872,607597,Entire home/apt,,Bos en Lommer,34,4.5,2,1.0,131.0,2,52.381848,4.85573,2014-08-30 22:20:59.306
124188,619647,Entire home/apt,,De Pijp / Rivierenbuurt,1,5.0,3,0.0,125.0,4,52.35661,4.892944,2014-08-30 22:06:05.602
124831,621555,Entire home/apt,,Oud Oost,15,4.5,4,1.0,133.0,3,52.361258,4.926795,2014-08-31 00:57:11.557
124936,447638,Entire home/apt,,Centrum Oost,78,5.0,2,1.0,177.0,4,52.360377,4.901563,2014-08-30 21:41:24.291
125425,623749,Entire home/apt,,Oud Oost,33,4.5,2,1.0,125.0,2,52.360975,4.927611,2014-08-31 02:45:33.777
126704,628210,Entire home/apt,,De Baarsjes / Oud West,9,5.0,4,1.0,206.0,4,52.360944,4.871403,2014-08-31 02:44:25.084
128890,636739,Entire home/apt,,Oud Oost,2,4.0,5,2.0,221.0,4,52.359455,4.912359,2014-08-31 00:07:25.561
129744,69651,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,0,,2,1.0,420.0,3,52.373209,4.952018,2014-08-31 02:02:26.939
130114,641067,Entire home/apt,,De Baarsjes / Oud West,5,5.0,2,1.0,147.0,1,52.36948,4.859697,2014-08-30 22:58:03.216
131250,646005,Entire home/apt,,De Pijp / Rivierenbuurt,5,4.5,2,1.0,102.0,2,52.353593,4.90278,2014-08-31 01:21:26.856
132950,652822,Entire home/apt,,De Baarsjes / Oud West,51,4.5,2,1.0,147.0,1,52.364738,4.8729,2014-08-30 23:21:09.760
133975,657559,Entire home/apt,,De Pijp / Rivierenbuurt,5,5.0,2,1.0,147.0,4,52.359296,4.887423,2014-08-30 23:22:01.117
134400,659620,Entire home/apt,,Centrum West,45,4.5,4,2.0,287.0,2,52.369442,4.893116,2014-08-30 21:28:24.665
136029,666321,Entire home/apt,,De Baarsjes / Oud West,22,5.0,3,2.0,134.0,2,52.36705,4.853809,2014-08-30 23:30:11.076
136887,669733,Private room,,Oud Noord,68,4.5,2,1.0,96.0,2,52.387333,4.917177,2014-08-31 01:27:35.978
137026,670266,Entire home/apt,,De Pijp / Rivierenbuurt,27,5.0,6,3.0,317.0,2,52.353609,4.905621,2014-08-30 22:56:15.519
137282,589344,Entire home/apt,,Ijburg / Eiland Zeeburg,9,4.5,4,2.0,177.0,3,52.361698,4.992563,2014-08-30 22:56:17.657
137748,673419,Entire home/apt,,Noord-West / Noord-Midden,10,5.0,2,1.0,175.0,3,52.354393,4.884003,2014-08-30 21:55:06.664
137871,673738,Entire home/apt,,Noord-West / Noord-Midden,5,4.5,2,1.0,162.0,2,52.350409,4.870529,2014-08-31 00:33:01.972
137901,673879,Private room,,Noord-West / Noord-Midden,11,4.0,2,1.0,72.0,2,52.347512,4.849633,2014-08-31 01:14:26.269
139419,679940,Entire home/apt,,Centrum Oost,14,5.0,4,1.0,205.0,3,52.370341,4.898467,2014-08-31 00:50:07.814
139445,680070,Entire home/apt,,Centrum West,85,5.0,4,1.0,368.0,3,52.372173,4.8815,2014-08-31 01:25:18.737
139772,2984,Private room,,De Pijp / Rivierenbuurt,37,5.0,2,1.0,72.0,1,52.349812,4.911037,2014-08-31 02:59:18.483
140781,685545,Entire home/apt,,Centrum West,2,4.5,2,1.0,201.0,5,52.36834,4.882125,2014-08-31 02:38:15.825
140848,685396,Entire home/apt,,Westerpark,4,5.0,3,1.0,295.0,1,52.384042,4.877528,2014-08-30 22:31:04.705
145449,704269,Entire home/apt,,De Pijp / Rivierenbuurt,11,5.0,4,2.0,221.0,3,52.346551,4.901353,2014-08-30 22:21:26.211
145534,704550,Private room,,De Baarsjes / Oud West,0,,2,1.0,175.0,3,52.36365,4.87704,2014-08-31 00:10:55.177
148029,715168,Private room,,Centrum Oost,1,5.0,2,1.0,287.0,1,52.362242,4.903265,2014-08-30 22:48:34.657
149553,581473,Entire home/apt,,De Baarsjes / Oud West,17,4.0,4,2.0,125.0,2,52.358333,4.855796,2014-08-30 22:32:19.552
150689,725943,Entire home/apt,,Geuzenveld / Slotermeer,41,4.5,2,2.0,103.0,2,52.374425,4.808575,2014-08-31 00:59:11.543
151309,728514,Entire home/apt,,Centrum West,26,4.5,2,1.0,184.0,3,52.369243,4.88567,2014-08-30 21:46:17.822
151870,730955,Entire home/apt,,De Pijp / Rivierenbuurt,20,4.5,4,1.0,161.0,3,52.353287,4.893222,2014-08-30 22:50:24.906
