room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
9035176,29229049,Entire home/apt,,Oud Noord,29,4.5,4,1.0,80.0,,52.38512,4.917593,2016-12-28 05:28:06.388836
2842228,3040748,Entire home/apt,,Noord Oost,48,4.5,3,1.0,77.0,,52.393907,4.990683,2016-12-28 05:28:04.855434
9161106,47687781,Entire home/apt,,Noord Oost,1,0.0,2,0.0,70.0,,52.410772,4.96117,2016-12-28 05:28:04.838430
1357312,7368359,Entire home/apt,,Oud Noord,15,4.5,2,1.0,80.0,,52.383834,4.914882,2016-12-28 05:28:04.836192
11560797,60919228,Entire home/apt,,Oud Noord,3,5.0,2,1.0,80.0,,52.387097,4.927151,2016-12-28 05:28:04.818519
5897261,3040748,Entire home/apt,,Noord Oost,41,4.5,4,1.0,77.0,,52.411214,4.947321,2016-12-28 05:28:03.256104
9346390,7401689,Entire home/apt,,Oud Noord,1,0.0,3,3.0,78.0,,52.394501,4.940073,2016-12-28 05:28:01.696182
13386172,32748940,Entire home/apt,,Watergraafsmeer,3,4.5,4,1.0,80.0,,52.340727,4.950121,2016-12-28 05:27:55.069779
8544815,7594884,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,7,5.0,2,1.0,74.0,,52.35896,4.935457,2016-12-28 05:27:55.047065
3753071,14591961,Entire home/apt,,Noord Oost,16,5.0,2,1.0,80.0,,52.399331,4.932647,2016-12-28 05:27:53.358041
15598695,69390852,Entire home/apt,,De Pijp / Rivierenbuurt,2,0.0,6,3.0,75.0,,52.35496,4.894279,2016-12-28 05:27:53.344651
15435454,2872698,Entire home/apt,,Noord Oost,5,5.0,3,2.0,80.0,,52.39335,4.994649,2016-12-28 05:27:50.286939
16144462,14483425,Entire home/apt,,Oud Oost,0,0.0,2,1.0,70.0,,52.362979,4.929651,2016-12-28 05:27:42.168968
12064496,64633613,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,14,4.5,2,1.0,79.0,,52.365179,4.933469,2016-12-28 05:27:40.032445
14120679,85120727,Entire home/apt,,Noord-West / Noord-Midden,8,5.0,2,0.0,70.0,,52.348432,4.868744,2016-12-28 05:27:38.839172
13902255,82358599,Entire home/apt,,Bijlmer Centrum,0,0.0,4,0.0,54.0,,52.322588,4.952992,2016-12-28 05:27:26.073824
8259239,34201668,Entire home/apt,,Geuzenveld / Slotermeer,2,0.0,2,1.0,54.0,,52.373182,4.817994,2016-12-28 05:27:24.496868
15390738,16544712,Entire home/apt,,Watergraafsmeer,0,0.0,2,1.0,54.0,,52.348826,4.920936,2016-12-28 05:27:24.479094
13695213,79837982,Entire home/apt,,Centrum Oost,1,0.0,2,0.0,54.0,,52.370596,4.930566,2016-12-28 05:27:24.468542
6811699,11944049,Entire home/apt,,Noord West,42,4.5,2,1.0,43.0,,52.409519,4.907796,2016-12-28 05:27:22.616507
4661466,11944049,Entire home/apt,,Noord West,63,5.0,3,2.0,43.0,,52.409861,4.906514,2016-12-28 05:27:21.053210
16524416,61243223,Entire home/apt,,Centrum West,0,0.0,2,1.0,54.0,,52.38059,4.885299,2016-12-28 05:27:21.023549
16156355,6999042,Entire home/apt,,De Baarsjes / Oud West,0,0.0,2,1.0,54.0,,52.361177,4.855021,2016-12-28 05:27:21.009892
8840817,11944049,Entire home/apt,,Noord West,33,4.5,3,1.0,43.0,,52.410627,4.90633,2016-12-28 05:27:19.106081
2531121,11944049,Entire home/apt,,Noord West,85,4.5,3,2.0,53.0,,52.409255,4.907868,2016-12-28 05:27:19.093591
8921549,42564954,Entire home/apt,,Noord West,29,4.5,3,1.0,43.0,,52.410146,4.906923,2016-12-28 05:27:19.079345
10795403,4666875,Entire home/apt,,Westerpark,2,0.0,2,1.0,43.0,,52.388609,4.884937,2016-12-28 05:27:19.076903
7783993,40959150,Entire home/apt,,Oud Noord,11,3.5,3,1.0,54.0,,52.396745,4.915302,2016-12-28 05:27:19.038131
15445259,99062415,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,1,0.0,2,1.0,54.0,,52.367974,4.945253,2016-12-28 05:27:15.480882
5698994,29550009,Entire home/apt,,De Pijp / Rivierenbuurt,1,0.0,2,0.0,54.0,,52.3504,4.900039,2016-12-28 05:27:15.455084
1064499,5858811,Entire home/apt,,Noord West,2,0.0,3,2.0,54.0,,52.404055,4.90936,2016-12-28 05:27:13.696309
7756564,39143552,Entire home/apt,,Noord-West / Noord-Midden,120,4.5,2,1.0,48.0,,52.343676,4.863883,2016-12-28 05:27:13.694073
11684742,24651625,Entire home/apt,,Bijlmer Oost,55,4.0,2,1.0,54.0,,52.318925,4.978956,2016-12-28 05:27:13.687919
13767360,50431845,Entire home/apt,,De Pijp / Rivierenbuurt,3,5.0,4,1.0,55.0,,52.350939,4.907242,2016-12-28 05:27:13.673581
13742340,6695581,Entire home/apt,,Bos en Lommer,1,0.0,2,1.0,48.0,,52.384165,4.849873,2016-12-28 05:27:13.665730
6694857,35046343,Entire home/apt,,Bos en Lommer,30,4.5,4,1.0,54.0,,52.379765,4.850025,2016-12-28 05:27:13.661097
984989,5403147,Entire home/apt,,Bos en Lommer,235,5.0,2,0.0,60.0,,52.376583,4.845293,2016-12-28 05:27:13.638803
9848959,3158611,Entire home/apt,,De Pijp / Rivierenbuurt,3,5.0,4,2.0,36.0,,52.353508,4.902729,2016-12-28 05:27:12.032484
15626614,60409350,Entire home/apt,,Centrum Oost,0,0.0,16,1.0,3384.0,,52.371641,4.901265,2016-12-28 05:27:10.674875
11486321,3256150,Entire home/apt,,Noord-West / Noord-Midden,0,0.0,4,2.0,1615.0,,52.345079,4.861024,2016-12-28 05:27:10.672278
16311694,48674067,Entire home/apt,,Buitenveldert / Zuidas,0,0.0,4,1.0,5385.0,,52.326404,4.866438,2016-12-28 05:27:10.649063
4394074,22806302,Entire home/apt,,Noord-West / Noord-Midden,10,5.0,8,5.0,1050.0,,52.354741,4.871979,2016-12-28 05:27:09.451167
6423150,33510643,Entire home/apt,,Westerpark,3,4.5,10,5.0,1077.0,,52.374641,4.87443,2016-12-28 05:27:09.448946
13680797,18532615,Entire home/apt,,Geuzenveld / Slotermeer,0,0.0,6,2.0,1244.0,,52.37894,4.801897,2016-12-28 05:27:09.446635
785244,4139821,Entire home/apt,,Centrum West,21,4.5,16,4.0,1346.0,,52.377344,4.891901,2016-12-28 05:27:09.444460
5587500,21831151,Entire home/apt,,Oud Noord,2,0.0,6,3.0,1405.0,,52.399452,4.894675,2016-12-28 05:27:09.442121
16423041,53168103,Entire home/apt,,Noord-West / Noord-Midden,0,0.0,12,6.0,1075.0,,52.353783,4.854693,2016-12-28 05:27:09.439872
15870523,19908943,Entire home/apt,,Centrum Oost,1,0.0,4,2.0,1077.0,,52.35895,4.898257,2016-12-28 05:27:09.419548
14419950,88724188,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,2,0.0,16,10.0,753.0,,52.381227,4.924801,2016-12-28 05:27:06.395897
3332424,11224822,Entire home/apt,,Centrum West,6,5.0,6,5.0,964.0,,52.366322,4.880736,2016-12-28 05:27:06.391671
8109857,42822106,Entire home/apt,,Centrum Oost,5,5.0,6,3.0,808.0,,52.362438,4.89456,2016-12-28 05:27:06.389225
7317427,16800846,Entire home/apt,,Centrum West,4,5.0,10,5.0,806.0,,52.378993,4.880906,2016-12-28 05:27:06.386772
553216,1600010,Entire home/apt,,Centrum West,32,5.0,4,2.0,808.0,,52.374525,4.884063,2016-12-28 05:27:06.383888
12535339,344280,Entire home/apt,,Noord-West / Noord-Midden,0,0.0,5,3.0,968.0,,52.346983,4.879335,2016-12-28 05:27:06.381059
11176673,8121342,Entire home/apt,,Centrum Oost,0,0.0,5,3.0,754.0,,52.360722,4.894362,2016-12-28 05:27:06.376804
16191732,41042925,Entire home/apt,,Centrum West,0,0.0,8,4.0,968.0,,52.37424,4.899472,2016-12-28 05:27:06.374412
10086914,6427770,Entire home/apt,,De Pijp / Rivierenbuurt,0,0.0,10,5.0,808.0,,52.342799,4.908225,2016-12-28 05:27:06.370838
14749248,2193973,Entire home/apt,,Centrum West,0,0.0,4,2.0,808.0,,52.371126,4.882909,2016-12-28 05:27:06.368489
6717883,16795608,Entire home/apt,,Noord-West / Noord-Midden,18,5.0,10,6.0,754.0,,52.354353,4.883591,2016-12-28 05:27:06.365842
15542104,99589737,Entire home/apt,,Noord-West / Noord-Midden,0,0.0,10,6.0,1023.0,,52.351526,4.86342,2016-12-28 05:27:06.363459
16334750,17957337,Entire home/apt,,Centrum West,0,0.0,9,5.0,806.0,,52.373652,4.898977,2016-12-28 05:27:06.360883
10666791,55097200,Entire home/apt,,Centrum West,9,5.0,6,3.0,808.0,,52.371687,4.88129,2016-12-28 05:27:06.358527
6913671,36231152,Entire home/apt,,Geuzenveld / Slotermeer,0,0.0,2,2.0,969.0,,52.372304,4.819736,2016-12-28 05:27:06.354823
16185146,41042925,Entire home/apt,,Centrum West,0,0.0,13,7.0,808.0,,52.372797,4.899098,2016-12-28 05:27:06.352456
779225,4108797,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,114,4.5,6,3.0,1030.0,,52.369062,4.952069,2016-12-28 05:27:06.333509
2059078,9957140,Entire home/apt,,Centrum West,8,5.0,10,5.0,860.0,,52.369867,4.896065,2016-12-28 05:27:06.330198
6568165,34271366,Entire home/apt,,Ijburg / Eiland Zeeburg,0,0.0,6,4.0,646.0,,52.352451,4.993966,2016-12-28 05:27:02.715398
1650475,6942600,Entire home/apt,,Watergraafsmeer,0,0.0,4,3.0,539.0,,52.352421,4.935901,2016-12-28 05:27:02.713236
4538960,23171451,Entire home/apt,,Oud Noord,21,4.5,16,8.0,550.0,,52.399486,4.891684,2016-12-28 05:27:02.699808
780844,3357851,Entire home/apt,,Westerpark,7,4.0,16,10.0,700.0,,52.392445,4.88319,2016-12-28 05:27:02.667855
4614017,23667032,Entire home/apt,,Westerpark,6,4.5,16,5.0,539.0,,52.392195,4.882654,2016-12-28 05:27:02.664206
6485791,871328,Entire home/apt,,De Pijp / Rivierenbuurt,19,5.0,8,4.0,592.0,,52.35494,4.902866,2016-12-28 05:27:02.654200
14421959,88724188,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,3,5.0,16,10.0,699.0,,52.380679,4.927072,2016-12-28 05:27:02.643148
5260221,14153634,Entire home/apt,,Centrum Oost,5,5.0,4,2.0,539.0,,52.35877,4.895142,2016-12-28 05:27:02.639856
5093992,26320053,Entire home/apt,,De Baarsjes / Oud West,6,5.0,6,3.0,699.0,,52.371028,4.873445,2016-12-28 05:27:02.629047
16046981,14358485,Entire home/apt,,De Pijp / Rivierenbuurt,0,0.0,8,4.0,582.0,,52.355858,4.896474,2016-12-28 05:27:00.950284
1914964,8982547,Entire home/apt,,Centrum West,22,5.0,4,3.0,539.0,,52.386777,4.889683,2016-12-28 05:27:00.947204
4857657,4724741,Entire home/apt,,Centrum Oost,16,5.0,4,2.0,534.0,,52.36273,4.891863,2016-12-28 05:27:00.943768
6115932,15799675,Entire home/apt,,Centrum Oost,10,4.5,4,3.0,539.0,,52.366303,4.884355,2016-12-28 05:27:00.941204
1336218,7245982,Entire home/apt,,Centrum Oost,35,4.5,4,3.0,539.0,,52.364748,4.903999,2016-12-28 05:27:00.938919
9554582,49475014,Entire home/apt,,Centrum West,5,5.0,8,4.0,700.0,,52.377275,4.887219,2016-12-28 05:27:00.934198
9840461,17957337,Entire home/apt,,Centrum West,1,0.0,7,3.0,534.0,,52.37213,4.899411,2016-12-28 05:27:00.932008
4699714,24294513,Entire home/apt,,Westerpark,23,4.5,16,6.0,587.0,,52.394213,4.883156,2016-12-28 05:27:00.927957
14302175,87366858,Entire home/apt,,Noord West,0,0.0,1,2.0,567.0,,52.40651,4.910256,2016-12-28 05:27:00.923136
13489889,52235587,Entire home/apt,,Bos en Lommer,5,4.0,6,3.0,646.0,,52.382115,4.854169,2016-12-28 05:27:00.920682
14272300,87020528,Entire home/apt,,De Baarsjes / Oud West,0,0.0,8,5.0,592.0,,52.365229,4.87454,2016-12-28 05:27:00.918324
7871143,1826139,Entire home/apt,,Centrum West,3,4.5,12,5.0,646.0,,52.37983,4.893645,2016-12-28 05:27:00.914725
10430700,8558897,Entire home/apt,,Centrum West,3,5.0,8,4.0,565.0,,52.368222,4.884681,2016-12-28 05:27:00.911498
9834151,47819385,Entire home/apt,,Slotervaart,8,5.0,6,3.0,534.0,,52.352723,4.842878,2016-12-28 05:27:00.909002
12596838,68338234,Entire home/apt,,Centrum West,8,4.0,15,4.0,645.0,,52.365521,4.880396,2016-12-28 05:27:00.232196
4169622,1799450,Entire home/apt,,Centrum Oost,3,4.5,4,2.0,700.0,,52.368427,4.931463,2016-12-28 05:27:00.229602
6340512,29574069,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,0,0.0,16,10.0,689.0,,52.378016,4.933743,2016-12-28 05:27:00.227282
12374567,25525431,Entire home/apt,,Noord-West / Noord-Midden,4,5.0,6,3.0,646.0,,52.354266,4.883526,2016-12-28 05:27:00.220212
9020907,19122863,Entire home/apt,,De Baarsjes / Oud West,0,0.0,3,2.0,539.0,,52.361747,4.858919,2016-12-28 05:27:00.217567
15801244,102209064,Entire home/apt,,Oud Noord,1,0.0,16,6.0,592.0,,52.400563,4.892908,2016-12-28 05:27:00.215193
6816936,35688010,Entire home/apt,,De Pijp / Rivierenbuurt,8,5.0,6,4.0,538.0,,52.352498,4.891684,2016-12-28 05:27:00.207468
12705773,41734914,Entire home/apt,,Noord-West / Noord-Midden,0,0.0,4,2.0,592.0,,52.346842,4.871791,2016-12-28 05:27:00.204757
9834680,22678829,Entire home/apt,,De Pijp / Rivierenbuurt,1,0.0,6,3.0,534.0,,52.354543,4.893887,2016-12-28 05:27:00.199131
16458731,30515900,Entire home/apt,,Oud Oost,0,0.0,8,4.0,591.0,,52.361676,4.926786,2016-12-28 05:27:00.188690
6790875,20677143,Entire home/apt,,Noord-West / Noord-Midden,14,4.5,6,3.0,527.0,,52.347706,4.874337,2016-12-28 05:27:00.184634
8006682,10938059,Entire home/apt,,De Baarsjes / Oud West,7,4.5,10,6.0,539.0,,52.360918,4.870737,2016-12-28 05:27:00.181800
15369683,52235587,Entire home/apt,,Bos en Lommer,4,4.0,5,2.0,539.0,,52.377785,4.849099,2016-12-28 05:27:00.149776
11367985,51988897,Entire home/apt,,Centrum West,1,0.0,4,4.0,539.0,,52.373002,4.887134,2016-12-28 05:26:58.646079
10764986,7361355,Entire home/apt,,Centrum West,1,0.0,4,3.0,539.0,,52.377545,4.882042,2016-12-28 05:26:58.633936
12394757,7181185,Entire home/apt,,De Pijp / Rivierenbuurt,7,5.0,4,4.0,548.0,,52.356877,4.9037,2016-12-28 05:26:58.631555
16330665,13338413,Entire home/apt,,De Baarsjes / Oud West,0,0.0,8,3.0,624.0,,52.368962,4.874514,2016-12-28 05:26:58.627513
13406951,71353079,Entire home/apt,,Noord-West / Noord-Midden,2,0.0,8,5.0,700.0,,52.353478,4.881978,2016-12-28 05:26:58.624537
5860147,11601106,Entire home/apt,,De Pijp / Rivierenbuurt,45,4.5,9,3.0,700.0,,52.353094,4.898149,2016-12-28 05:26:58.622004
5321098,27530525,Entire home/apt,,Centrum West,48,4.5,8,3.0,711.0,,52.370049,4.887395,2016-12-28 05:26:58.619301
12387233,2939910,Entire home/apt,,Noord Oost,0,0.0,3,2.0,549.0,,52.397014,4.95917,2016-12-28 05:26:58.617051
2026455,10409807,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,25,5.0,16,9.0,562.0,,52.376831,4.935263,2016-12-28 05:26:58.605785
12863494,48703385,Entire home/apt,,Noord-West / Noord-Midden,3,5.0,4,2.0,700.0,,52.355033,4.867541,2016-12-28 05:26:58.603544
13524840,22572246,Entire home/apt,,Noord-West / Noord-Midden,10,5.0,4,3.0,522.0,,52.355782,4.882461,2016-12-28 05:26:58.601385
13501701,77448253,Entire home/apt,,Noord-West / Noord-Midden,5,5.0,4,4.0,539.0,,52.361017,4.882892,2016-12-28 05:26:58.595411
13968358,83269288,Entire home/apt,,Centrum West,2,0.0,8,5.0,700.0,,52.378105,4.887169,2016-12-28 05:26:58.558194
156815,753530,Entire home/apt,,Oud Noord,13,4.5,16,10.0,641.0,,52.383278,4.904111,2016-12-28 05:26:56.954629
13357980,74116713,Entire home/apt,,Noord-West / Noord-Midden,2,0.0,8,4.0,700.0,,52.348742,4.868185,2016-12-28 05:26:56.952386
7969191,26045647,Entire home/apt,,Centrum Oost,8,5.0,8,4.0,646.0,,52.36087,4.895398,2016-12-28 05:26:56.949936
16348389,13338413,Entire home/apt,,De Baarsjes / Oud West,0,0.0,8,3.0,592.0,,52.369917,4.873892,2016-12-28 05:26:56.947579
12139525,4652697,Entire home/apt,,Noord-West / Noord-Midden,4,5.0,9,4.0,534.0,,52.3509,4.857029,2016-12-28 05:26:56.944819
3736952,6999042,Entire home/apt,,Centrum West,0,0.0,4,2.0,539.0,,52.373881,4.891401,2016-12-28 05:26:56.942014
510836,1826139,Entire home/apt,,Centrum West,97,5.0,4,5.0,539.0,,52.38016,4.891299,2016-12-28 05:26:56.936876
7239806,15709424,Entire home/apt,,Centrum West,8,4.5,8,4.0,592.0,,52.373707,4.893017,2016-12-28 05:26:56.934738
