room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
29554,127233,Entire home/apt,,Centrum West,63,5.0,2.0,1.0,181.0,3.0,52.38051,4.894189,2015-03-18 12:59:46.606
30431,131462,Entire home/apt,,Centrum Oost,5,5.0,2.0,1.0,167.0,3.0,52.363258,4.908473,2015-03-18 18:10:37.487
31080,133488,Entire home/apt,,Noord-West / Noord-Midden,13,5.0,4.0,3.0,251.0,4.0,52.351321,4.848383,2015-03-18 12:30:27.993
34357,148238,Entire home/apt,,Westerpark,7,5.0,4.0,3.0,180.0,4.0,52.393094,4.872935,2015-03-18 10:10:33.847
38266,164204,Entire home/apt,,Centrum West,177,5.0,3.0,1.0,132.0,3.0,52.374659,4.878833,2015-03-18 13:20:55.605
41075,178227,Entire home/apt,,Bos en Lommer,30,4.5,4.0,2.0,93.0,2.0,52.383532,4.855511,2015-03-18 13:02:55.822
41321,179958,Entire home/apt,,De Baarsjes / Oud West,139,4.5,2.0,1.0,118.0,2.0,52.362494,4.872663,2015-03-18 12:34:06.777
42161,184354,Entire home/apt,,Watergraafsmeer,3,4.5,2.0,1.0,180.0,2.0,52.356875,4.946207,2015-03-18 15:59:33.972
42908,187417,Entire home/apt,,De Pijp / Rivierenbuurt,8,5.0,2.0,1.0,174.0,2.0,52.347334,4.889431,2015-03-18 14:58:53.411
42970,187580,Entire home/apt,,Centrum West,213,5.0,2.0,1.0,194.0,2.0,52.369616,4.888087,2015-03-18 17:58:43.487
43054,187861,Private room,,Watergraafsmeer,29,4.0,2.0,1.0,96.0,1.0,52.349887,4.935027,2015-03-18 09:50:41.891
43109,188098,Entire home/apt,,Centrum West,12,5.0,4.0,2.0,223.0,1.0,52.375368,4.889317,2015-03-18 12:23:26.268
43980,65041,Entire home/apt,,Noord-West / Noord-Midden,46,4.0,4.0,1.0,111.0,2.0,52.357456,4.861242,2015-03-18 17:19:12.084
44129,187728,Entire home/apt,,Centrum West,133,5.0,2.0,1.0,279.0,1.0,52.380711,4.886104,2015-03-18 12:13:12.126
44535,195859,Private room,,Slotervaart,67,4.0,5.0,1.0,174.0,2.0,52.348505,4.835035,2015-03-18 19:16:01.844
44805,197355,Private room,,Oostelijk Havengebied / Indische Buurt,103,4.5,3.0,1.0,118.0,2.0,52.360895,4.946367,2015-03-18 08:04:05.026
45125,199266,Entire home/apt,,Centrum Oost,56,5.0,2.0,1.0,188.0,3.0,52.374026,4.903189,2015-03-18 10:57:07.521
45618,202748,Entire home/apt,,Westerpark,72,5.0,4.0,2.0,146.0,3.0,52.388918,4.886309,2015-03-18 10:02:24.775
45704,203202,Private room,,De Baarsjes / Oud West,140,4.5,2.0,1.0,72.0,3.0,52.369283,4.853328,2015-03-18 13:59:50.445
47061,211696,Entire home/apt,,De Baarsjes / Oud West,108,5.0,3.0,2.0,139.0,5.0,52.367986,4.874469,2015-03-18 17:46:15.047
47333,213960,Entire home/apt,,Centrum West,35,4.5,5.0,,188.0,,52.368471,4.892625,2015-03-18 18:26:17.360
48076,219080,Entire home/apt,,Centrum West,24,5.0,,3.0,362.0,4.0,52.378646,4.894417,2015-03-18 17:19:33.875
48149,219460,Entire home/apt,,De Pijp / Rivierenbuurt,104,4.5,2.0,1.0,150.0,2.0,52.352,4.89842,2015-03-18 08:44:49.415
49552,225987,Entire home/apt,,Centrum West,148,5.0,,3.0,418.0,1.0,52.379246,4.890227,2015-03-18 14:23:02.501
49790,227530,Entire home/apt,,De Baarsjes / Oud West,69,5.0,3.0,2.0,277.0,2.0,52.362664,4.861032,2015-03-18 13:31:47.479
50263,230246,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,109,5.0,4.0,2.0,230.0,2.0,52.371374,4.93305,2015-03-18 11:45:04.271
50523,231946,Private room,,Centrum West,26,5.0,2.0,1.0,139.0,2.0,52.36932,4.882582,2015-03-18 11:55:50.627
50570,232321,Entire home/apt,,Bos en Lommer,75,4.5,5.0,1.0,110.0,4.0,52.377588,4.849057,2015-03-18 14:04:59.712
51025,234538,Entire home/apt,,De Pijp / Rivierenbuurt,0,,2.0,1.0,139.0,2.0,52.353018,4.901376,2015-03-18 11:28:43.468
51667,237840,Entire home/apt,,De Baarsjes / Oud West,76,5.0,3.0,1.0,146.0,5.0,52.368818,4.868602,2015-03-18 17:40:27.613
51969,15618,Entire home/apt,,De Pijp / Rivierenbuurt,3,5.0,3.0,2.0,139.0,7.0,52.357483,4.8871,2015-03-18 07:52:43.202
52038,240194,Entire home/apt,,Noord-West / Noord-Midden,5,4.5,5.0,2.0,195.0,2.0,52.354795,4.886071,2015-03-18 10:59:38.352
53067,246493,Entire home/apt,,De Pijp / Rivierenbuurt,99,4.5,2.0,1.0,110.0,2.0,52.353393,4.900638,2015-03-18 11:13:36.871
53233,247625,Entire home/apt,,Ijburg / Eiland Zeeburg,2,5.0,4.0,2.0,181.0,3.0,52.359676,4.980809,2015-03-18 18:59:58.685
53671,247822,Private room,,Westerpark,118,4.5,2.0,1.0,105.0,2.0,52.389053,4.885589,2015-03-18 15:32:17.743
53692,246493,Private room,,De Pijp / Rivierenbuurt,80,4.5,4.0,1.0,100.0,2.0,52.353483,4.90049,2015-03-18 16:33:27.237
53693,246493,Entire home/apt,,De Pijp / Rivierenbuurt,114,4.5,2.0,1.0,110.0,2.0,52.354414,4.900071,2015-03-18 16:36:19.386
54237,240194,Private room,,De Pijp / Rivierenbuurt,2,4.5,3.0,1.0,138.0,1.0,52.354623,4.886924,2015-03-18 18:05:55.135
55256,260785,Private room,,Centrum Oost,30,5.0,2.0,1.0,98.0,,52.370837,4.903341,2015-03-18 17:54:07.835
55621,262846,Entire home/apt,,De Pijp / Rivierenbuurt,9,5.0,4.0,2.0,209.0,6.0,52.353859,4.897721,2015-03-18 10:57:26.689
55709,263233,Entire home/apt,,De Pijp / Rivierenbuurt,38,5.0,3.0,1.0,166.0,4.0,52.357004,4.898811,2015-03-18 15:02:08.348
55807,263844,Private room,,De Baarsjes / Oud West,72,5.0,2.0,1.0,84.0,2.0,52.369657,4.862025,2015-03-18 19:38:19.403
55868,264178,Entire home/apt,,Noord-West / Noord-Midden,56,5.0,4.0,2.0,138.0,2.0,52.356682,4.885665,2015-03-18 10:30:19.357
55985,264963,Entire home/apt,,Centrum West,108,4.5,2.0,1.0,118.0,3.0,52.369708,4.875863,2015-03-18 16:00:08.456
56442,267422,Private room,,Westerpark,0,,1.0,1.0,174.0,3.0,52.391784,4.891576,2015-03-18 13:22:02.413
57811,275886,Entire home/apt,,Centrum Oost,6,5.0,2.0,1.0,174.0,1.0,52.371757,4.928787,2015-03-18 17:40:46.964
57841,276068,Entire home/apt,,Centrum Oost,168,4.5,4.0,1.0,166.0,2.0,52.372614,4.899965,2015-03-18 19:00:05.785
57978,276959,Entire home/apt,,Noord-West / Noord-Midden,92,4.5,3.0,1.0,132.0,4.0,52.358176,4.874106,2015-03-18 13:22:12.356
58211,278253,Entire home/apt,,Centrum Oost,16,5.0,4.0,2.0,272.0,2.0,52.365613,4.885732,2015-03-18 12:19:13.630
58600,280614,Entire home/apt,,Westerpark,50,4.5,,2.0,167.0,1.0,52.380382,4.86769,2015-03-18 18:35:12.129
59963,288514,Entire home/apt,,Centrum Oost,33,4.5,4.0,1.0,174.0,3.0,52.365896,4.900932,2015-03-18 10:27:42.859
59948,263146,Entire home/apt,,Osdorp,47,5.0,2.0,1.0,124.0,1.0,52.363165,4.809029,2015-03-18 09:46:52.232
59968,288514,Entire home/apt,,Centrum Oost,26,4.5,4.0,1.0,209.0,3.0,52.365484,4.899114,2015-03-18 10:42:46.622
61680,298957,Entire home/apt,,Centrum West,45,5.0,2.0,1.0,139.0,4.0,52.380553,4.887058,2015-03-18 18:57:44.759
61777,178515,Entire home/apt,,Centrum West,56,4.5,2.0,1.0,106.0,4.0,52.381056,4.88568,2015-03-18 11:29:19.830
62015,301340,Entire home/apt,,Oud Oost,5,5.0,2.0,1.0,209.0,2.0,52.364453,4.931236,2015-03-18 10:40:31.043
63008,307265,Entire home/apt,,De Baarsjes / Oud West,110,4.5,,,124.0,3.0,52.358851,4.862996,2015-03-18 09:14:00.920
63016,307370,Entire home/apt,,De Pijp / Rivierenbuurt,6,5.0,2.0,1.0,139.0,2.0,52.346545,4.902214,2015-03-18 09:35:41.022
63872,312121,Entire home/apt,,Centrum Oost,36,5.0,3.0,1.0,177.0,3.0,52.368615,4.905988,2015-03-18 13:38:14.978
64736,306192,Entire home/apt,,De Baarsjes / Oud West,29,5.0,2.0,1.0,153.0,3.0,52.363481,4.867834,2015-03-18 18:14:22.800
64769,312863,Entire home/apt,,Centrum Oost,18,5.0,,3.0,488.0,5.0,52.362254,4.901999,2015-03-18 07:53:11.444
65230,213960,Entire home/apt,,Centrum West,35,4.5,5.0,,188.0,,52.36903,4.893482,2015-03-18 17:26:00.681
68290,336950,Private room,,Centrum West,222,4.5,2.0,1.0,96.0,1.0,52.368871,4.895234,2015-03-18 16:47:59.455
68873,336950,Private room,,Centrum West,215,4.5,2.0,1.0,96.0,1.0,52.369501,4.89556,2015-03-18 08:13:37.761
69040,344312,Entire home/apt,,Centrum West,37,5.0,3.0,1.0,166.0,5.0,52.373359,4.876865,2015-03-18 15:55:04.284
69042,344312,Entire home/apt,,Centrum West,30,4.5,3.0,1.0,166.0,3.0,52.373584,4.876957,2015-03-18 16:01:09.632
71231,363618,Entire home/apt,,De Pijp / Rivierenbuurt,89,5.0,5.0,2.0,118.0,1.0,52.357304,4.891381,2015-03-18 10:37:57.372
71236,316285,Entire home/apt,,Centrum Oost,67,4.5,4.0,1.0,145.0,1.0,52.370014,4.898744,2015-03-18 10:53:18.418
73208,381900,Entire home/apt,,Noord-West / Noord-Midden,33,5.0,4.0,2.0,195.0,3.0,52.359351,4.876722,2015-03-18 19:17:11.213
73917,387205,Entire home/apt,,Centrum West,9,5.0,2.0,1.0,244.0,2.0,52.378943,4.890602,2015-03-18 16:34:27.659
73924,387205,Entire home/apt,,Centrum West,11,5.0,2.0,1.0,209.0,1.0,52.377338,4.888839,2015-03-18 16:53:06.008
74385,391235,Entire home/apt,,Oud Oost,36,4.5,4.0,1.0,139.0,3.0,52.365539,4.928571,2015-03-18 14:24:08.809
75382,399879,Entire home/apt,,Oud Oost,3,4.5,3.0,0.0,139.0,3.0,52.364825,4.927616,2015-03-18 13:09:39.511
75444,399879,Private room,,Centrum Oost,15,4.5,2.0,1.0,98.0,3.0,52.36703,4.928788,2015-03-18 16:07:21.944
75499,400896,Private room,,De Baarsjes / Oud West,5,5.0,2.0,1.0,139.0,3.0,52.361453,4.876958,2015-03-18 18:41:16.772
75583,59059,Private room,,Slotervaart,107,5.0,2.0,1.0,49.0,2.0,52.365221,4.838338,2015-03-18 10:38:09.190
75941,404143,Entire home/apt,,Centrum West,69,4.5,2.0,1.0,166.0,3.0,52.373218,4.889265,2015-03-18 15:24:47.408
76459,400896,Private room,,De Baarsjes / Oud West,3,5.0,2.0,1.0,139.0,3.0,52.363424,4.875577,2015-03-18 15:41:43.469
76631,409345,Entire home/apt,,Centrum West,81,5.0,2.0,1.0,153.0,3.0,52.373021,4.885769,2015-03-18 11:43:24.993
76668,409579,Private room,,Westerpark,0,,4.0,1.0,132.0,2.0,52.388895,4.891618,2015-03-18 13:25:19.889
77345,412591,Private room,,Noord-West / Noord-Midden,76,5.0,2.0,1.0,95.0,,52.34978,4.867908,2015-03-18 09:14:30.707
78033,119217,Private room,,Centrum Oost,119,4.5,2.0,1.0,77.0,2.0,52.364986,4.8984,2015-03-18 17:33:05.219
78188,415830,Entire home/apt,,Buitenveldert / Zuidas,44,5.0,2.0,1.0,98.0,2.0,52.327892,4.862528,2015-03-18 12:42:36.558
80634,436145,Private room,,Centrum West,27,4.5,,1.0,139.0,2.0,52.378035,4.89344,2015-03-18 19:23:30.130
80635,436145,Private room,,Centrum West,97,5.0,2.0,1.0,132.0,3.0,52.378759,4.892636,2015-03-18 19:26:11.109
81982,378043,Private room,,De Pijp / Rivierenbuurt,74,5.0,2.0,1.0,131.0,2.0,52.34322,4.909387,2015-03-18 10:34:56.185
82302,416342,Entire home/apt,,Centrum West,38,4.5,2.0,1.0,125.0,3.0,52.369854,4.880476,2015-03-18 13:30:22.512
82303,447638,Entire home/apt,,Centrum Oost,99,5.0,2.0,1.0,124.0,3.0,52.362438,4.901205,2015-03-18 13:33:06.596
82482,186729,Private room,,Centrum West,291,4.5,4.0,1.0,118.0,1.0,52.37026,4.88003,2015-03-18 10:01:04.032
82748,450453,Entire home/apt,,Centrum Oost,78,5.0,4.0,1.0,194.0,3.0,52.367364,4.897351,2015-03-18 10:28:54.925
83498,124245,Private room,,Centrum West,80,4.5,1.0,1.0,63.0,2.0,52.367228,4.891235,2015-03-18 09:39:45.707
84057,459028,Private room,,De Baarsjes / Oud West,4,4.5,2.0,1.0,139.0,3.0,52.364184,4.850378,2015-03-18 11:48:54.656
84437,461407,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,55,5.0,4.0,1.0,144.0,2.0,52.370985,4.936753,2015-03-18 17:44:54.392
85767,65041,Entire home/apt,,Centrum West,47,3.5,4.0,1.0,111.0,2.0,52.388128,4.888546,2015-03-18 08:08:43.741
85941,82145,Entire home/apt,,Centrum West,25,5.0,4.0,1.0,223.0,3.0,52.376096,4.884575,2015-03-18 16:11:12.874
87519,479325,Private room,,Centrum West,12,5.0,2.0,1.0,174.0,1.0,52.372619,4.882151,2015-03-18 18:10:28.928
90171,489364,Entire home/apt,,De Baarsjes / Oud West,24,4.5,4.0,1.0,96.0,1.0,52.364539,4.863021,2015-03-18 10:26:19.963
93807,240194,Shared room,,Noord-West / Noord-Midden,2,5.0,2.0,1.0,96.0,2.0,52.354568,4.88641,2015-03-18 12:51:04.469
95540,508579,Entire home/apt,,De Baarsjes / Oud West,82,5.0,2.0,1.0,118.0,2.0,52.357347,4.858578,2015-03-18 10:07:21.386
96048,510526,Private room,,Centrum Oost,1,5.0,2.0,1.0,105.0,1.0,52.372437,4.907589,2015-03-18 09:56:05.637
97221,195859,Private room,,Slotervaart,39,4.5,3.0,1.0,91.0,2.0,52.349103,4.836112,2015-03-18 16:57:27.372
97390,240194,Entire home/apt,,Noord-West / Noord-Midden,21,4.0,,3.0,263.0,1.0,52.354602,4.886295,2015-03-18 12:48:43.429
97939,517653,Entire home/apt,,De Baarsjes / Oud West,63,4.5,2.0,1.0,124.0,4.0,52.363801,4.873521,2015-03-18 14:32:09.411
98558,26919,Entire home/apt,,Centrum Oost,19,5.0,2.0,1.0,202.0,3.0,52.369596,4.899069,2015-03-18 19:34:03.734
102107,534206,Entire home/apt,,Noord-West / Noord-Midden,23,5.0,3.0,2.0,209.0,2.0,52.35868,4.875614,2015-03-18 18:00:45.813
103026,3718,Entire home/apt,,De Baarsjes / Oud West,15,4.5,4.0,1.0,132.0,3.0,52.369388,4.866972,2015-03-18 13:00:10.220
105074,424469,Entire home/apt,,De Baarsjes / Oud West,111,4.5,5.0,3.0,125.0,3.0,52.362131,4.858479,2015-03-18 13:00:17.090
105546,538768,Private room,,Geuzenveld / Slotermeer,48,4.5,2.0,1.0,98.0,2.0,52.373879,4.833266,2015-03-18 11:09:55.666
106477,551868,Entire home/apt,,Centrum West,43,5.0,2.0,1.0,272.0,2.0,52.383836,4.884856,2015-03-18 18:47:36.226
107195,249794,Entire home/apt,,Centrum Oost,18,4.5,4.0,1.0,153.0,4.0,52.370074,4.919604,2015-03-18 16:29:58.063
107326,556149,Entire home/apt,,De Aker / Nieuw Sloten,33,4.5,4.0,2.0,160.0,3.0,52.350831,4.816094,2015-03-18 10:36:24.553
107966,558915,Entire home/apt,,Bos en Lommer,45,4.5,3.0,1.0,153.0,3.0,52.378588,4.857216,2015-03-18 16:38:20.892
107972,558976,Entire home/apt,,De Baarsjes / Oud West,38,5.0,2.0,1.0,139.0,3.0,52.363972,4.876509,2015-03-18 16:54:39.659
112831,575095,Entire home/apt,,Westerpark,53,5.0,3.0,2.0,125.0,2.0,52.390428,4.875262,2015-03-18 16:40:49.522
115795,468497,Entire home/apt,,De Pijp / Rivierenbuurt,39,4.5,4.0,2.0,230.0,2.0,52.352234,4.896592,2015-03-18 11:34:47.787
118097,538659,Private room,,Centrum Oost,135,5.0,2.0,1.0,110.0,4.0,52.365705,4.884636,2015-03-18 11:28:55.020
118117,596513,Entire home/apt,,De Baarsjes / Oud West,203,4.5,2.0,1.0,82.0,2.0,52.368883,4.869548,2015-03-18 12:23:51.542
118962,600788,Entire home/apt,,Noord-West / Noord-Midden,119,5.0,2.0,1.0,118.0,3.0,52.348857,4.868092,2015-03-18 16:03:18.799
119023,601183,Entire home/apt,,Westerpark,6,5.0,4.0,1.0,279.0,3.0,52.375905,4.876476,2015-03-18 18:55:13.127
119292,602538,Private room,,Oostelijk Havengebied / Indische Buurt,0,,2.0,1.0,70.0,1.0,52.377689,4.942461,2015-03-18 19:30:39.281
119412,602963,Entire home/apt,,Oud Oost,1,5.0,2.0,2.0,139.0,3.0,52.358405,4.914176,2015-03-18 13:06:21.245
120872,607597,Entire home/apt,,Bos en Lommer,37,4.5,2.0,1.0,124.0,2.0,52.381848,4.85573,2015-03-18 09:35:23.843
124831,621555,Entire home/apt,,Oud Oost,17,4.5,4.0,1.0,125.0,4.0,52.361258,4.926795,2015-03-18 15:08:53.084
124936,447638,Entire home/apt,,Centrum Oost,93,5.0,2.0,1.0,167.0,4.0,52.360377,4.901563,2015-03-18 08:13:21.140
125425,623749,Entire home/apt,,Oud Oost,37,5.0,2.0,1.0,110.0,4.0,52.360975,4.927611,2015-03-18 19:00:15.801
128890,636739,Entire home/apt,,Oud Oost,3,4.5,5.0,2.0,251.0,4.0,52.359455,4.912359,2015-03-18 13:22:27.820
129744,69651,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,0,,2.0,1.0,209.0,2.0,52.373209,4.952018,2015-03-18 17:32:25.230
130114,641067,Entire home/apt,,De Baarsjes / Oud West,14,5.0,2.0,1.0,153.0,2.0,52.36948,4.859697,2015-03-18 10:50:31.314
131250,646005,Entire home/apt,,De Pijp / Rivierenbuurt,7,4.5,2.0,1.0,103.0,2.0,52.353593,4.90278,2015-03-18 16:00:50.383
131660,647634,Private room,,De Baarsjes / Oud West,81,4.5,1.0,1.0,61.0,1.0,52.372599,4.852838,2015-03-18 11:13:57.191
132950,652822,Entire home/apt,,De Baarsjes / Oud West,55,4.5,2.0,1.0,139.0,1.0,52.364738,4.8729,2015-03-18 11:41:02.290
134400,659620,Entire home/apt,,Centrum West,52,4.5,4.0,2.0,273.0,2.0,52.369442,4.893116,2015-03-18 07:47:58.630
136029,666321,Entire home/apt,,De Baarsjes / Oud West,25,5.0,3.0,2.0,132.0,2.0,52.36705,4.853809,2015-03-18 12:00:14.744
137026,670266,Entire home/apt,,De Pijp / Rivierenbuurt,28,5.0,,3.0,320.0,2.0,52.353609,4.905621,2015-03-18 10:47:24.435
137282,589344,Entire home/apt,,Ijburg / Eiland Zeeburg,20,4.5,,2.0,181.0,2.0,52.361698,4.992563,2015-03-18 10:47:28.714
137871,673738,Entire home/apt,,Noord-West / Noord-Midden,6,4.5,2.0,1.0,153.0,2.0,52.350409,4.870529,2015-03-18 14:18:29.431
137901,673879,Private room,,Noord-West / Noord-Midden,17,4.5,2.0,1.0,68.0,3.0,52.347512,4.849633,2015-03-18 15:45:50.972
139419,679940,Entire home/apt,,Centrum Oost,19,5.0,4.0,1.0,194.0,3.0,52.370341,4.898467,2015-03-18 14:54:07.236
139445,680070,Entire home/apt,,Centrum West,91,5.0,4.0,1.0,307.0,3.0,52.372173,4.8815,2015-03-18 16:10:45.596
140781,685545,Entire home/apt,,Centrum West,2,4.5,2.0,1.0,237.0,5.0,52.36834,4.882125,2015-03-18 18:46:12.700
144594,429973,Entire home/apt,,De Pijp / Rivierenbuurt,19,4.5,2.0,1.0,135.0,5.0,52.357124,4.887541,2015-03-18 17:35:57.622
145449,704269,Entire home/apt,,De Pijp / Rivierenbuurt,11,5.0,4.0,2.0,195.0,3.0,52.346551,4.901353,2015-03-18 09:36:18.428
145534,704550,Private room,,De Baarsjes / Oud West,0,,2.0,1.0,166.0,3.0,52.36365,4.87704,2015-03-18 13:30:18.052
148029,715168,Private room,,Centrum Oost,1,5.0,2.0,1.0,272.0,1.0,52.362242,4.903265,2015-03-18 10:31:24.530
148067,715289,Entire home/apt,,Bos en Lommer,3,4.5,2.0,1.0,132.0,2.0,52.381231,4.856694,2015-03-18 12:17:48.238
149747,722128,Entire home/apt,,Centrum West,22,5.0,2.0,2.0,237.0,5.0,52.374517,4.887386,2015-03-18 19:03:57.657
150689,725943,Entire home/apt,,Geuzenveld / Slotermeer,49,4.5,2.0,2.0,84.0,2.0,52.374425,4.808575,2015-03-18 15:13:00.848
150885,725727,Entire home/apt,,De Baarsjes / Oud West,4,5.0,4.0,1.0,110.0,2.0,52.368419,4.867038,2015-03-18 12:22:40.330
151309,728514,Entire home/apt,,Centrum West,43,4.5,2.0,1.0,174.0,3.0,52.369243,4.88567,2015-03-18 08:23:33.171
152280,732783,Entire home/apt,,Bos en Lommer,255,4.5,2.0,0.0,68.0,1.0,52.379614,4.854432,2015-03-18 17:52:20.544
153087,736092,Entire home/apt,,Centrum Oost,49,5.0,2.0,1.0,153.0,3.0,52.373479,4.901839,2015-03-18 19:36:36.656
153562,404169,Entire home/apt,,De Pijp / Rivierenbuurt,4,5.0,2.0,1.0,105.0,3.0,52.347314,4.894012,2015-03-18 17:57:40.040
155050,203202,Private room,,De Baarsjes / Oud West,110,4.5,2.0,1.0,65.0,3.0,52.369671,4.854432,2015-03-18 15:40:12.154
157488,756526,Entire home/apt,,Noord-West / Noord-Midden,16,5.0,4.0,1.0,125.0,2.0,52.351783,4.853057,2015-03-18 09:56:01.806
158207,758989,Entire home/apt,,Bos en Lommer,61,5.0,4.0,2.0,202.0,2.0,52.376015,4.860767,2015-03-18 19:36:47.924
158466,732783,Entire home/apt,,Bos en Lommer,197,4.0,2.0,0.0,68.0,1.0,52.377653,4.854959,2015-03-18 07:54:12.754
161149,739084,Entire home/apt,,Bos en Lommer,23,5.0,3.0,2.0,118.0,5.0,52.373675,4.848819,2015-03-18 13:28:29.640
162336,775898,Entire home/apt,,De Pijp / Rivierenbuurt,27,5.0,,2.0,166.0,3.0,52.346598,4.904908,2015-03-18 09:13:18.733
162467,776296,Entire home/apt,,De Baarsjes / Oud West,15,4.5,2.0,1.0,160.0,4.0,52.363676,4.855056,2015-03-18 15:19:42.188
162613,776997,Entire home/apt,,De Baarsjes / Oud West,13,4.5,4.0,1.0,125.0,3.0,52.358345,4.859344,2015-03-18 10:10:21.497
165833,790547,Shared room,,De Baarsjes / Oud West,1,5.0,4.0,1.0,89.0,1.0,52.37336,4.857537,2015-03-18 17:09:41.021
166395,793133,Entire home/apt,,Centrum West,26,4.5,2.0,1.0,145.0,2.0,52.371576,4.878481,2015-03-18 19:26:43.150
166520,227941,Entire home/apt,,Oud Oost,44,5.0,4.0,1.0,188.0,2.0,52.359668,4.926503,2015-03-18 13:15:35.530
168769,436145,Private room,,Centrum West,109,4.5,2.0,1.0,132.0,3.0,52.378006,4.894339,2015-03-18 10:45:13.111
169356,806976,Entire home/apt,,Centrum West,7,5.0,2.0,1.0,173.0,4.0,52.380249,4.883748,2015-03-18 14:10:37.414
169920,809767,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,32,5.0,2.0,1.0,107.0,1.0,52.36802,4.938886,2015-03-18 16:43:46.704
170223,811403,Entire home/apt,,Centrum West,8,5.0,2.0,1.0,174.0,5.0,52.369912,4.882655,2015-03-18 18:54:43.101
170830,436145,Private room,,Centrum West,49,4.5,3.0,1.0,139.0,3.0,52.379641,4.893817,2015-03-18 11:21:11.250
171631,818479,Entire home/apt,,De Baarsjes / Oud West,31,5.0,,2.0,137.0,3.0,52.363388,4.854023,2015-03-18 12:51:56.533
173347,827351,Entire home/apt,,Centrum Oost,30,5.0,2.0,1.0,222.0,3.0,52.363591,4.904489,2015-03-18 09:21:36.740
174592,834139,Entire home/apt,,Centrum Oost,115,4.5,2.0,1.0,98.0,2.0,52.362006,4.910138,2015-03-18 07:49:29.137
176423,843692,Entire home/apt,,De Pijp / Rivierenbuurt,37,4.5,2.0,1.0,125.0,1.0,52.352623,4.894897,2015-03-18 09:32:09.286
176476,843991,Private room,,Centrum Oost,0,,2.0,1.0,181.0,1.0,52.359904,4.894145,2015-03-18 11:59:19.240
178841,98844,Entire home/apt,,Westerpark,28,4.0,4.0,1.0,132.0,3.0,52.382625,4.878956,2015-03-18 14:49:52.870
178915,856522,Entire home/apt,,Oud Oost,2,5.0,2.0,1.0,138.0,6.0,52.35713,4.919407,2015-03-18 18:20:59.767
179528,856540,Entire home/apt,,De Pijp / Rivierenbuurt,23,4.5,4.0,2.0,258.0,3.0,52.340375,4.892718,2015-03-18 11:04:59.374
180424,864444,Entire home/apt,,Centrum West,66,4.5,,4.0,314.0,2.0,52.37229,4.878083,2015-03-18 17:07:40.415
181822,871427,Entire home/apt,,De Baarsjes / Oud West,44,5.0,2.0,1.0,135.0,2.0,52.36941,4.871145,2015-03-18 10:36:47.272
