room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
12314602,1476,31766654,Shared room,,Amsterdam,,De Pijp / Rivierenbuurt,11,4.0,2,1.0,,48.0,,Simple sleeping place de Pijp,2017-07-23 13:05:45.744708,52.349974,4.89961,0101000020E6100000459E245D33991340A439B2F2CB2C4A40
18985831,1476,22542624,Shared room,,Amsterdam,,Buitenveldert / Zuidas,6,5.0,2,1.0,,60.0,,Comfortable double bedroom,2017-07-23 13:05:45.742361,52.3293,4.861808,0101000020E610000084B9DDCB7D72134052499D80262A4A40
11122903,1476,13122312,Shared room,,Amsterdam,,Buitenveldert / Zuidas,6,4.5,2,1.0,,48.0,,Amsterdam-South Cheerful Shared Apartment,2017-07-23 13:05:45.739061,52.326259,4.857729,0101000020E6100000B952CF82506E13404983DBDAC2294A40
9088830,1476,47264416,Shared room,,Amsterdam,,Oud Noord,73,4.5,4,1.0,,48.0,,Sleep ship Verandering,2017-07-23 13:05:45.733979,52.39063,4.940112,0101000020E6100000014F5AB8ACC21340126BF12900324A40
9537235,1476,45584652,Shared room,,Amsterdam,,Westerpark,1,0.0,1,1.0,,58.0,,Room in the center of Amsterdam,2017-07-23 13:05:45.731126,52.382128,4.87798,0101000020E6100000172B6A300D8313406571FF91E9304A40
14309046,1476,31168044,Shared room,,Amsterdam,,De Baarsjes / Oud West,60,4.5,2,1.0,,54.0,,Chez Eric - Stay inspired close to vondelpark!,2017-07-23 13:05:45.728819,52.360034,4.863982,0101000020E6100000A85489B2B77413405AB91798152E4A40
19243789,1476,47752678,Shared room,,Amsterdam,,De Pijp / Rivierenbuurt,1,0.0,1,1.0,,60.0,,Appartement Amsterdam Rivierenbuurt,2017-07-23 13:05:45.723977,52.347614,4.900029,0101000020E61000006CCEC133A1991340DDD0949D7E2C4A40
18337741,1476,1352571,Shared room,,Amsterdam,,Bos en Lommer,9,5.0,1,1.0,,54.0,,WOMEN ONLY Cozy sofa + canal view in renovated apt,2017-07-23 13:05:45.721610,52.377693,4.850855,0101000020E6100000658D7A8846671340CD76853E58304A40
11785182,1476,60750068,Shared room,,Amsterdam,,Slotervaart,2,0.0,4,1.0,,18.0,,Relax 9 hours!,2017-07-23 13:05:41.360641,52.365632,4.849366,0101000020E61000005C566133C06513407F2F8507CD2E4A40
11522696,1476,60750068,Shared room,,Amsterdam,,Slotervaart,6,1.5,4,1.0,,25.0,,I'm Easy Guest - Just need to sleep,2017-07-23 13:05:41.358537,52.36353,4.839745,0101000020E610000007EBFF1CE65B1340B48EAA26882E4A40
12243455,1476,60750068,Shared room,,Amsterdam,,De Baarsjes / Oud West,1,0.0,4,1.0,,34.0,,Surprice for 9 hours,2017-07-23 13:05:41.349421,52.364374,4.850631,0101000020E6100000E8DA17D00B671340A0C1A6CEA32E4A40
14659123,1476,91055585,Shared room,,Amsterdam,,Geuzenveld / Slotermeer,4,5.0,2,1.0,,36.0,,Cheap Cosy Place West,2017-07-23 13:05:41.347058,52.377385,4.83054,0101000020E61000005114E813795213401F80D4264E304A40
7357538,1476,38549823,Shared room,,Amsterdam,,Geuzenveld / Slotermeer,0,0.0,16,1.0,,31.0,,Train Lodge Amsterdam near station,2017-07-23 13:05:41.342932,52.390047,4.841272,0101000020E61000007C293C68765D13409373620FED314A40
12243957,1476,60750068,Shared room,,Amsterdam,,Slotervaart,1,0.0,4,1.0,,30.0,,We love cheap for max 9 hours!,2017-07-23 13:05:41.340719,52.365576,4.838362,0101000020E61000002CD670917B5A1340EB19C231CB2E4A40
18356426,1476,31596911,Shared room,,Amsterdam,,Bijlmer Centrum,12,4.5,2,1.0,,30.0,,Shared Container apartment,2017-07-23 13:05:41.338412,52.320525,4.955946,0101000020E6100000D3F71A82E3D21340744694F606294A40
10668929,1476,12027723,Shared room,,Amsterdam,,Bos en Lommer,30,4.5,2,1.0,,30.0,,sleep on my couch and rock Am'dam!!,2017-07-23 13:05:41.335247,52.375382,4.849186,0101000020E61000005DE2C80391651340E8C072840C304A40
10201214,1476,8497487,Entire home/apt,,Amsterdam,,Ijburg / Eiland Zeeburg,19,5.0,8,4.0,,763.0,,Beautiful Watervilla in Amsterdam,2017-07-23 13:02:10.468528,52.348254,5.001477,0101000020E6100000E7C8CA2F83011440C0594A96932C4A40
3119298,1476,15847782,Entire home/apt,,Amsterdam,,Westerpark,1,0.0,8,3.0,,445.0,,Modern 5-8 person apartment,2017-07-23 12:58:15.945759,52.377581,4.873119,0101000020E61000009D103AE8127E1340A54BFF9254304A40
5372074,1476,14390964,Entire home/apt,,Amsterdam,,Centrum West,10,5.0,4,3.0,,721.0,,Prinsengracht Appartement,2017-07-23 12:52:40.980471,52.373078,4.884269,0101000020E61000006C770FD07D891340B56D1805C12F4A40
10511291,1476,5421078,Entire home/apt,,Amsterdam,,Watergraafsmeer,1,0.0,8,3.0,,1412.0,,Whole house 200m2 Frankendael Park,2017-07-23 12:30:42.249974,52.350968,4.929821,0101000020E61000003B8908FF22B81340A5F8F884EC2C4A40
18047871,1476,9302267,Entire home/apt,,Amsterdam,,Centrum West,0,0.0,4,4.0,,541.0,,Great 4 bedroom apartment at the flower market,2017-07-23 12:30:27.637777,52.36789,4.889273,0101000020E6100000FDDCD0949D8E13404243FF04172F4A40
7468232,1476,7215538,Entire home/apt,,Amsterdam,,Noord-West / Noord-Midden,2,0.0,4,2.0,,594.0,,MuseumSquare apartment with garden,2017-07-23 12:30:27.627216,52.355169,4.883219,0101000020E6100000C4D2C08F6A881340C9C6832D762D4A40
6485791,1476,871328,Entire home/apt,,Amsterdam,,De Pijp / Rivierenbuurt,23,4.5,4,4.0,,661.0,,Stuff of Dreams in Amsterdam Pijp,2017-07-23 12:30:12.749518,52.35494,4.902866,0101000020E61000006DAE9AE7889C1340680586AC6E2D4A40
5818567,1476,29561840,Entire home/apt,,Amsterdam,,De Aker / Nieuw Sloten,0,0.0,4,2.0,,361.0,,"Luxurous, modern, bright appartment",2017-07-23 12:29:20.728096,52.346007,4.81183,0101000020E61000008FA50F5D503F1340F29716F5492C4A40
1245504,1476,6786456,Entire home/apt,,Amsterdam,,De Pijp / Rivierenbuurt,17,4.5,4,2.0,,331.0,,Beautiful apartment in Amsterdam,2017-07-23 12:27:16.593772,52.354111,4.902925,0101000020E610000094F6065F989C1340B2135E82532D4A40
1097121,1476,6029062,Entire home/apt,,Amsterdam,,Centrum Oost,15,5.0,6,4.0,,409.0,,Historic House in Center Amsterdam,2017-07-23 12:22:23.015413,52.368309,4.909591,0101000020E610000099F1B6D26BA3134047E9D2BF242F4A40
19980495,1476,53730026,Entire home/apt,,Amsterdam,,Noord West,0,0.0,5,2.0,,210.0,,True Tranquil Boho House - 15min from AMS CS,2017-07-23 12:09:30.787638,52.414253,4.883661,0101000020E6100000AC00DF6DDE8813408CA2073E06354A40
20003728,1476,26861783,Entire home/apt,,Amsterdam,,Centrum Oost,0,0.0,4,2.0,,270.0,,2-floor apartment in the centre with canal view!,2017-07-23 12:08:50.031993,52.364897,4.895932,0101000020E61000006EC2BD326F9513404AB4E4F1B42E4A40
6419174,1476,7689979,Entire home/apt,,Amsterdam,,Centrum West,25,4.5,3,1.0,,186.0,,JORDAAN - cozy 2 room apartment,2017-07-23 12:01:28.074061,52.374855,4.87805,0101000020E6100000DE02098A1F831340FCDEA63FFB2F4A40
17682178,1476,42934313,Entire home/apt,,Amsterdam,,Bijlmer Centrum,8,4.5,3,0.0,,156.0,,"Private studio, 20 minutes away from city center",2017-07-23 11:55:02.321846,52.319091,4.953274,0101000020E61000002882380F27D0134056B950F9D7284A40
14060573,1476,82283309,Entire home/apt,,Amsterdam,,Ijburg / Eiland Zeeburg,2,0.0,4,4.0,,179.0,,GORGEOUS family house with sunny garden!,2017-07-23 11:53:00.056659,52.346421,5.008598,0101000020E6100000793E03EACD081440E5D2F885572C4A40
19992596,1476,62831267,Entire home/apt,,Amsterdam,,Bijlmer Oost,0,0.0,4,3.0,,174.0,,3 bedroom apartment and free parking in the area,2017-07-23 11:52:34.764723,52.317621,4.973309,0101000020E6100000209C4F1DABE41340ECC20FCEA7284A40
19845595,1476,7601328,Entire home/apt,,Amsterdam,,Oud Oost,0,0.0,4,2.0,,132.0,,"Lovely apartment with garden, close to the centre",2017-07-23 11:40:49.947253,52.355498,4.910895,0101000020E6100000145CACA8C1A413408EE55DF5802D4A40
5683725,1476,29468440,Entire home/apt,,Amsterdam,,Bijlmer Centrum,17,4.5,4,2.0,,108.0,,Nice & spacious apartment,2017-07-23 11:40:10.707836,52.317343,4.944083,0101000020E610000099D6A6B1BDC61340A94E07B29E284A40
9816925,1476,48703385,Entire home/apt,,Amsterdam,,Centrum Oost,21,4.0,4,2.0,,541.0,,Two Floor City Centre Canal House,2017-07-23 11:36:52.628550,52.364932,4.885259,0101000020E61000006AF5D555818A1340C7A17E17B62E4A40
3908795,1476,20246324,Entire home/apt,,Amsterdam,,Noord-West / Noord-Midden,11,5.0,6,4.0,,594.0,,Gorgeous House near Vondelpark area,2017-07-23 11:36:50.397922,52.354616,4.852802,0101000020E610000083DA6FED44691340B5519D0E642D4A40
11998169,1476,1878355,Entire home/apt,,Amsterdam,,Centrum Oost,1,0.0,6,3.0,,541.0,,Spacious and bright with character,2017-07-23 11:36:50.385842,52.367687,4.906021,0101000020E6100000F5F411F8C39F134009151C5E102F4A40
6849807,1476,34845570,Entire home/apt,,Amsterdam,,Noord-West / Noord-Midden,13,4.5,6,4.0,,599.0,,Big family house next to Vondelpark/Museum Quarter,2017-07-23 11:36:50.381072,52.355029,4.869549,0101000020E6100000F913950D6B7A1340D8101C97712D4A40
307497,1476,1582128,Entire home/apt,,Amsterdam,,Westerpark,62,5.0,16,10.0,,528.0,,Sailing Ship Amsterdam Centre (1),2017-07-23 11:36:46.557440,52.393368,4.883009,0101000020E61000006F4BE482338813407FA5F3E159324A40
14102973,1476,20575748,Entire home/apt,,Amsterdam,,De Pijp / Rivierenbuurt,1,0.0,6,3.0,,541.0,,Lovely classic modern stylish appartement,2017-07-23 11:36:46.555473,52.356753,4.899027,0101000020E61000004CE2AC889A981340FCDF1115AA2D4A40
3941357,1476,5659856,Entire home/apt,,Amsterdam,,Centrum West,21,5.0,4,3.0,,541.0,,Most amazing apartment - huge rooftop - canalview,2017-07-23 11:36:46.546849,52.373196,4.886924,0101000020E6100000672618CE358C1340BF7FF3E2C42F4A40
1650475,1476,6942600,Entire home/apt,,Amsterdam,,Watergraafsmeer,0,0.0,4,3.0,,600.0,,Historical spacious familiy house,2017-07-23 11:36:46.539239,52.352421,4.935901,0101000020E6100000BF2CEDD45CBE134039B69E211C2D4A40
15851541,1476,68214211,Entire home/apt,,Amsterdam,,Ijburg / Eiland Zeeburg,23,5.0,12,0.0,,648.0,,"""Staying at a traditional sailing barge",2017-07-23 11:36:42.469892,52.354653,5.006721,0101000020E610000021C9ACDEE1061440D236FE44652D4A40
12031672,1476,53856038,Entire home/apt,,Amsterdam,,Buitenveldert / Zuidas,0,0.0,4,5.0,,541.0,,"Luxurious Urban Villa, 5+ bedrooms @Chique Zuid!",2017-07-23 11:36:39.321190,52.341404,4.872074,0101000020E610000082C476F7007D13409E5C5320B32B4A40
10448050,1476,8558897,Entire home/apt,,Amsterdam,,Centrum Oost,16,4.5,10,4.0,,587.0,,Home Sweet Home,2017-07-23 11:36:28.791958,52.360003,4.893197,0101000020E61000008F8AFF3BA29213401FBB0B94142E4A40
19447238,1476,255900,Entire home/apt,,Amsterdam,,Oud Noord,0,0.0,4,3.0,,600.0,,Architect-designed House in city center,2017-07-23 11:36:28.788846,52.383919,4.906942,0101000020E6100000AF795567B5A0134011A8FE4124314A40
18371381,1476,115318695,Entire home/apt,,Amsterdam,,De Baarsjes / Oud West,2,0.0,8,5.0,,661.0,,"Luxurious double 4 storey Vondelpark apartments,",2017-07-23 11:36:28.784871,52.360744,4.865113,0101000020E6100000B760A92EE0751340361D01DC2C2E4A40
17170300,1476,111617728,Entire home/apt,,Amsterdam,,De Pijp / Rivierenbuurt,1,0.0,2,1.0,,361.0,,Super charmant en licht 3-kamerapp.+28m2 terras,2017-07-23 11:36:22.233453,52.352215,4.903658,0101000020E61000003813D385589D134090149161152D4A40
6841884,1476,27257605,Entire home/apt,,Amsterdam,,De Baarsjes / Oud West,6,4.5,4,2.0,,384.0,,Newly Renovated Loft @ Vondelpark!,2017-07-23 11:35:49.177964,52.3576,4.855806,0101000020E6100000DFE17668586C1340598638D6C52D4A40
7321352,1476,38352414,Entire home/apt,,Amsterdam,,Watergraafsmeer,18,4.0,7,3.0,,361.0,,Brandnew Penthouse on the Amstel,2017-07-23 11:25:21.888885,52.340383,4.918922,0101000020E6100000B64C86E3F9AC1340A48E8EAB912B4A40
18233200,1476,116631993,Entire home/apt,,Amsterdam,,Ijburg / Eiland Zeeburg,7,4.5,14,3.0,,420.0,,Captainshouseboat nearby city centre.,2017-07-23 11:25:07.749687,52.35254,5.006862,0101000020E6100000325706D5060714401344DD07202D4A40
6652372,1476,48595947,Entire home/apt,,Amsterdam,,Noord-West / Noord-Midden,0,0.0,6,3.0,,331.0,,Family house charming neighbourhood,2017-07-23 11:25:05.927722,52.345325,4.870657,0101000020E6100000462234828D7B1340E0BE0E9C332C4A40
5713368,1476,29621807,Entire home/apt,,Amsterdam,,Noord West,3,4.5,6,4.0,,361.0,,Industrial loft in Amsterdam North,2017-07-23 11:09:29.289279,52.41133,4.904646,0101000020E610000030D461855B9E13408DEE2076A6344A40
2687966,1476,13760301,Entire home/apt,,Amsterdam,,De Baarsjes / Oud West,7,4.5,4,2.0,,209.0,,Spacious townhouse near Leidseplein,2017-07-23 11:06:20.790634,52.362932,4.876982,0101000020E610000002B9C491078213400056478E742E4A40
9269088,1476,12890254,Entire home/apt,,Amsterdam,,Noord-West / Noord-Midden,2,0.0,2,1.0,,239.0,,"Peaceful, Spacious & Bright Near Museum",2017-07-23 10:59:37.608605,52.35331,4.878187,0101000020E6100000E316F37343831340C5AC1743392D4A40
1021278,1476,1383927,Entire home/apt,,Amsterdam,,Watergraafsmeer,2,0.0,5,3.0,,301.0,,Sunny 3-bedroom family apartment,2017-07-23 10:44:25.321951,52.355068,4.938986,0101000020E6100000809BC58B85C1134096ED43DE722D4A40
11269745,1476,58841005,Entire home/apt,,Amsterdam,,Ijburg / Eiland Zeeburg,1,0.0,4,4.0,,216.0,,Single villa on island in Amsterdam,2017-07-23 10:38:06.588803,52.359406,4.982554,0101000020E61000004837C2A222EE13403BFE0B04012E4A40
10036864,1476,34133140,Entire home/apt,,Amsterdam,,Ijburg / Eiland Zeeburg,0,0.0,8,5.0,,222.0,,Amsterdam island Mansion + jacuzzi,2017-07-23 10:31:39.738096,52.354857,4.999131,0101000020E6100000DAAD65321CFF1340DBE044F46B2D4A40
19966830,1476,83362806,Entire home/apt,,Amsterdam,,Osdorp,0,0.0,4,2.0,,240.0,,Modern house with two gardens and a carport,2017-07-23 10:27:59.764556,52.355875,4.80547,0101000020E6100000F0A2AF20CD381340643BDF4F8D2D4A40
19991907,1476,15416294,Entire home/apt,,Amsterdam,,Noord Oost,0,0.0,6,4.0,,252.0,,Waterfront Villa 10 min from Central station,2017-07-23 10:07:15.795019,52.406053,4.933851,0101000020E6100000FB58C16F43BC1340AAB8718BF9334A40
19360558,1476,135688360,Entire home/apt,,Amsterdam,,Noord Oost,0,0.0,5,4.0,,240.0,,Eengezinswoning,2017-07-23 10:07:15.792706,52.406822,4.932623,0101000020E610000059FD118601BB13408BA548BE12344A40
19803300,1476,119750485,Entire home/apt,,Amsterdam,,Centrum Oost,0,0.0,4,2.0,,288.0,,Modern design styled boat with 360 degrees vieuw,2017-07-23 10:06:59.804572,52.366318,4.897947,0101000020E61000004E2A1A6B7F971340D3F71A82E32E4A40
500516,1476,2469696,Entire home/apt,,Amsterdam,,Centrum Oost,17,5.0,2,1.0,,186.0,,Stay at the canal side!Centre A'dam,2017-07-23 10:00:18.909261,52.365515,4.885978,0101000020E6100000E6E61BD13D8B134046990D32C92E4A40
15285124,1476,1643483,Entire home/apt,,Amsterdam,,De Pijp / Rivierenbuurt,0,0.0,3,2.0,,203.0,,Great appartment,2017-07-23 09:56:10.695380,52.344126,4.904813,0101000020E61000008BFB8F4C879E134006DA1D520C2C4A40
7598022,1476,4380065,Entire home/apt,,Amsterdam,,Oud Oost,4,5.0,4,2.0,,193.0,,New & central 2BR-apartment incl private parking,2017-07-23 09:55:30.159672,52.355795,4.9144,0101000020E61000007FD93D7958A81340488AC8B08A2D4A40
6611809,1476,5224853,Entire home/apt,,Amsterdam,,Ijburg / Eiland Zeeburg,11,4.5,4,2.0,,201.0,,Modern family house on  city island,2017-07-23 09:48:50.120249,52.352971,5.005403,0101000020E61000007F33315D88051440DCB75A272E2D4A40
12538536,1476,21116280,Entire home/apt,,Amsterdam,,Ijburg / Eiland Zeeburg,10,5.0,4,4.0,,193.0,,Spacious house Amsterdam + 2x FREE parking,2017-07-23 09:48:36.438819,52.354023,5.003133,0101000020E61000004A27124C3503144012842BA0502D4A40
13976548,1476,10358428,Entire home/apt,,Amsterdam,,Slotervaart,1,0.0,6,3.0,,193.0,,Amsterdam 3 bedrooms appartement,2017-07-23 09:48:12.108899,52.363586,4.836393,0101000020E6100000CF6916687758134048A46DFC892E4A40
19955084,1476,141459801,Entire home/apt,,Amsterdam,,Oud Oost,0,0.0,4,2.0,,204.0,,Great apartment with balcony nearby centre & park,2017-07-23 09:44:37.165372,52.356592,4.921396,0101000020E61000002EA9DA6E82AF1340F30181CEA42D4A40
16486446,1476,16347904,Entire home/apt,,Amsterdam,,De Baarsjes / Oud West,2,0.0,2,1.0,,193.0,,Romantic studio in Amsterdam,2017-07-23 09:41:52.345217,52.368764,4.870893,0101000020E6100000E542E55FCB7B134098F8A3A8332F4A40
14193842,1476,2316820,Entire home/apt,,Amsterdam,,Oud Noord,2,0.0,6,4.0,,203.0,,Ex barbershop in booming and green Amsterdam North,2017-07-23 09:41:08.993025,52.391342,4.940419,0101000020E6100000EA25C632FDC213408FC6A17E17324A40
19958831,1476,139621449,Entire home/apt,,Amsterdam,,Bos en Lommer,0,0.0,2,1.0,,191.0,,Lovely bright Amsterdam Apartment with garden!,2017-07-23 09:40:03.367991,52.377804,4.851015,0101000020E61000002C9FE579706713402426A8E15B304A40
16416572,1476,15586027,Entire home/apt,,Amsterdam,,Slotervaart,1,0.0,2,1.0,,150.0,,Spacious apartment with gorgeous view of Amsterdam,2017-07-23 09:38:35.623276,52.34953,4.835548,0101000020E6100000EDF318E599571340467C2766BD2C4A40
14975839,1476,6715716,Entire home/apt,,Amsterdam,,Buitenveldert / Zuidas,8,4.5,4,2.0,,180.0,,Absolutely fabulous,2017-07-23 09:36:20.310313,52.324397,4.866871,0101000020E61000003C670B08AD771340D3F544D785294A40
19675939,1476,138355297,Entire home/apt,,Amsterdam,,De Baarsjes / Oud West,1,0.0,4,1.0,,184.0,,Cozy Aparment in Centrum Amsterdam The Best,2017-07-23 09:28:04.086378,52.364351,4.864372,0101000020E6100000FD4FFEEE1D751340E8A1B60DA32E4A40
2338860,1476,3567352,Entire home/apt,,Amsterdam,,Westerpark,9,5.0,2,1.0,,168.0,,Light & Modern Amsterdam Apartment,2017-07-23 09:22:04.879252,52.381631,4.86808,0101000020E6100000293FA9F6E9781340E411DC48D9304A40
1331954,1476,7223904,Entire home/apt,,Amsterdam,,Oostelijk Havengebied / Indische Buurt,15,4.5,3,1.0,,150.0,,Appt.ment at park 10min from centre,2017-07-23 09:11:29.253050,52.359368,4.943298,0101000020E6100000628731E9EFC513404E9D47C5FF2D4A40
19550880,1476,87318173,Entire home/apt,,Amsterdam,,De Pijp / Rivierenbuurt,1,0.0,3,1.0,,162.0,,Beautiful spacious apartment near city center,2017-07-23 09:09:11.092421,52.343227,4.901935,0101000020E6100000967840D9949B1340560DC2DCEE2B4A40
16439196,1476,12782398,Entire home/apt,,Amsterdam,,De Pijp / Rivierenbuurt,4,4.5,4,2.0,,150.0,,Houseboat Amsterdam,2017-07-23 09:08:47.952539,52.352703,4.90859,0101000020E6100000FCE3BD6A65A21340BD19355F252D4A40
4683482,1476,17317413,Entire home/apt,,Amsterdam,,Ijburg / Eiland Zeeburg,9,5.0,4,2.0,,145.0,,Light and spacious family house,2017-07-23 08:58:09.226421,52.351876,5.006576,0101000020E610000005C1E3DBBB061440A71FD4450A2D4A40
19449107,1476,11285542,Entire home/apt,,Amsterdam,,Ijburg / Eiland Zeeburg,0,0.0,4,2.0,,150.0,,Modern and spacious apartment at IJburg,2017-07-23 08:57:59.918700,52.349957,5.007643,0101000020E61000005E2C0C91D3071440CE001764CB2C4A40
19896263,1476,67710706,Entire home/apt,,Amsterdam,,De Baarsjes / Oud West,0,0.0,2,1.0,,150.0,,Beautiful modern apartment with balcony in West,2017-07-23 08:44:29.437910,52.364619,4.859753,0101000020E6100000338D2617637013400740DCD5AB2E4A40
6789238,1476,7807750,Entire home/apt,,Amsterdam,,Oostelijk Havengebied / Indische Buurt,0,0.0,2,1.0,,162.0,,Luxury apartment near city center,2017-07-23 08:38:41.302404,52.371282,4.93478,0101000020E6100000CCD1E3F736BD1340F7CB272B862F4A40
3180607,1476,16125509,Entire home/apt,,Amsterdam,,Ijburg / Eiland Zeeburg,4,4.5,7,5.0,,168.0,,Lovely modern family house with private parking,2017-07-23 08:37:50.844709,52.35217,4.999629,0101000020E610000061889CBE9EFF1340F05014E8132D4A40
2793217,1476,12859334,Entire home/apt,,Amsterdam,,Centrum West,23,4.5,2,0.0,,177.0,,Light & peaceful canal view apartment,2017-07-23 08:35:36.275537,52.376118,4.884034,0101000020E610000050357A3540891340EDB776A224304A40
19958070,1476,54447097,Entire home/apt,,Amsterdam,,Ijburg / Eiland Zeeburg,0,0.0,5,3.0,,168.0,,Verblijf op een rustige plek in Amsterdam!,2017-07-23 08:12:18.824739,52.358012,4.996575,0101000020E6100000780B24287EFC1340ACC95356D32D4A40
2550665,1476,12997063,Entire home/apt,,Amsterdam,,Noord Oost,11,4.5,6,3.0,,168.0,,*Beautiful *lakeside*family-house,2017-07-23 08:12:01.562200,52.414304,5.027689,0101000020E6100000F5D555815A1C14400E4DD9E907354A40
6830664,1476,30593386,Entire home/apt,,Amsterdam,,De Baarsjes / Oud West,0,0.0,4,2.0,,133.0,,Beautiful apartment near vondelpark,2017-07-23 08:10:19.577861,52.359734,4.857653,0101000020E6100000E14389963C6E134030A182C30B2E4A40
14466309,1476,84867501,Entire home/apt,,Amsterdam,,Buitenveldert / Zuidas,1,0.0,4,2.0,,141.0,,High class apartment Amsterdam south,2017-07-23 08:10:00.871083,52.329131,4.858853,0101000020E610000034492C29776F1340C58CF0F6202A4A40
15795052,1476,102188046,Entire home/apt,,Amsterdam,,De Pijp / Rivierenbuurt,1,0.0,2,0.0,,143.0,,"Bright,Cozy & Central studio apartment in the Pijp",2017-07-23 07:55:28.991358,52.351817,4.888928,0101000020E6100000A8FE4124438E1340A296E656082D4A40
1290535,1476,7017633,Entire home/apt,,Amsterdam,,De Baarsjes / Oud West,80,5.0,2,1.0,,144.0,,"Cosy, near city center, parks, WIFI",2017-07-23 07:45:31.725271,52.367791,4.850668,0101000020E6100000D1031F8315671340AE6186C6132F4A40
