room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
6160041,25745744.0,Entire home/apt,,Centrum Oost,5,4.0,4.0,1.0,170.0,2.0,52.362254,4.889638,2015-12-16 22:52:13.655599
7271405,13988783.0,Entire home/apt,,Centrum Oost,5,5.0,2.0,0.0,192.0,3.0,52.369095,4.899859,2015-12-16 22:52:02.091407
9509419,49275632.0,Entire home/apt,,De Baarsjes / Oud West,0,,4.0,2.0,96.0,1.0,52.373162,4.856334,2015-12-16 22:51:52.037184
7519010,6488908.0,Entire home/apt,,Centrum Oost,0,,2.0,1.0,142.0,3.0,52.36867,4.9288,2015-12-16 22:51:46.609442
3957308,20484737.0,Entire home/apt,,Buitenveldert / Zuidas,9,5.0,2.0,1.0,113.0,3.0,52.326722,4.857504,2015-12-16 22:51:43.511788
58211,278253.0,Entire home/apt,,Centrum West,23,5.0,4.0,2.0,221.0,,52.369165,4.884445,2015-12-16 22:51:41.608402
3521367,2444422.0,Entire home/apt,,De Pijp / Rivierenbuurt,12,5.0,4.0,2.0,169.0,2.0,52.355686,4.889335,2015-12-16 22:51:39.246350
9167211,34818402.0,Entire home/apt,,Oud Oost,2,4.0,2.0,1.0,74.0,2.0,52.355404,4.912704,2015-12-16 22:51:36.864991
2775470,14194045.0,Private room,,Bos en Lommer,29,5.0,2.0,1.0,85.0,2.0,52.377697,4.850231,2015-12-16 22:51:35.006742
5772856,29949133.0,Private room,,Slotervaart,5,4.0,1.0,1.0,57.0,1.0,52.352298,4.838562,2015-12-16 22:51:28.951088
6907512,5449615.0,Entire home/apt,,Centrum Oost,17,4.5,3.0,1.0,181.0,2.0,52.367642,4.898909,2015-12-16 22:51:27.022271
551606,2710951.0,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,26,4.5,,4.0,395.0,2.0,52.370545,4.950153,2015-12-16 22:51:24.788569
9252278,48040825.0,Entire home/apt,,Oud Oost,3,4.0,2.0,1.0,108.0,2.0,52.357147,4.917401,2015-12-16 22:51:17.620258
9518107,49316991.0,Entire home/apt,,Noord-West / Noord-Midden,0,,4.0,2.0,169.0,3.0,52.347567,4.86845,2015-12-16 22:51:13.856833
8781478,32951587.0,Private room,,Bos en Lommer,0,,1.0,1.0,57.0,1.0,52.383511,4.848037,2015-12-16 22:51:12.078200
1658365,8789413.0,Entire home/apt,,De Baarsjes / Oud West,19,5.0,3.0,2.0,170.0,2.0,52.364944,4.875462,2015-12-16 22:51:09.018207
5818567,29561840.0,Entire home/apt,,De Aker / Nieuw Sloten,0,,4.0,3.0,340.0,2.0,52.346007,4.81183,2015-12-16 22:51:03.779299
729395,3788898.0,Entire home/apt,,Centrum West,2,4.0,2.0,1.0,170.0,3.0,52.374691,4.891793,2015-12-16 22:50:55.289330
4015174,20817250.0,Private room,,Centrum Oost,57,4.5,2.0,1.0,119.0,2.0,52.359145,4.890473,2015-12-16 22:50:47.088998
5788312,30032244.0,Entire home/apt,,Watergraafsmeer,4,5.0,,5.0,340.0,2.0,52.343037,4.926454,2015-12-16 22:50:43.363659
