room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
13920749,71179770,Private room,,De Baarsjes / Oud West,0,,2,1.0,102.0,1.0,52.370079,4.860087,2016-08-05 03:23:04.898639
5647050,21572827,Private room,,Noord-West / Noord-Midden,27,4.5,2,1.0,104.0,2.0,52.347508,4.877047,2016-08-05 03:23:01.341284
12268159,704550,Entire home/apt,,Centrum Oost,0,,4,2.0,213.0,3.0,52.358595,4.893639,2016-08-05 03:22:59.842728
4356804,4805750,Entire home/apt,,De Baarsjes / Oud West,7,4.0,4,2.0,172.0,20.0,52.36496,4.865489,2016-08-05 03:22:58.032423
11818736,4936763,Entire home/apt,,De Pijp / Rivierenbuurt,0,,2,1.0,173.0,3.0,52.341647,4.904297,2016-08-05 03:22:55.059283
5682310,29459929,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,3,4.5,2,1.0,93.0,4.0,52.35934,4.941326,2016-08-05 03:22:51.464089
743788,3897376,Private room,,De Baarsjes / Oud West,0,,2,1.0,184.0,2.0,52.364568,4.87564,2016-08-05 03:22:49.872171
7861455,22141436,Entire home/apt,,De Baarsjes / Oud West,9,5.0,2,1.0,144.0,1.0,52.367148,4.866411,2016-08-05 03:22:48.537707
13793459,1464510,Entire home/apt,,Oud Oost,0,,4,3.0,172.0,2.0,52.356998,4.907787,2016-08-05 03:22:46.250066
20168,59484,Private room,,Centrum Oost,108,4.5,2,1.0,93.0,,52.365087,4.893541,2016-08-05 03:22:30.771923
6340674,29574069,Private room,,Oostelijk Havengebied / Indische Buurt,4,4.5,16,1.0,46.0,1.0,52.377599,4.934379,2016-08-05 03:22:28.664560
3311317,16720678,Entire home/apt,,Ijburg / Eiland Zeeburg,1,,4,3.0,127.0,1.0,52.355454,4.99771,2016-08-05 03:22:27.380562
12261603,66031465,Entire home/apt,,De Pijp / Rivierenbuurt,4,4.5,4,2.0,115.0,2.0,52.345226,4.912393,2016-08-05 03:22:25.832832
6253485,27549543,Entire home/apt,,Oud Oost,5,5.0,2,1.0,121.0,2.0,52.358796,4.912207,2016-08-05 03:22:19.402453
7953239,3779448,Entire home/apt,,Oud Oost,9,5.0,4,1.0,148.0,2.0,52.35579,4.915337,2016-08-05 03:22:16.310926
833641,4312792,Entire home/apt,,De Pijp / Rivierenbuurt,26,5.0,4,1.0,103.0,2.0,52.348339,4.904193,2016-08-05 03:22:15.299340
11954634,63845136,Entire home/apt,,Oud Noord,0,,4,2.0,94.0,2.0,52.393232,4.944463,2016-08-05 03:22:14.604833
9710513,10470885,Entire home/apt,,Geuzenveld / Slotermeer,6,4.5,3,2.0,113.0,1.0,52.372324,4.829046,2016-08-05 03:22:12.277378
1805233,942301,Entire home/apt,,De Pijp / Rivierenbuurt,5,5.0,2,1.0,173.0,2.0,52.349691,4.905466,2016-08-05 03:22:08.951249
1859255,9426449,Entire home/apt,,Slotervaart,79,5.0,2,0.0,87.0,2.0,52.358229,4.819242,2016-08-05 03:22:08.911933
1280518,6967684,Entire home/apt,,Centrum Oost,58,5.0,2,1.0,138.0,1.0,52.368789,4.916344,2016-08-05 03:22:05.009714
11762365,61248844,Entire home/apt,,Noord-West / Noord-Midden,10,5.0,4,2.0,173.0,3.0,52.347426,4.85877,2016-08-05 03:22:04.622017
14278850,9036375,Private room,,Centrum West,0,,2,1.0,288.0,4.0,52.368967,4.891659,2016-08-05 03:22:00.924169
4920568,23064759,Private room,,De Aker / Nieuw Sloten,173,5.0,2,1.0,80.0,1.0,52.349561,4.806911,2016-08-05 03:21:56.394963
14206369,86230284,Entire home/apt,,Centrum West,0,,4,2.0,288.0,2.0,52.368598,4.887738,2016-08-05 03:21:52.705951
14242231,28549392,Entire home/apt,,Oud Oost,0,,4,1.0,116.0,2.0,52.365654,4.92761,2016-08-05 03:21:49.937636
6015968,18534338,Entire home/apt,,De Baarsjes / Oud West,6,4.5,2,1.0,144.0,2.0,52.370375,4.851178,2016-08-05 03:21:47.082806
8491307,44720337,Entire home/apt,,Oud Oost,2,,4,2.0,128.0,4.0,52.357092,4.913192,2016-08-05 03:21:45.524742
12641520,6241165,Entire home/apt,,Centrum Oost,6,5.0,2,1.0,114.0,2.0,52.371674,4.922947,2016-08-05 03:21:42.971809
4629897,23976313,Private room,,De Pijp / Rivierenbuurt,11,4.5,2,1.0,80.0,2.0,52.354423,4.88772,2016-08-05 03:21:40.401072
6129551,12908282,Private room,,De Baarsjes / Oud West,15,4.5,2,1.0,69.0,1.0,52.367419,4.876886,2016-08-05 03:21:35.373537
11764928,20189503,Entire home/apt,,Oud Oost,3,4.5,2,1.0,93.0,2.0,52.35868,4.921122,2016-08-05 03:21:31.327835
13760586,14694975,Entire home/apt,,De Baarsjes / Oud West,0,,2,1.0,133.0,3.0,52.370801,4.853345,2016-08-05 03:21:30.427848
8563155,8790023,Entire home/apt,,Watergraafsmeer,2,,2,1.0,58.0,2.0,52.357378,4.947987,2016-08-05 03:21:28.646937
9849910,3062934,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,2,,4,2.0,115.0,1.0,52.368431,4.945234,2016-08-05 03:21:25.098714
9360675,48573921,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,8,4.5,2,1.0,81.0,2.0,52.362674,4.936316,2016-08-05 03:21:22.694211
820692,673543,Entire home/apt,,Centrum West,3,4.5,2,1.0,99.0,4.0,52.37585,4.893457,2016-08-05 03:21:20.014679
12063799,64629204,Private room,,Osdorp,36,5.0,2,1.0,81.0,1.0,52.351612,4.802314,2016-08-05 03:21:14.130087
10901265,48703385,Entire home/apt,,Centrum West,7,4.5,4,1.0,213.0,,52.373863,4.900547,2016-08-05 03:21:14.069932
1155302,3828765,Entire home/apt,,Centrum Oost,42,4.5,4,1.0,179.0,2.0,52.365057,4.883985,2016-08-05 03:21:11.549309
9558007,49203589,Shared room,,Watergraafsmeer,27,4.0,6,1.0,109.0,1.0,52.347097,4.92498,2016-08-05 03:21:10.276184
10097793,1512172,Entire home/apt,,Centrum West,1,,3,1.0,80.0,3.0,52.3812,4.886242,2016-08-05 03:21:09.261074
6596729,22526623,Entire home/apt,,Bijlmer Centrum,7,4.0,3,2.0,87.0,5.0,52.295249,4.969708,2016-08-05 03:21:04.182832
6082227,31568411,Entire home/apt,,Bos en Lommer,7,5.0,2,1.0,104.0,2.0,52.383866,4.855632,2016-08-05 03:20:58.026430
9250191,23629015,Private room,,Bijlmer Oost,21,4.5,1,1.0,40.0,1.0,52.326046,4.97039,2016-08-05 03:20:39.939299
4727758,24414973,Entire home/apt,,Centrum West,76,4.5,4,1.0,156.0,2.0,52.367401,4.890193,2016-08-05 03:20:36.766231
10506043,54168320,Entire home/apt,,Centrum Oost,8,5.0,2,1.0,173.0,3.0,52.373343,4.901969,2016-08-05 03:20:35.531901
13542580,3216277,Entire home/apt,,De Baarsjes / Oud West,0,,3,1.0,127.0,2.0,52.365083,4.865354,2016-08-05 03:20:34.137966
1451423,377140,Entire home/apt,,Centrum Oost,5,4.0,5,3.0,311.0,4.0,52.370742,4.912848,2016-08-05 03:20:28.387016
13392107,34772845,Entire home/apt,,Ijburg / Eiland Zeeburg,0,,4,2.0,133.0,3.0,52.347708,5.008479,2016-08-05 03:20:24.769058
2002728,10312977,Entire home/apt,,Centrum Oost,6,5.0,6,3.0,230.0,4.0,52.361689,4.912765,2016-08-05 03:20:24.738241
10112132,7481329,Private room,,Slotervaart,6,5.0,2,1.0,57.0,2.0,52.355996,4.829538,2016-08-05 03:20:21.610150
9536084,25745744,Entire home/apt,,Slotervaart,1,,4,2.0,127.0,2.0,52.356458,4.846451,2016-08-05 03:20:19.587649
11312357,13774294,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,0,,4,2.0,115.0,1.0,52.365205,4.932204,2016-08-05 03:20:13.176357
12915748,16585610,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,0,,2,1.0,167.0,4.0,52.362796,4.934608,2016-08-05 03:20:10.672835
1571862,8357569,Entire home/apt,,Westerpark,14,5.0,2,1.0,137.0,3.0,52.385526,4.879618,2016-08-05 03:20:06.810830
3408746,7282414,Private room,,Bos en Lommer,98,5.0,2,1.0,79.0,2.0,52.375073,4.837626,2016-08-05 03:19:59.199632
11358282,16506695,Entire home/apt,,Centrum West,0,,1,1.0,361.0,3.0,52.372743,4.892112,2016-08-05 03:19:56.882195
11008868,19230590,Entire home/apt,,De Pijp / Rivierenbuurt,0,,2,1.0,115.0,1.0,52.343402,4.906438,2016-08-05 03:19:56.255974
1032677,5484982,Private room,,Oud Oost,62,4.5,2,1.0,62.0,2.0,52.352858,4.919439,2016-08-05 03:19:54.800391
6735196,35273076,Entire home/apt,,De Baarsjes / Oud West,0,,2,1.0,265.0,1.0,52.361241,4.859239,2016-08-05 03:19:54.031946
13384812,4784519,Entire home/apt,,De Pijp / Rivierenbuurt,5,4.0,4,1.0,124.0,,52.355934,4.890966,2016-08-05 03:19:50.943405
3031439,15439274,Entire home/apt,,Westerpark,15,5.0,4,2.0,156.0,4.0,52.376564,4.869417,2016-08-05 03:19:44.193919
7938339,40138000,Private room,,Noord-West / Noord-Midden,39,4.5,2,1.0,109.0,2.0,52.346547,4.861929,2016-08-05 03:19:41.384042
5368632,4147175,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,11,5.0,2,1.0,103.0,2.0,52.365498,4.936118,2016-08-05 03:19:40.993961
1331739,4991421,Entire home/apt,,Centrum Oost,3,5.0,4,2.0,282.0,2.0,52.366038,4.889498,2016-08-05 03:19:37.509052
3631121,12648229,Entire home/apt,,Westerpark,17,4.5,2,1.0,122.0,4.0,52.379509,4.874162,2016-08-05 03:19:24.770744
1782208,9352872,Entire home/apt,,Noord-West / Noord-Midden,0,,2,1.0,109.0,2.0,52.350251,4.849393,2016-08-05 03:19:23.250176
6489576,33914919,Entire home/apt,,De Pijp / Rivierenbuurt,16,4.5,4,1.0,138.0,1.0,52.3551,4.890404,2016-08-05 03:19:21.010552
8330652,43914462,Private room,,De Baarsjes / Oud West,13,5.0,2,1.0,101.0,3.0,52.372173,4.870154,2016-08-05 03:19:15.791912
2106623,10739758,Entire home/apt,,Centrum Oost,4,4.5,2,1.0,114.0,4.0,52.361569,4.902627,2016-08-05 03:19:14.694019
13034385,45863923,Private room,,Oostelijk Havengebied / Indische Buurt,8,5.0,2,1.0,87.0,1.0,52.376192,4.947927,2016-08-05 03:19:12.621078
6044090,10517686,Entire home/apt,,Oud Oost,11,5.0,4,2.0,344.0,3.0,52.350899,4.913091,2016-08-05 03:19:10.339402
253650,187580,Entire home/apt,,Centrum West,215,5.0,2,1.0,172.0,,52.367752,4.889815,2016-08-05 03:19:08.058097
11007678,3546451,Entire home/apt,,Centrum Oost,5,5.0,4,1.0,113.0,3.0,52.362215,4.909052,2016-08-05 03:19:04.900985
5867088,30465138,Entire home/apt,,Watergraafsmeer,35,4.0,2,1.0,114.0,2.0,52.350116,4.923286,2016-08-05 03:19:03.863775
13245827,10783022,Entire home/apt,,Watergraafsmeer,0,,4,2.0,461.0,1.0,52.355678,4.940377,2016-08-05 03:19:01.477409
13842188,81687571,Entire home/apt,,Centrum West,0,,2,1.0,127.0,2.0,52.383137,4.881921,2016-08-05 03:19:00.771887
9345435,47132067,Entire home/apt,,De Baarsjes / Oud West,5,5.0,8,4.0,288.0,4.0,52.374726,4.863529,2016-08-05 03:18:55.166639
5519881,28626100,Entire home/apt,,Westerpark,18,5.0,2,1.0,150.0,2.0,52.382569,4.875655,2016-08-05 03:18:49.869514
12954766,71193726,Entire home/apt,,Centrum Oost,6,4.5,6,4.0,288.0,,52.374989,4.916306,2016-08-05 03:18:47.707376
1786144,620111,Entire home/apt,,Centrum Oost,19,4.5,4,1.0,139.0,,52.36957,4.909947,2016-08-05 03:18:34.179616
547678,2158817,Entire home/apt,,Centrum West,67,5.0,2,1.0,201.0,3.0,52.372173,4.877077,2016-08-05 03:18:30.497986
3201159,16223386,Entire home/apt,,Watergraafsmeer,0,,4,2.0,114.0,21.0,52.336541,4.912173,2016-08-05 03:18:21.301465
8921549,42564954,Entire home/apt,,Noord West,18,4.5,3,1.0,46.0,1.0,52.410146,4.906923,2016-08-05 03:18:18.208992
568613,2798173,Entire home/apt,,De Baarsjes / Oud West,16,5.0,2,1.0,104.0,6.0,52.365473,4.865082,2016-08-05 03:18:16.293252
3366731,4630869,Private room,,Noord-West / Noord-Midden,122,5.0,2,1.0,117.0,1.0,52.354045,4.88015,2016-08-05 03:18:14.891129
7947977,41913735,Entire home/apt,,De Pijp / Rivierenbuurt,9,5.0,2,1.0,133.0,3.0,52.349948,4.890349,2016-08-05 03:18:12.888329
5119151,13405827,Entire home/apt,,De Baarsjes / Oud West,6,5.0,2,1.0,276.0,2.0,52.361758,4.867697,2016-08-05 03:18:08.781060
3640562,8517763,Private room,,Oud Noord,12,4.5,2,1.0,75.0,3.0,52.389511,4.923211,2016-08-05 03:18:07.097841
2708012,12695972,Entire home/apt,,Centrum Oost,10,5.0,2,1.0,114.0,3.0,52.371545,4.903654,2016-08-05 03:18:04.157202
13861522,81912555,Entire home/apt,,De Pijp / Rivierenbuurt,3,5.0,4,3.0,225.0,2.0,52.355442,4.90032,2016-08-05 03:18:02.999532
9662915,3029825,Entire home/apt,,Westerpark,2,,2,1.0,167.0,3.0,52.379304,4.875474,2016-08-05 03:17:58.493794
9614204,14162591,Entire home/apt,,Noord-West / Noord-Midden,4,5.0,4,2.0,112.0,4.0,52.35262,4.850299,2016-08-05 03:17:32.488752
11755877,1324659,Entire home/apt,,Centrum West,1,,2,1.0,173.0,2.0,52.373812,4.882412,2016-08-05 03:17:28.279991
6115515,31729126,Entire home/apt,,De Baarsjes / Oud West,21,4.5,3,1.0,115.0,3.0,52.365214,4.865478,2016-08-05 03:17:22.405316
13778923,80894385,Entire home/apt,,Centrum Oost,3,5.0,2,1.0,138.0,2.0,52.370671,4.904311,2016-08-05 03:17:18.877222
10400324,33569028,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,4,4.0,4,2.0,114.0,4.0,52.360146,4.935564,2016-08-05 03:17:16.721281
1106466,6074859,Private room,,Gaasperdam / Driemond,22,4.5,2,1.0,46.0,2.0,52.304525,5.013616,2016-08-05 03:17:13.115867
13461970,73730078,Private room,,Centrum West,6,4.5,2,1.0,80.0,2.0,52.379647,4.880027,2016-08-05 03:17:12.793327
11372413,25850878,Entire home/apt,,Bijlmer Centrum,4,5.0,2,1.0,104.0,2.0,52.3242,4.947977,2016-08-05 03:17:10.569737
4468318,11939517,Entire home/apt,,Ijburg / Eiland Zeeburg,7,5.0,4,4.0,231.0,3.0,52.356337,4.991694,2016-08-05 03:17:10.449475
8483676,35994211,Entire home/apt,,Oud Oost,2,,3,2.0,149.0,,52.351139,4.912277,2016-08-05 03:17:07.664149
13876873,3637535,Entire home/apt,,De Baarsjes / Oud West,2,,2,1.0,102.0,1.0,52.372003,4.851763,2016-08-05 03:17:05.672798
13747330,10743516,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,0,,2,0.0,93.0,3.0,52.365039,4.935135,2016-08-05 03:17:02.766665
9584081,34036951,Entire home/apt,,Watergraafsmeer,1,,4,3.0,133.0,4.0,52.348215,4.93839,2016-08-05 03:17:00.484942
3109879,15806021,Entire home/apt,,De Baarsjes / Oud West,5,5.0,3,4.0,115.0,2.0,52.365858,4.875113,2016-08-05 03:16:56.184555
6534948,33725336,Private room,,Westerpark,0,,2,1.0,103.0,,52.377307,4.873561,2016-08-05 03:16:56.027722
14275520,19121390,Entire home/apt,,Ijburg / Eiland Zeeburg,0,,5,3.0,173.0,5.0,52.352625,5.006623,2016-08-05 03:16:51.702908
7846720,12856622,Entire home/apt,,De Pijp / Rivierenbuurt,1,,4,1.0,184.0,7.0,52.356624,4.898586,2016-08-05 03:16:47.857669
9232986,3657336,Entire home/apt,,De Pijp / Rivierenbuurt,6,5.0,2,1.0,98.0,2.0,52.354834,4.887857,2016-08-05 03:16:39.536903
9586960,32510360,Entire home/apt,,Noord-West / Noord-Midden,1,,2,1.0,207.0,1.0,52.351802,4.855748,2016-08-05 03:16:38.733761
5392718,27953241,Entire home/apt,,De Pijp / Rivierenbuurt,13,5.0,2,1.0,133.0,4.0,52.353174,4.904612,2016-08-05 03:16:37.040189
7004298,6999042,Entire home/apt,,Oud Oost,21,4.5,4,1.0,98.0,3.0,52.358936,4.923818,2016-08-05 03:16:35.577484
694850,3556421,Private room,,Centrum West,326,4.5,2,1.0,99.0,1.0,52.373054,4.897406,2016-08-05 03:16:29.733819
12598201,21553339,Private room,,Slotervaart,1,,2,1.0,56.0,7.0,52.368638,4.830984,2016-08-05 03:16:21.806450
837972,3098651,Private room,,Noord-West / Noord-Midden,59,4.5,2,1.0,64.0,2.0,52.348628,4.870327,2016-08-05 03:16:20.855165
6297430,13941331,Entire home/apt,,Centrum West,31,5.0,2,0.0,115.0,2.0,52.38579,4.891485,2016-08-05 03:16:18.156052
8708962,35843761,Entire home/apt,,De Baarsjes / Oud West,2,,3,2.0,150.0,2.0,52.373904,4.861032,2016-08-05 03:16:17.884179
12394572,49096655,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,9,5.0,2,1.0,139.0,2.0,52.376252,4.948215,2016-08-05 03:16:13.913853
198307,967796,Entire home/apt,,Centrum West,36,5.0,2,1.0,138.0,12.0,52.38393,4.892371,2016-08-05 03:16:05.626908
10244604,33887588,Entire home/apt,,De Pijp / Rivierenbuurt,13,5.0,2,0.0,113.0,2.0,52.352744,4.895979,2016-08-05 03:16:03.900192
6624180,22229264,Entire home/apt,,Centrum West,1,,3,2.0,288.0,13.0,52.373197,4.881026,2016-08-05 03:15:56.746796
9482236,49148551,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,2,,4,2.0,109.0,3.0,52.3593,4.93447,2016-08-05 03:15:56.427160
11716707,12949105,Entire home/apt,,Westerpark,2,,2,1.0,144.0,1.0,52.380492,4.878859,2016-08-05 03:15:53.872981
14245451,86681944,Entire home/apt,,Oud Oost,0,,2,1.0,102.0,2.0,52.35212,4.912834,2016-08-05 03:15:50.569019
11473534,39870280,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,2,,2,1.0,138.0,4.0,52.362025,4.938219,2016-08-05 03:15:48.234258
2774924,5988,Private room,,Noord-West / Noord-Midden,62,4.5,2,1.0,93.0,3.0,52.356083,4.886198,2016-08-05 03:15:48.188350
9703468,27326325,Entire home/apt,,Noord-West / Noord-Midden,1,,2,1.0,138.0,3.0,52.356557,4.850047,2016-08-05 03:15:45.081541
9321688,16805754,Entire home/apt,,Centrum Oost,0,,2,1.0,144.0,1.0,52.363843,4.900885,2016-08-05 03:15:40.568187
9471127,49086056,Entire home/apt,,Buitenveldert / Zuidas,2,,2,1.0,92.0,1.0,52.331081,4.884246,2016-08-05 03:15:36.405855
13741071,9749992,Entire home/apt,,Oud Oost,0,,6,3.0,196.0,3.0,52.365604,4.926244,2016-08-05 03:15:29.342703
4394074,22806302,Entire home/apt,,Noord-West / Noord-Midden,8,5.0,8,5.0,1124.0,3.0,52.354741,4.871979,2016-08-05 03:15:23.517230
1588492,8471270,Entire home/apt,,De Baarsjes / Oud West,6,4.0,4,3.0,231.0,3.0,52.367094,4.868941,2016-08-05 03:11:38.459261
5168990,23380703,Entire home/apt,,Ijburg / Eiland Zeeburg,2,,5,3.0,162.0,5.0,52.357601,4.992222,2016-08-05 03:11:34.833226
13735962,35854898,Entire home/apt,,De Pijp / Rivierenbuurt,0,,3,1.0,144.0,5.0,52.344333,4.901964,2016-08-05 03:11:33.970560
13441106,669178,Entire home/apt,,De Pijp / Rivierenbuurt,0,,4,2.0,172.0,,52.353969,4.903532,2016-08-05 03:11:31.733684
10983756,56986654,Entire home/apt,,De Pijp / Rivierenbuurt,11,5.0,2,1.0,115.0,6.0,52.346028,4.906214,2016-08-05 03:11:30.784691
7056086,36709221,Entire home/apt,,Centrum West,9,4.0,2,1.0,114.0,2.0,52.374053,4.878618,2016-08-05 03:11:29.386015
492796,2137463,Entire home/apt,,De Pijp / Rivierenbuurt,142,4.5,2,1.0,93.0,2.0,52.350482,4.890315,2016-08-05 03:11:24.109599
13524729,15667485,Entire home/apt,,Buitenveldert / Zuidas,0,,2,1.0,109.0,2.0,52.33288,4.881239,2016-08-05 03:11:20.806867
11927054,20072199,Entire home/apt,,Ijburg / Eiland Zeeburg,0,,4,2.0,138.0,3.0,52.363589,4.983353,2016-08-05 03:11:19.249028
4587844,3640101,Entire home/apt,,Centrum Oost,11,5.0,6,4.0,403.0,2.0,52.371081,4.932363,2016-08-05 03:11:16.538789
13720302,80191310,Entire home/apt,,De Baarsjes / Oud West,0,,2,1.0,114.0,2.0,52.370423,4.865301,2016-08-05 03:11:13.945367
1000866,5503328,Entire home/apt,,De Pijp / Rivierenbuurt,24,5.0,2,1.0,132.0,4.0,52.352377,4.898831,2016-08-05 03:11:12.711799
8303749,43777747,Entire home/apt,,Centrum West,6,5.0,2,1.0,260.0,,52.368637,4.894233,2016-08-05 03:11:10.603565
11702606,62150412,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,3,5.0,2,1.0,104.0,1.0,52.359551,4.939961,2016-08-05 03:11:08.914503
10183289,52295431,Entire home/apt,,Centrum Oost,26,5.0,2,1.0,126.0,1.0,52.365522,4.883584,2016-08-05 03:11:04.872692
13968358,83269288,Entire home/apt,,Centrum West,0,,9,5.0,750.0,4.0,52.378105,4.887169,2016-08-05 03:11:02.151613
12984864,55288093,Entire home/apt,,De Baarsjes / Oud West,2,,4,2.0,288.0,2.0,52.35717,4.857854,2016-08-05 03:11:01.523379
9567676,23553667,Entire home/apt,,Oud Oost,30,4.5,4,2.0,138.0,3.0,52.356918,4.907669,2016-08-05 03:10:56.043226
14060573,82283309,Entire home/apt,,Ijburg / Eiland Zeeburg,0,,4,4.0,161.0,1.0,52.346589,5.008367,2016-08-05 03:10:55.353204
4656443,24100581,Entire home/apt,,Noord-West / Noord-Midden,3,4.5,2,1.0,149.0,4.0,52.348506,4.847364,2016-08-05 03:10:53.507802
10035686,51517386,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,0,,4,2.0,231.0,4.0,52.365753,4.951713,2016-08-05 03:10:50.526978
13198931,6952923,Entire home/apt,,De Pijp / Rivierenbuurt,0,,2,1.0,162.0,2.0,52.352001,4.895953,2016-08-05 03:10:46.556365
9234428,48000203,Entire home/apt,,Bos en Lommer,3,4.5,2,1.0,98.0,2.0,52.380915,4.85284,2016-08-05 03:10:43.546311
8998959,6984022,Entire home/apt,,De Pijp / Rivierenbuurt,2,,2,1.0,115.0,2.0,52.342169,4.895306,2016-08-05 03:10:33.655860
12645943,31190463,Entire home/apt,,De Pijp / Rivierenbuurt,0,,4,2.0,240.0,3.0,52.346044,4.901372,2016-08-05 03:10:30.057272
13633140,79048292,Entire home/apt,,Centrum West,5,5.0,2,1.0,144.0,2.0,52.373363,4.893641,2016-08-05 03:10:29.563370
13198742,73921467,Entire home/apt,,Watergraafsmeer,3,4.5,2,1.0,109.0,3.0,52.342985,4.923366,2016-08-05 03:10:26.023311
8067858,42610577,Entire home/apt,,De Baarsjes / Oud West,0,,2,1.0,115.0,2.0,52.366685,4.858793,2016-08-05 03:10:12.434916
5971268,3356377,Private room,,Centrum Oost,7,5.0,2,1.0,109.0,2.0,52.363539,4.903418,2016-08-05 03:10:02.147309
13878111,82112002,Entire home/apt,,Centrum Oost,2,,4,1.0,188.0,,52.375064,4.902095,2016-08-05 03:09:55.429497
1485730,1030767,Entire home/apt,,Watergraafsmeer,4,5.0,4,2.0,173.0,5.0,52.356715,4.938989,2016-08-05 03:09:53.784644
9338308,7200661,Entire home/apt,,Oud Noord,4,5.0,5,3.0,172.0,2.0,52.385399,4.901966,2016-08-05 03:09:52.344211
1230403,5415555,Entire home/apt,,De Pijp / Rivierenbuurt,13,4.5,5,2.0,248.0,2.0,52.354951,4.890308,2016-08-05 03:09:50.158864
4818544,5022649,Entire home/apt,,De Pijp / Rivierenbuurt,59,4.5,3,1.0,95.0,2.0,52.3561,4.899553,2016-08-05 03:09:47.641458
7539227,39501938,Private room,,Slotervaart,0,,2,1.0,87.0,1.0,52.347175,4.844059,2016-08-05 03:09:45.817235
11057043,1464510,Entire home/apt,,Westerpark,16,4.5,4,1.0,92.0,,52.376779,4.87308,2016-08-05 03:09:43.712288
11984967,3477813,Entire home/apt,,De Baarsjes / Oud West,2,,2,1.0,102.0,5.0,52.372242,4.854313,2016-08-05 03:09:42.051552
