room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
7357538,1348,38549823,Shared room,,Amsterdam,,Geuzenveld / Slotermeer,0,0.0,16,1.0,,30.0,,Train Lodge Amsterdam near station,2017-06-15 20:16:08.007508,52.390047,4.841272,0101000020E61000007C293C68765D13409373620FED314A40
4376529,1348,22722390,Shared room,,Amsterdam,,Oud Noord,7,3.0,4,1.0,,40.0,,Relax on a Boat in Amsterdam,2017-06-15 20:16:08.004428,52.390597,4.940184,0101000020E6100000CEE33098BFC2134036751E15FF314A40
13797285,1348,12570608,Shared room,,Amsterdam,,Oostelijk Havengebied / Indische Buurt,2,0.0,1,1.0,,40.0,,Double super comfy sofa bed in A'dam Oost ;),2017-06-15 20:16:07.997694,52.365477,4.937313,0101000020E61000006C76A4FACEBF1340583849F3C72E4A40
463657,1348,2304016,Shared room,,Amsterdam,,Centrum West,0,0.0,4,1.0,,40.0,,Amsterdam Marina with skipper,2017-06-15 20:16:07.995266,52.37885,4.901433,0101000020E610000003249A40119B1340780B24287E304A40
14659123,1348,91055585,Shared room,,Amsterdam,,Geuzenveld / Slotermeer,4,5.0,2,1.0,,35.0,,Cheap Cosy Place West,2017-06-15 20:16:07.984850,52.377385,4.83054,0101000020E61000005114E813795213401F80D4264E304A40
18356426,1348,31596911,Shared room,,Amsterdam,,Bijlmer Centrum,8,4.5,2,1.0,,29.0,,Shared Container apartment,2017-06-15 20:16:07.982652,52.320525,4.955946,0101000020E6100000D3F71A82E3D21340744694F606294A40
10668929,1348,12027723,Shared room,,Amsterdam,,Bos en Lommer,27,4.5,2,1.0,,29.0,,sleep on my couch and rock Am'dam!!,2017-06-15 20:16:07.979976,52.375382,4.849186,0101000020E61000005DE2C80391651340E8C072840C304A40
15626614,1348,60409350,Entire home/apt,,Amsterdam,,Centrum Oost,0,0.0,16,1.0,,3634.0,,One public bedroom,2017-06-15 20:15:17.328348,52.371641,4.901265,0101000020E6100000261E5036E59A1340266DAAEE912F4A40
5086807,1348,18444783,Entire home/apt,,Amsterdam,,Noord-West / Noord-Midden,0,0.0,6,4.0,,304.0,,Penthouse Amsterdam & jacuzzi ,2017-06-15 20:08:48.590055,52.351117,4.846325,0101000020E610000018265305A3621340EA08E066F12C4A40
11269745,1348,58841005,Entire home/apt,,Amsterdam,,Ijburg / Eiland Zeeburg,1,0.0,5,4.0,,232.0,,Single villa on island in Amsterdam,2017-06-15 20:08:32.189432,52.359406,4.982554,0101000020E61000004837C2A222EE13403BFE0B04012E4A40
16098405,1348,66365302,Entire home/apt,,Amsterdam,,De Pijp / Rivierenbuurt,4,5.0,4,2.0,,578.0,,Luxurious 100m2 appartment near Amsterdam centre,2017-06-15 20:06:37.282902,52.344489,4.895105,0101000020E6100000BFF1B56796941340776A2E37182C4A40
18266059,1348,43271091,Entire home/apt,,Amsterdam,,Centrum Oost,0,0.0,5,3.0,,578.0,,Beautiful canal house in the heart of Amsterdam,2017-06-15 20:06:31.872740,52.363869,4.895372,0101000020E61000003604C765DC9413409D836742932E4A40
15595279,1348,100490570,Entire home/apt,,Amsterdam,,Ijburg / Eiland Zeeburg,0,0.0,4,2.0,,196.0,,Rieteiland B&B,2017-06-15 19:59:25.281269,52.356394,4.989045,0101000020E6100000DB166536C8F41340CD3E8F519E2D4A40
6252615,1348,21310492,Entire home/apt,,Amsterdam,,Ijburg / Eiland Zeeburg,0,0.0,4,4.0,,115.0,,Modern Private Family House,2017-06-15 19:54:22.925436,52.353202,4.99845,0101000020E6100000CAC342AD69FE1340DF701FB9352D4A40
12107620,1348,22869169,Entire home/apt,,Amsterdam,,Centrum West,17,4.5,4,3.0,,520.0,,Red Light district apartment,2017-06-15 19:53:56.181600,52.374233,4.895575,0101000020E6100000F775E09C11951340BF0AF0DDE62F4A40
12264941,1348,48674269,Entire home/apt,,Amsterdam,,Noord-West / Noord-Midden,0,0.0,7,3.0,,636.0,,Designer Loft,2017-06-15 19:53:56.166865,52.351092,4.850451,0101000020E6100000E8667FA0DC66134091F12895F02C4A40
17959421,1348,107037255,Entire home/apt,,Amsterdam,,De Baarsjes / Oud West,0,0.0,4,3.0,,520.0,,"Marvelous appartment, A location.  Dutch design",2017-06-15 19:53:53.993568,52.366248,4.877597,0101000020E61000005645B8C9A8821340DA1CE736E12E4A40
8896452,1348,2794849,Entire home/apt,,Amsterdam,,Noord-West / Noord-Midden,12,5.0,7,4.0,,520.0,,Elegant House in Museumquarter,2017-06-15 19:53:53.058487,52.355378,4.88151,0101000020E61000004963B48EAA861340E4DBBB067D2D4A40
3941357,1348,5659856,Entire home/apt,,Amsterdam,,Centrum West,21,5.0,4,3.0,,555.0,,Most amazing apartment - huge rooftop - canalview,2017-06-15 19:53:53.050647,52.373196,4.886924,0101000020E6100000672618CE358C1340BF7FF3E2C42F4A40
4857657,1348,4724741,Entire home/apt,,Amsterdam,,Centrum Oost,17,5.0,4,2.0,,573.0,,Rooftop Terrace 200m2 Penthouse Keizersgracht,2017-06-15 19:53:50.913808,52.36273,4.891863,0101000020E6100000BF0CC6884491134098A3C7EF6D2E4A40
1311373,1348,7126883,Entire home/apt,,Amsterdam,,De Baarsjes / Oud West,26,5.0,6,3.0,,578.0,,Huge 2 floor apartment with garden!,2017-06-15 19:53:50.906658,52.369917,4.872633,0101000020E610000038A45181937D1340029EB470592F4A40
18975068,1348,19348035,Entire home/apt,,Amsterdam,,Centrum West,0,0.0,4,2.0,,578.0,,The Luxury Heart of Amsterdam,2017-06-15 19:53:49.502242,52.373803,4.882375,0101000020E6100000643BDF4F8D871340C712D6C6D82F4A40
2696109,1348,13799832,Entire home/apt,,Amsterdam,,Centrum West,49,4.5,4,2.0,,520.0,,NEW! Cozy House in center,2017-06-15 19:53:49.485031,52.373134,4.88226,0101000020E61000009D465A2A6F8713404983DBDAC22F4A40
5870664,1348,30482832,Entire home/apt,,Amsterdam,,Noord-West / Noord-Midden,11,5.0,5,4.0,,347.0,,"Great family house, great location",2017-06-15 19:53:43.436536,52.353735,4.867153,0101000020E61000005E83BEF4F6771340AC394030472D4A40
1014716,1348,5039682,Entire home/apt,,Amsterdam,,Watergraafsmeer,1,0.0,6,4.0,,144.0,,Rustig gelegen zonnig appartement voor een familie,2017-06-15 19:39:31.179352,52.344156,4.949866,0101000020E6100000505436ACA9CC1340705CC64D0D2C4A40
16994213,1348,113833912,Entire home/apt,,Amsterdam,,Geuzenveld / Slotermeer,6,4.0,4,2.0,,128.0,,20min to center. nice view!,2017-06-15 19:33:19.331551,52.372237,4.82781,0101000020E61000000135B56CAD4F13403AAE4676A52F4A40
7317427,1348,16800846,Entire home/apt,,Amsterdam,,Centrum West,5,5.0,10,5.0,,866.0,,Big house in the centre of Amsterdam!,2017-06-15 19:30:26.405749,52.378993,4.880906,0101000020E61000009566F3380C861340DB34B6D782304A40
553216,1348,1600010,Entire home/apt,,Amsterdam,,Centrum West,32,5.0,4,2.0,,867.0,,* Live like a King @ Prinsengracht,2017-06-15 19:30:26.375889,52.374525,4.884063,0101000020E6100000236AA2CF478913406744696FF02F4A40
14242566,1348,48703385,Entire home/apt,,Amsterdam,,Centrum West,0,0.0,4,3.0,,520.0,,The Drake at Prinsengracht,2017-06-15 19:30:22.695066,52.372,4.883378,0101000020E61000000806103E94881340560E2DB29D2F4A40
12960868,1348,70137500,Entire home/apt,,Amsterdam,,Watergraafsmeer,7,0.0,4,2.0,,578.0,,[ Pop-up Hotel] Not Available Now!!,2017-06-15 19:30:22.692121,52.351956,4.934507,0101000020E610000044882B67EFBC1340C4D0EAE40C2D4A40
4627219,1348,23936955,Entire home/apt,,Amsterdam,,Centrum Oost,0,0.0,16,9.0,,578.0,,Cruise Amsterdam Brussels Paris,2017-06-15 19:30:22.686160,52.371307,4.911993,0101000020E610000045B9347EE1A5134050E3DEFC862F4A40
1533609,1348,8154645,Entire home/apt,,Amsterdam,,Bos en Lommer,0,0.0,5,3.0,,520.0,,Charmant huis met tuin & open haard,2017-06-15 19:30:21.126604,52.379462,4.856846,0101000020E61000006BD5AE09696D13409109F83592304A40
5478946,1348,757998,Entire home/apt,,Amsterdam,,De Baarsjes / Oud West,0,0.0,4,2.0,,634.0,,BIG Luxury Family Home Sunny Garden,2017-06-15 19:30:21.122052,52.374336,4.859737,0101000020E610000005A568E55E70134094DBF63DEA2F4A40
10328570,1348,25008098,Entire home/apt,,Amsterdam,,Centrum Oost,4,5.0,4,5.0,,578.0,,17th century canal house,2017-06-15 19:30:21.114522,52.364664,4.900353,0101000020E6100000056C0723F6991340A703594FAD2E4A40
18955813,1348,3129148,Entire home/apt,,Amsterdam,,Centrum Oost,0,0.0,6,4.0,,636.0,,Stylish Family House near Rijksmuseum,2017-06-15 19:30:21.110351,52.361747,4.893399,0101000020E6100000CD1DFD2FD79213408B36C7B94D2E4A40
18221181,1348,9435259,Entire home/apt,,Amsterdam,,Noord-West / Noord-Midden,0,0.0,6,4.0,,520.0,,Bright design apartment with garden & bikes,2017-06-15 19:30:21.106636,52.344178,4.862918,0101000020E6100000D784B4C6A0731340580053060E2C4A40
18862408,1348,130783603,Entire home/apt,,Amsterdam,,Noord-West / Noord-Midden,0,0.0,10,5.0,,636.0,,Museum Quarter. Superb 5 BR house ideal for family,2017-06-15 19:30:21.101912,52.35333,4.881297,0101000020E61000006C4084B8728613400C59DDEA392D4A40
6229177,1348,6830695,Entire home/apt,,Amsterdam,,Centrum West,17,5.0,4,3.0,,520.0,,VERY NICE Jordaan / city centre apt,2017-06-15 19:30:21.095393,52.368864,4.880712,0101000020E61000006DC7D45DD9851340FC5580EF362F4A40
12705773,1348,41734914,Entire home/apt,,Amsterdam,,Noord-West / Noord-Midden,0,0.0,4,2.0,,636.0,,Sophisticated loft with great view,2017-06-15 19:30:21.087332,52.346842,4.871791,0101000020E6100000DEC9A7C7B67C13408B709351652C4A40
18093361,1348,124609990,Entire home/apt,,Amsterdam,,Noord-West / Noord-Midden,0,0.0,4,6.0,,520.0,,Superb townhouse in Amsterdam South at Vondelpark,2017-06-15 19:30:18.913774,52.352792,4.859595,0101000020E61000007138F3AB397013402D25CB49282D4A40
529174,1348,8003829,Entire home/apt,,Amsterdam,,Centrum West,61,4.5,8,4.0,,694.0,,"Luxury Canal House, Keizersgracht, Amsterdam",2017-06-15 19:30:15.978518,52.369084,4.884281,0101000020E61000008EE55DF5808913400ABDFE243E2F4A40
2198890,1348,5953322,Entire home/apt,,Amsterdam,,Centrum Oost,28,5.0,4,4.0,,577.0,,Amazing familyhouse in old centre,2017-06-15 19:30:15.960378,52.36081,4.892605,0101000020E6100000FCFB8C0B07921340EE08A7052F2E4A40
17250492,1348,39004030,Entire home/apt,,Amsterdam,,Centrum Oost,0,0.0,4,3.0,,682.0,,Grand Max : luxurious canal house apartment,2017-06-15 19:30:15.948394,52.361326,4.894017,0101000020E6100000AA45443179931340E5982CEE3F2E4A40
3908795,1348,20246324,Entire home/apt,,Amsterdam,,Noord-West / Noord-Midden,10,5.0,6,4.0,,573.0,,Gorgeous House near Vondelpark area,2017-06-15 19:30:14.968086,52.354616,4.852802,0101000020E610000083DA6FED44691340B5519D0E642D4A40
305200,1348,1135329,Entire home/apt,,Amsterdam,,Centrum West,1,0.0,4,2.0,,636.0,,Split level Design Canal Apartment,2017-06-15 19:30:14.964474,52.369569,4.888304,0101000020E6100000BA9F53909F8D1340C64E78094E2F4A40
16153298,1348,4875280,Entire home/apt,,Amsterdam,,Centrum West,5,5.0,6,3.0,,694.0,,Amazing Holiday loft - Top Location & Canal View,2017-06-15 19:30:12.889572,52.377776,4.880926,0101000020E6100000CDC82077118613405A9BC6F65A304A40
5818567,1348,29561840,Entire home/apt,,Amsterdam,,De Aker / Nieuw Sloten,0,0.0,4,2.0,,347.0,,"Luxurous, modern, bright appartment",2017-06-15 19:30:08.841850,52.346007,4.81183,0101000020E61000008FA50F5D503F1340F29716F5492C4A40
6827912,1348,61977,Entire home/apt,,Amsterdam,,De Baarsjes / Oud West,6,4.5,4,3.0,,404.0,,"Amsterdam big, central loft",2017-06-15 19:29:57.402248,52.36879,4.867029,0101000020E6100000FDBB3E73D6771340C18BBE82342F4A40
18049105,1348,9302267,Entire home/apt,,Amsterdam,,Centrum Oost,0,0.0,4,3.0,,323.0,,3 bedroom apartment at the Grand nieuwmarkt,2017-06-15 19:28:56.737289,52.372292,4.900815,0101000020E610000026FC523F6F9A1340FE47A643A72F4A40
1097121,1348,6029062,Entire home/apt,,Amsterdam,,Centrum Oost,15,5.0,6,4.0,,393.0,,Historic House in Center Amsterdam,2017-06-15 19:28:55.118759,52.368309,4.909591,0101000020E610000099F1B6D26BA3134047E9D2BF242F4A40
11649181,1348,37127627,Entire home/apt,,Amsterdam,,Centrum West,3,4.0,4,2.0,,451.0,,Historical spacious canal loft,2017-06-15 19:27:12.280646,52.376229,4.886548,0101000020E61000003B56293DD38B13404567994528304A40
963331,1348,2890097,Entire home/apt,,Amsterdam,,De Pijp / Rivierenbuurt,14,4.5,4,2.0,,405.0,,Sweet Appartement in heart of A'dam,2017-06-15 19:25:27.525853,52.355025,4.888129,0101000020E6100000498446B0718D134096218E75712D4A40
19308326,1348,135220614,Entire home/apt,,Amsterdam,,Oud Oost,0,0.0,4,4.0,,451.0,,Amazing house with water view near center,2017-06-15 19:20:42.320792,52.357814,4.907151,0101000020E610000081221631ECA01340850662D9CC2D4A40
16000621,1348,20989148,Entire home/apt,,Amsterdam,,Westerpark,0,0.0,4,1.0,,370.0,,Westerpark Chill,2017-06-15 19:18:38.432283,52.383342,4.864691,0101000020E61000000795B88E717513407497C45911314A40
18400749,1348,68699300,Entire home/apt,,Amsterdam,,Centrum Oost,0,0.0,4,2.0,,347.0,,"Amsterdam, City Center, Leidseplein",2017-06-15 19:17:20.773649,52.3673,4.887536,0101000020E61000003317B83CD68C134010E9B7AF032F4A40
6961273,1348,7562375,Entire home/apt,,Amsterdam,,Buitenveldert / Zuidas,0,0.0,4,4.0,,219.0,,"Sunny 3 story house in Amsterdam, near the centre!",2017-06-15 19:16:22.456598,52.325355,4.880291,0101000020E610000040DAFF006B851340884B8E3BA5294A40
5505800,1348,2059655,Entire home/apt,,Amsterdam,,De Baarsjes / Oud West,16,5.0,4,2.0,,272.0,,Lovely Apartment with Garden,2017-06-15 19:09:07.180009,52.361041,4.863173,0101000020E61000002C29779FE3731340F0C16B97362E4A40
19309863,1348,135188300,Entire home/apt,,Amsterdam,,Centrum West,0,0.0,8,4.0,,290.0,,Apartment in Best Location,2017-06-15 19:08:10.701654,52.371219,4.894832,0101000020E610000037A8FDD64E941340B153AC1A842F4A40
1274388,1348,6921156,Entire home/apt,,Amsterdam,,Watergraafsmeer,0,0.0,5,3.0,,232.0,,Large double floor with beautiful g,2017-06-15 19:04:11.272361,52.354538,4.930534,0101000020E6100000A643A7E7DDB8134039984D80612D4A40
11837107,1348,63068142,Entire home/apt,,Amsterdam,,Oud Noord,0,0.0,5,2.0,,289.0,,Lovely houseboat close to centre,2017-06-15 18:58:42.635164,52.389858,4.939775,0101000020E6100000C364AA6054C21340BF0AF0DDE6314A40
10036864,1348,34133140,Entire home/apt,,Amsterdam,,Ijburg / Eiland Zeeburg,0,0.0,8,3.0,,214.0,,Amsterdam island Mansion + jacuzzi,2017-06-15 18:57:31.583612,52.354857,4.999131,0101000020E6100000DAAD65321CFF1340DBE044F46B2D4A40
15130837,1348,2056192,Entire home/apt,,Amsterdam,,Centrum West,0,0.0,4,2.0,,232.0,,Exquisitely appointed B&B,2017-06-15 18:53:49.429712,52.375372,4.896518,0101000020E6100000F01989D008961340C4EA8F300C304A40
5190193,1348,23748264,Entire home/apt,,Amsterdam,,Oostelijk Havengebied / Indische Buurt,16,4.5,4,2.0,,219.0,,Spacious modern 2 bedroom apartment,2017-06-15 18:49:21.216856,52.361197,4.945298,0101000020E610000097E5EB32FCC71340E7340BB43B2E4A40
18338487,1348,15300105,Entire home/apt,,Amsterdam,,Buitenveldert / Zuidas,2,0.0,4,3.0,,202.0,,Big (145m2) family design apartment Amsterdam,2017-06-15 18:46:56.243099,52.324956,4.872796,0101000020E61000008751103CBE7D1340CA51802898294A40
10229092,1348,52447220,Entire home/apt,,Amsterdam,,Ijburg / Eiland Zeeburg,1,0.0,4,4.0,,197.0,,"Modern & large house, great views + free parking",2017-06-15 18:39:18.130409,52.373741,4.969649,0101000020E61000007C65DEAAEBE013405116BEBED62F4A40
2575500,1348,13188869,Entire home/apt,,Amsterdam,,Centrum West,8,4.5,4,1.0,,202.0,,Prinsengracht,2017-06-15 18:37:05.654162,52.371399,4.882125,0101000020E61000009EEFA7C64B87134030629F008A2F4A40
4904202,1348,11930041,Entire home/apt,,Amsterdam,,Westerpark,0,0.0,2,2.0,,202.0,,Luxury water apartment Silodam,2017-06-15 18:36:06.090742,52.392498,4.891978,0101000020E610000086014BAE629113406ADFDC5F3D324A40
14975839,1348,6715716,Entire home/apt,,Amsterdam,,Buitenveldert / Zuidas,8,4.5,4,2.0,,173.0,,Absolutely fabulous,2017-06-15 18:34:00.472858,52.324397,4.866871,0101000020E61000003C670B08AD771340D3F544D785294A40
17244559,1348,78152639,Entire home/apt,,Amsterdam,,Gaasperdam / Driemond,3,4.5,6,3.0,,173.0,,Gezellig gezinshuis voor 7 personen,2017-06-15 18:21:44.383773,52.301257,4.997532,0101000020E610000098DA520779FD13407558E1968F264A40
19304645,1348,84453740,Entire home/apt,,Amsterdam,,De Pijp / Rivierenbuurt,0,0.0,4,2.0,,172.0,,A'dam South area apt. for 4!,2017-06-15 18:19:25.466379,52.34595,4.901477,0101000020E6100000806264C91C9B13408E06F016482C4A40
9482128,1348,48703385,Entire home/apt,,Amsterdam,,Oostelijk Havengebied / Indische Buurt,5,5.0,2,0.0,,179.0,,Design Canal Waterfront Studio,2017-06-15 18:16:29.050642,52.371709,4.951167,0101000020E61000004223D8B8FECD13407F501729942F4A40
19254453,1348,107745142,Entire home/apt,,Amsterdam,,Watergraafsmeer,0,0.0,4,4.0,,172.0,,Superb Family home!,2017-06-15 18:15:20.019041,52.341988,4.92652,0101000020E6100000145CACA8C1B41340EECF4543C62B4A40
19060755,1348,17279104,Entire home/apt,,Amsterdam,,Slotervaart,0,0.0,4,3.0,,185.0,,Family home right at the Sloterplas lake!,2017-06-15 18:13:58.075589,52.36004,4.822223,0101000020E610000077137CD3F44913403CA06CCA152E4A40
1351521,1348,7170257,Entire home/apt,,Amsterdam,,Bos en Lommer,0,0.0,2,1.0,,150.0,,"Quiet apartment, 10 min from centre",2017-06-15 18:11:38.114802,52.37856,4.859425,0101000020E61000008E75711B0D70134071C971A774304A40
2438705,1348,8992302,Entire home/apt,,Amsterdam,,Oud Noord,1,0.0,4,2.0,,173.0,,Romantic House with 2 bedrooms,2017-06-15 18:08:03.471530,52.39183,4.932904,0101000020E6100000F73AA92F4BBB1340BCCB457C27324A40
11568725,1348,8510828,Entire home/apt,,Amsterdam,,Slotervaart,0,0.0,2,1.0,,127.0,,Luminous penthouse,2017-06-15 18:00:29.668371,52.354142,4.841872,0101000020E610000026AC8DB1135E1340ED116A86542D4A40
4673555,1348,21119299,Entire home/apt,,Amsterdam,,Slotervaart,1,0.0,2,1.0,,139.0,,Cozy Appartment,2017-06-15 18:00:18.956224,52.357799,4.821031,0101000020E61000003A02B859BC48134050C58D5BCC2D4A40
19217083,1348,134495783,Entire home/apt,,Amsterdam,,De Pijp / Rivierenbuurt,0,0.0,2,1.0,,126.0,,Trendy apartment near city center of Amsterdam,2017-06-15 17:50:16.685971,52.342196,4.902815,0101000020E61000005C5A0D897B9C134038691A14CD2B4A40
709056,1348,1617692,Entire home/apt,,Amsterdam,,Bos en Lommer,6,4.5,2,1.0,,138.0,,Central apartment with Rooftop Terrace,2017-06-15 17:42:11.063183,52.378441,4.86064,0101000020E61000008C84B69C4B711340973B33C170304A40
19309256,1348,135229635,Entire home/apt,,Amsterdam,,De Baarsjes / Oud West,0,0.0,4,2.0,,133.0,,Central City 2 bedroom apartment with balcony,2017-06-15 17:39:42.224565,52.367191,4.868547,0101000020E6100000D92780626479134059315C1D002F4A40
11174598,1348,16456577,Entire home/apt,,Amsterdam,,Oud Noord,8,4.5,4,2.0,,126.0,,Prachtig appartement aan het Y.,2017-06-15 17:36:24.903128,52.383359,4.920526,0101000020E61000008578245E9EAE13404AD05FE811314A40
19137452,1348,62764903,Entire home/apt,,Amsterdam,,Centrum West,0,0.0,2,0.0,,127.0,,Studio Goudsbloem,2017-06-15 17:35:41.453578,52.380801,4.884798,0101000020E6100000CC43A67C088A13405DA45016BE304A40
2797128,1348,6945968,Entire home/apt,,Amsterdam,,Noord West,3,4.5,4,3.0,,139.0,,Big family house-10 min. center,2017-06-15 17:35:16.870705,52.406747,4.923414,0101000020E610000097AC8A7093B11340815F234910344A40
1158751,1348,6349520,Entire home/apt,,Amsterdam,,Noord-West / Noord-Midden,9,4.0,2,1.0,,114.0,,Lovely 2RoomsApp-60m @Vondelpark,2017-06-15 17:31:43.429482,52.350079,4.85441,0101000020E61000005E807D74EA6A134019028063CF2C4A40
18131402,1348,124969059,Entire home/apt,,Amsterdam,,Osdorp,1,0.0,4,2.0,,113.0,,Modern spacious apartment in Amsterdam,2017-06-15 17:31:13.300157,52.354748,4.794835,0101000020E610000059DDEA39E92D13402429E961682D4A40
16630995,1348,18905733,Entire home/apt,,Amsterdam,,Oud Oost,6,5.0,2,1.0,,108.0,,Quiet apt next to Amstel River,2017-06-15 17:25:30.281135,52.356872,4.909359,0101000020E6100000064B75012FA31340D76D50FBAD2D4A40
17716871,1348,4218802,Entire home/apt,,Amsterdam,,Buitenveldert / Zuidas,0,0.0,2,1.0,,115.0,,Charming studio in posh area of Amsterdam,2017-06-15 17:22:45.798533,52.326861,4.871653,0101000020E610000056D7A19A927C13403FABCC94D6294A40
12187238,1348,40055552,Entire home/apt,,Amsterdam,,Watergraafsmeer,9,5.0,2,0.0,,103.0,,Beautiful new and cozy studio in Amsterdam,2017-06-15 17:19:41.827817,52.339382,4.919681,0101000020E6100000A30227DBC0AD1340F06C8FDE702B4A40
12761526,1348,69422882,Entire home/apt,,Amsterdam,,Watergraafsmeer,10,4.5,3,1.0,,119.0,,Low leveled house with small garden,2017-06-15 17:19:40.331992,52.354159,4.931379,0101000020E610000088B9A46ABBB91340C34A0515552D4A40
1252400,1348,3347790,Entire home/apt,,Amsterdam,,Westerpark,9,4.5,2,1.0,,104.0,,Nice bright apartment,2017-06-15 17:15:41.105827,52.38165,4.870715,0101000020E6100000EB8B84B69C7B13405B423EE8D9304A40
12297850,1348,9354300,Entire home/apt,,Amsterdam,,Bijlmer Centrum,2,0.0,3,1.0,,115.0,,Whole apartment for rent,2017-06-15 17:13:26.960236,52.324959,4.949574,0101000020E610000012876C205DCC13403BC5AA4198294A40
19308168,1348,46691672,Entire home/apt,,Amsterdam,,De Pijp / Rivierenbuurt,0,0.0,2,1.0,,115.0,,RAI & MUSEUM APT,2017-06-15 17:05:41.535412,52.349947,4.887051,0101000020E61000005089EB18578C1340AA2A3410CB2C4A40
16500721,1348,16456577,Entire home/apt,,Amsterdam,,Oud Noord,0,0.0,4,2.0,,116.0,,Great spacious water front loft,2017-06-15 17:03:24.640751,52.386637,4.930523,0101000020E610000007B47405DBB8134037363B527D314A40
