room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
55256,260785,Private room,,Centrum Oost,23,4.5,2,1.0,100.0,2,52.370837,4.903341,2015-01-19 16:30:26.859
55621,262846,Entire home/apt,,De Pijp / Rivierenbuurt,9,5.0,4,2.0,214.0,3,52.353859,4.897721,2015-01-19 12:34:27.565
55709,263233,Entire home/apt,,De Pijp / Rivierenbuurt,36,5.0,3,1.0,170.0,5,52.357004,4.898811,2015-01-19 14:55:31.519
55807,263844,Private room,,De Baarsjes / Oud West,69,5.0,2,1.0,86.0,2,52.369657,4.862025,2015-01-19 17:31:51.504
55868,264178,Entire home/apt,,Noord-West / Noord-Midden,55,5.0,4,2.0,141.0,2,52.356682,4.885665,2015-01-19 12:17:08.246
55985,264963,Entire home/apt,,Centrum West,102,4.5,2,1.0,121.0,3,52.369708,4.875863,2015-01-19 15:27:43.174
56100,265765,Entire home/apt,,Watergraafsmeer,73,4.5,4,1.0,171.0,3,52.354527,4.929517,2015-01-19 11:39:32.017
56442,267422,Private room,,Westerpark,0,,1,1.0,178.0,3,52.391784,4.891576,2015-01-19 13:58:28.929
57295,272673,Entire home/apt,,De Pijp / Rivierenbuurt,1,,2,1.0,143.0,7,52.355232,4.895552,2015-01-19 16:16:20.049
57723,275297,Entire home/apt,,Oud Oost,11,5.0,5,3.0,371.0,1,52.363279,4.921762,2015-01-19 14:00:25.575
57811,275886,Entire home/apt,,Centrum Oost,6,5.0,2,1.0,178.0,1,52.371757,4.928787,2015-01-19 16:23:13.502
57841,276068,Entire home/apt,,Centrum Oost,156,5.0,4,1.0,170.0,2,52.372614,4.899965,2015-01-19 17:09:02.167
57978,276959,Entire home/apt,,Noord-West / Noord-Midden,88,4.5,3,1.0,136.0,4,52.358176,4.874106,2015-01-19 13:58:38.798
58211,278253,Entire home/apt,,Centrum Oost,16,5.0,4,2.0,278.0,2,52.365613,4.885732,2015-01-19 13:21:27.768
58600,280614,Entire home/apt,,Westerpark,44,4.5,8,2.0,171.0,1,52.380382,4.86769,2015-01-19 16:54:41.520
59948,263146,Entire home/apt,,Osdorp,47,5.0,2,1.0,127.0,1,52.363165,4.809029,2015-01-19 11:52:27.260
59963,288514,Entire home/apt,,Centrum Oost,31,4.5,4,1.0,178.0,3,52.365896,4.900932,2015-01-19 12:15:36.804
59968,288514,Entire home/apt,,Centrum Oost,25,4.5,4,1.0,214.0,3,52.365484,4.899114,2015-01-19 12:24:18.611
61680,298957,Entire home/apt,,Centrum West,38,5.0,2,1.0,143.0,5,52.380553,4.887058,2015-01-19 17:07:37.492
61777,178515,Entire home/apt,,Centrum West,54,4.5,2,1.0,109.0,4,52.381056,4.88568,2015-01-19 12:54:05.666
62015,301340,Entire home/apt,,Oud Oost,5,5.0,2,1.0,214.0,2,52.364453,4.931236,2015-01-19 12:23:01.286
63008,307265,Entire home/apt,,De Baarsjes / Oud West,107,4.5,6,,127.0,3,52.358851,4.862996,2015-01-19 11:33:09.396
63016,307370,Entire home/apt,,De Pijp / Rivierenbuurt,6,5.0,2,1.0,143.0,2,52.346545,4.902214,2015-01-19 11:46:05.041
63872,312121,Entire home/apt,,Centrum Oost,30,5.0,2,1.0,181.0,4,52.368615,4.905988,2015-01-19 14:08:31.889
64736,306192,Entire home/apt,,De Baarsjes / Oud West,29,5.0,2,1.0,157.0,3,52.363481,4.867834,2015-01-19 16:42:16.837
64769,312863,Entire home/apt,,Centrum Oost,18,5.0,6,3.0,500.0,5,52.362254,4.901999,2015-01-19 10:45:44.274
64977,317638,Private room,,Watergraafsmeer,13,4.5,2,1.0,84.0,1,52.338781,4.942761,2015-01-19 16:20:10.691
65230,213960,Entire home/apt,,Centrum West,33,4.5,5,,193.0,3,52.36903,4.893482,2015-01-19 16:15:07.045
68290,336950,Private room,,Centrum West,209,4.5,2,1.0,91.0,1,52.368871,4.895234,2015-01-19 15:54:04.768
68873,336950,Private room,,Centrum West,204,5.0,2,1.0,91.0,1,52.369501,4.89556,2015-01-19 10:58:08.913
69040,344312,Entire home/apt,,Centrum West,36,5.0,3,1.0,170.0,5,52.373359,4.876865,2015-01-19 15:24:23.016
69042,344312,Entire home/apt,,Centrum West,30,4.5,3,1.0,170.0,3,52.373584,4.876957,2015-01-19 15:28:24.833
71231,363618,Entire home/apt,,De Pijp / Rivierenbuurt,89,5.0,5,2.0,121.0,1,52.357304,4.891381,2015-01-19 12:21:12.131
71236,316285,Entire home/apt,,Centrum Oost,66,4.5,4,1.0,136.0,1,52.370014,4.898744,2015-01-19 12:31:24.422
72264,374156,Entire home/apt,,Centrum Oost,0,,4,1.0,284.0,4,52.368055,4.916882,2015-01-19 12:37:52.833
72645,377140,Entire home/apt,,Centrum Oost,41,4.5,5,3.0,400.0,3,52.366138,4.907613,2015-01-19 15:58:24.255
73208,381900,Entire home/apt,,Noord-West / Noord-Midden,33,5.0,4,2.0,200.0,3,52.359351,4.876722,2015-01-19 17:19:20.668
73917,387205,Entire home/apt,,Centrum West,8,5.0,2,1.0,250.0,2,52.378943,4.890602,2015-01-19 15:46:19.065
73924,387205,Entire home/apt,,Centrum West,10,5.0,2,1.0,214.0,1,52.377338,4.888839,2015-01-19 15:56:39.219
74385,391235,Entire home/apt,,Oud Oost,36,4.5,4,1.0,143.0,3,52.365539,4.928571,2015-01-19 14:34:04.514
75382,399879,Entire home/apt,,Oud Oost,3,4.5,3,0.0,143.0,3,52.364825,4.927616,2015-01-19 13:51:27.504
75444,399879,Private room,,Centrum Oost,14,4.5,2,1.0,100.0,3,52.36703,4.928788,2015-01-19 15:31:57.984
75499,400896,Private room,,De Baarsjes / Oud West,5,5.0,2,1.0,143.0,3,52.361453,4.876958,2015-01-19 16:58:03.430
75583,59059,Private room,,Slotervaart,104,5.0,4,1.0,50.0,2,52.365221,4.838338,2015-01-19 12:21:21.225
75941,404143,Entire home/apt,,Centrum West,67,4.5,2,1.0,170.0,3,52.373218,4.889265,2015-01-19 15:07:47.572
76459,400896,Private room,,De Baarsjes / Oud West,2,5.0,2,1.0,143.0,3,52.363424,4.875577,2015-01-19 15:17:26.600
76631,409345,Entire home/apt,,Centrum West,75,5.0,2,1.0,157.0,3,52.373021,4.885769,2015-01-19 13:02:00.277
76668,409579,Private room,,Westerpark,0,,4,1.0,136.0,2,52.388895,4.891618,2015-01-19 14:00:53.698
77345,412591,Private room,,Noord-West / Noord-Midden,75,5.0,2,1.0,97.0,2,52.34978,4.867908,2015-01-19 11:33:31.503
78033,119217,Private room,,Centrum Oost,108,4.5,2,1.0,79.0,2,52.364986,4.8984,2015-01-19 16:18:55.250
78188,415830,Entire home/apt,,Buitenveldert / Zuidas,41,5.0,2,1.0,100.0,2,52.327892,4.862528,2015-01-19 13:35:38.366
80634,436145,Private room,,Centrum West,23,4.5,6,1.0,143.0,2,52.378035,4.89344,2015-01-19 17:23:04.044
80635,436145,Private room,,Centrum West,92,5.0,2,1.0,136.0,3,52.378759,4.892636,2015-01-19 17:24:42.578
81982,378043,Private room,,De Pijp / Rivierenbuurt,72,5.0,2,1.0,120.0,2,52.34322,4.909387,2015-01-19 12:19:35.117
82303,447638,Entire home/apt,,Centrum Oost,94,5.0,2,1.0,127.0,3,52.362438,4.901205,2015-01-19 14:05:31.965
82482,186729,Private room,,Centrum West,280,4.5,4,1.0,121.0,1,52.37026,4.88003,2015-01-19 12:00:44.644
82748,450453,Entire home/apt,,Centrum Oost,77,5.0,4,1.0,198.0,3,52.367364,4.897351,2015-01-19 12:16:12.447
83248,399879,Private room,,Oud Oost,4,4.5,4,1.0,121.0,3,52.365491,4.926982,2015-01-19 11:57:48.054
83498,124245,Private room,,Centrum West,64,5.0,1,1.0,64.0,2,52.367228,4.891235,2015-01-19 11:48:12.626
84057,459028,Private room,,De Baarsjes / Oud West,4,4.5,2,1.0,143.0,3,52.364184,4.850378,2015-01-19 13:05:03.312
84437,461407,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,53,4.5,4,1.0,147.0,2,52.370985,4.936753,2015-01-19 16:25:28.744
85767,65041,Entire home/apt,,Centrum West,47,3.5,4,1.0,114.0,2,52.388128,4.888546,2015-01-19 10:55:37.258
85941,82145,Entire home/apt,,Centrum West,25,5.0,4,1.0,228.0,3,52.376096,4.884575,2015-01-19 15:33:35.099
87519,479325,Private room,,Centrum West,12,5.0,2,1.0,178.0,1,52.372619,4.882151,2015-01-19 16:40:18.316
90171,489364,Entire home/apt,,De Baarsjes / Oud West,24,4.5,4,1.0,99.0,1,52.364539,4.863021,2015-01-19 12:14:52.225
93807,240194,Shared room,,Noord-West / Noord-Midden,2,5.0,2,1.0,99.0,2,52.354568,4.88641,2015-01-19 13:40:31.106
95540,508579,Entire home/apt,,De Baarsjes / Oud West,73,5.0,2,1.0,121.0,2,52.357347,4.858578,2015-01-19 12:04:25.251
96048,510526,Private room,,Centrum Oost,0,,2,1.0,107.0,1,52.372437,4.907589,2015-01-19 11:58:06.523
97221,195859,Private room,,Slotervaart,39,4.5,3,1.0,93.0,2,52.349103,4.836112,2015-01-19 15:59:21.558
97390,240194,Entire home/apt,,Noord-West / Noord-Midden,21,4.0,7,3.0,270.0,1,52.354602,4.886295,2015-01-19 13:38:56.941
97939,517653,Entire home/apt,,De Baarsjes / Oud West,60,4.5,2,1.0,127.0,3,52.363801,4.873521,2015-01-19 14:38:33.116
98553,519930,Entire home/apt,,Noord-West / Noord-Midden,11,5.0,3,1.0,136.0,4,52.353121,4.849643,2015-01-19 17:21:55.431
98558,26919,Entire home/apt,,Centrum Oost,16,5.0,2,1.0,207.0,3,52.369596,4.899069,2015-01-19 17:29:02.717
102107,534206,Entire home/apt,,Noord-West / Noord-Midden,23,5.0,3,2.0,214.0,2,52.35868,4.875614,2015-01-19 16:34:07.409
103026,3718,Entire home/apt,,De Baarsjes / Oud West,15,4.5,4,1.0,136.0,3,52.369388,4.866972,2015-01-19 13:46:03.701
105074,424469,Entire home/apt,,De Baarsjes / Oud West,107,4.5,5,3.0,129.0,3,52.362131,4.858479,2015-01-19 13:46:08.279
105546,538768,Private room,,Geuzenveld / Slotermeer,48,4.5,2,1.0,86.0,2,52.373879,4.833266,2015-01-19 12:42:55.405
106477,551868,Entire home/apt,,Centrum West,43,5.0,2,1.0,278.0,2,52.383836,4.884856,2015-01-19 17:01:44.666
107195,249794,Entire home/apt,,Centrum Oost,17,4.5,4,1.0,157.0,4,52.370074,4.919604,2015-01-19 15:43:31.598
107326,556149,Entire home/apt,,De Aker / Nieuw Sloten,29,4.5,5,2.0,143.0,2,52.350831,4.816094,2015-01-19 12:20:36.301
107966,558915,Entire home/apt,,Bos en Lommer,45,4.5,3,1.0,136.0,5,52.378588,4.857216,2015-01-19 15:48:29.633
107972,558976,Entire home/apt,,De Baarsjes / Oud West,36,5.0,2,1.0,143.0,3,52.363972,4.876509,2015-01-19 15:57:33.409
112831,575095,Entire home/apt,,Westerpark,50,4.5,3,2.0,129.0,2,52.390428,4.875262,2015-01-19 15:50:16.367
115795,468497,Entire home/apt,,De Pijp / Rivierenbuurt,35,4.5,4,2.0,236.0,2,52.352234,4.896592,2015-01-19 12:57:09.506
118097,538659,Private room,,Centrum West,125,5.0,2,1.0,93.0,3,52.368192,4.886438,2015-01-19 12:53:48.578
118117,596513,Entire home/apt,,De Baarsjes / Oud West,191,4.5,2,1.0,84.0,2,52.368883,4.869548,2015-01-19 13:24:37.052
118962,600788,Entire home/apt,,Noord-West / Noord-Midden,113,5.0,2,1.0,121.0,3,52.348857,4.868092,2015-01-19 15:29:38.464
119023,601183,Entire home/apt,,Westerpark,6,5.0,4,1.0,286.0,4,52.375905,4.876476,2015-01-19 17:05:42.315
119292,602538,Private room,,Oostelijk Havengebied / Indische Buurt,0,,2,1.0,71.0,1,52.377689,4.942461,2015-01-19 17:27:20.111
119412,602963,Entire home/apt,,Oud Oost,1,5.0,2,2.0,143.0,3,52.358405,4.914176,2015-01-19 13:49:40.013
120872,607597,Entire home/apt,,Bos en Lommer,37,4.5,2,1.0,127.0,2,52.381848,4.85573,2015-01-19 11:45:56.570
124831,621555,Entire home/apt,,Oud Oost,17,4.5,4,1.0,129.0,3,52.361258,4.926795,2015-01-19 14:58:54.219
124936,447638,Entire home/apt,,Centrum Oost,87,5.0,2,1.0,171.0,4,52.360377,4.901563,2015-01-19 10:57:59.134
125425,623749,Entire home/apt,,Oud Oost,37,5.0,2,1.0,113.0,4,52.360975,4.927611,2015-01-19 17:09:11.855
128890,636739,Entire home/apt,,Oud Oost,3,4.5,5,2.0,257.0,4,52.359455,4.912359,2015-01-19 13:58:53.040
129744,69651,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,0,,2,1.0,214.0,2,52.373209,4.952018,2015-01-19 16:18:32.865
130114,641067,Entire home/apt,,De Baarsjes / Oud West,12,5.0,2,1.0,157.0,2,52.36948,4.859697,2015-01-19 12:29:00.362
131250,646005,Entire home/apt,,De Pijp / Rivierenbuurt,7,4.5,2,1.0,106.0,2,52.353593,4.90278,2015-01-19 15:28:07.909
131660,647634,Private room,,De Baarsjes / Oud West,72,4.5,1,1.0,60.0,1,52.372599,4.852838,2015-01-19 12:45:16.723
132950,652822,Entire home/apt,,De Baarsjes / Oud West,53,4.5,2,1.0,143.0,1,52.364738,4.8729,2015-01-19 13:00:48.311
134400,659620,Entire home/apt,,Centrum West,51,4.5,4,2.0,280.0,2,52.369442,4.893116,2015-01-19 10:42:50.730
137026,670266,Entire home/apt,,De Pijp / Rivierenbuurt,28,5.0,6,3.0,307.0,2,52.353609,4.905621,2015-01-19 12:26:56.310
137282,589344,Entire home/apt,,Ijburg / Eiland Zeeburg,15,4.5,6,2.0,171.0,2,52.361698,4.992563,2015-01-19 12:26:58.215
137871,673738,Entire home/apt,,Noord-West / Noord-Midden,6,4.5,2,1.0,157.0,2,52.350409,4.870529,2015-01-19 14:31:35.101
137901,673879,Private room,,Noord-West / Noord-Midden,17,4.5,2,1.0,70.0,3,52.347512,4.849633,2015-01-19 15:20:07.565
139419,679940,Entire home/apt,,Centrum Oost,19,5.0,4,1.0,198.0,3,52.370341,4.898467,2015-01-19 14:50:53.280
139445,680070,Entire home/apt,,Centrum West,90,5.0,4,1.0,314.0,3,52.372173,4.8815,2015-01-19 15:33:17.908
140781,685545,Entire home/apt,,Centrum West,2,4.5,2,1.0,222.0,5,52.36834,4.882125,2015-01-19 17:00:53.742
140848,685396,Entire home/apt,,Westerpark,5,5.0,2,1.0,357.0,3,52.384042,4.877528,2015-01-19 11:57:34.837
141708,689016,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,56,5.0,3,3.0,126.0,2,52.366558,4.937305,2015-01-19 14:25:55.662
145449,704269,Entire home/apt,,De Pijp / Rivierenbuurt,11,5.0,4,2.0,214.0,3,52.346551,4.901353,2015-01-19 11:46:30.534
145534,704550,Private room,,De Baarsjes / Oud West,0,,2,1.0,170.0,3,52.36365,4.87704,2015-01-19 14:03:49.387
148029,715168,Private room,,Centrum Oost,1,5.0,2,1.0,278.0,1,52.362242,4.903265,2015-01-19 12:17:45.591
148067,715289,Entire home/apt,,Bos en Lommer,3,4.5,2,1.0,114.0,2,52.381231,4.856694,2015-01-19 13:20:17.140
149747,722128,Entire home/apt,,Centrum West,22,5.0,2,2.0,243.0,5,52.374517,4.887386,2015-01-19 17:11:30.660
150689,725943,Entire home/apt,,Geuzenveld / Slotermeer,48,4.5,2,2.0,86.0,2,52.374425,4.808575,2015-01-19 15:00:44.944
151309,728514,Entire home/apt,,Centrum West,39,4.5,2,1.0,178.0,3,52.369243,4.88567,2015-01-19 11:03:52.900
152280,732783,Entire home/apt,,Bos en Lommer,243,4.5,2,0.0,70.0,1,52.379614,4.854432,2015-01-19 16:29:31.705
153087,736092,Entire home/apt,,Centrum Oost,48,5.0,2,1.0,157.0,4,52.373479,4.901839,2015-01-19 17:30:39.228
155050,203202,Private room,,De Baarsjes / Oud West,104,4.5,2,1.0,61.0,3,52.369671,4.854432,2015-01-19 15:16:22.217
157488,756526,Entire home/apt,,Noord-West / Noord-Midden,16,5.0,4,1.0,129.0,2,52.351783,4.853057,2015-01-19 11:58:04.918
158207,758989,Entire home/apt,,Bos en Lommer,60,5.0,4,2.0,207.0,2,52.376015,4.860767,2015-01-19 17:30:50.919
158466,732783,Entire home/apt,,Bos en Lommer,188,4.0,2,0.0,70.0,1,52.377653,4.854959,2015-01-19 10:46:24.747
161149,739084,Entire home/apt,,Bos en Lommer,23,5.0,3,2.0,121.0,5,52.373675,4.848819,2015-01-19 14:02:51.806
161627,773180,Entire home/apt,,Centrum West,28,5.0,2,1.0,200.0,2,52.375697,4.882194,2015-01-19 13:08:05.734
162336,775898,Entire home/apt,,De Pijp / Rivierenbuurt,27,5.0,6,2.0,170.0,3,52.346598,4.904908,2015-01-19 11:32:26.860
162467,776296,Entire home/apt,,De Baarsjes / Oud West,15,4.5,2,1.0,164.0,4,52.363676,4.855056,2015-01-19 15:04:59.847
162613,776997,Entire home/apt,,De Baarsjes / Oud West,13,4.5,4,1.0,129.0,3,52.358345,4.859344,2015-01-19 12:05:47.683
165833,790547,Shared room,,De Baarsjes / Oud West,1,5.0,4,1.0,91.0,1,52.37336,4.857537,2015-01-19 16:05:43.184
166395,793133,Entire home/apt,,Centrum West,26,4.5,2,1.0,157.0,2,52.371576,4.878481,2015-01-19 17:25:04.071
166520,227941,Entire home/apt,,Oud Oost,44,5.0,4,1.0,178.0,2,52.359668,4.926503,2015-01-19 13:54:30.701
168769,436145,Private room,,Centrum West,105,4.5,2,1.0,129.0,3,52.378006,4.894339,2015-01-19 12:25:29.774
169356,806976,Entire home/apt,,Centrum West,7,5.0,2,1.0,141.0,4,52.380249,4.883748,2015-01-19 14:27:01.371
169920,809767,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,30,5.0,2,1.0,110.0,1,52.36802,4.938886,2015-01-19 15:51:45.809
170223,811403,Entire home/apt,,Centrum West,8,5.0,2,1.0,171.0,7,52.369912,4.882655,2015-01-19 17:05:29.604
170830,436145,Private room,,Centrum West,46,4.5,3,1.0,143.0,3,52.379641,4.893817,2015-01-19 12:49:17.389
171631,818479,Entire home/apt,,De Baarsjes / Oud West,31,5.0,6,2.0,111.0,3,52.363388,4.854023,2015-01-19 13:40:59.400
173347,827351,Entire home/apt,,Centrum Oost,29,5.0,2,1.0,241.0,3,52.363591,4.904489,2015-01-19 11:37:34.969
174592,834139,Entire home/apt,,Centrum Oost,109,4.5,2,1.0,100.0,2,52.362006,4.910138,2015-01-19 10:44:08.283
176423,843692,Entire home/apt,,De Pijp / Rivierenbuurt,36,4.5,2,1.0,114.0,1,52.352623,4.894897,2015-01-19 11:44:04.084
176476,843991,Private room,,Centrum Oost,0,,2,1.0,186.0,1,52.359904,4.894145,2015-01-19 13:10:20.521
178841,98844,Entire home/apt,,Westerpark,27,4.0,4,1.0,136.0,3,52.382625,4.878956,2015-01-19 14:48:33.057
178915,856522,Entire home/apt,,Oud Oost,2,5.0,2,1.0,141.0,6,52.35713,4.919407,2015-01-19 16:46:06.164
179528,856540,Entire home/apt,,De Pijp / Rivierenbuurt,22,4.5,4,2.0,264.0,3,52.340375,4.892718,2015-01-19 12:39:17.212
180424,864444,Entire home/apt,,Centrum West,62,4.5,6,4.0,321.0,2,52.37229,4.878083,2015-01-19 16:04:45.529
181822,871427,Entire home/apt,,De Baarsjes / Oud West,35,5.0,2,1.0,129.0,2,52.36941,4.871145,2015-01-19 12:20:50.208
181905,2331953,Entire home/apt,,De Baarsjes / Oud West,180,4.5,3,1.0,114.0,2,52.366049,4.877902,2015-01-19 14:35:20.642
183124,878074,Entire home/apt,,Westerpark,2,4.5,4,1.0,207.0,1,52.391465,4.89191,2015-01-19 12:58:41.517
184204,883692,Entire home/apt,,Centrum West,8,5.0,2,1.0,250.0,2,52.371669,4.874612,2015-01-19 14:27:36.764
