room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
55985,264963,Entire home/apt,,Centrum West,74,4.5,2,1.0,130.0,3,52.369708,4.875863,2014-05-24 22:27:09.502
56078,265670,Entire home/apt,,Ijburg / Eiland Zeeburg,24,4.5,6,2.0,184.0,2,52.359958,4.995638,2014-05-24 15:05:25.612
56100,265765,Entire home/apt,,Watergraafsmeer,47,4.5,4,1.0,229.0,3,52.354527,4.929517,2014-05-24 15:37:07.036
56184,266028,Entire home/apt,,Bos en Lommer,19,4.5,3,1.0,89.0,14,52.382094,4.855762,2014-05-24 17:46:49.648
56442,267422,Private room,,Westerpark,0,,1,1.0,191.0,3,52.391784,4.891576,2014-05-24 17:49:57.695
57295,272673,Entire home/apt,,De Pijp / Rivierenbuurt,0,,2,1.0,153.0,14,52.355232,4.895552,2014-05-24 20:13:01.239
57408,273329,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,145,5.0,4,2.0,115.0,2,52.361591,4.935715,2014-05-24 16:22:35.342
57811,275886,Entire home/apt,,Centrum Oost,5,5.0,2,1.0,168.0,2,52.371757,4.928787,2014-05-24 20:59:39.196
57841,276068,Entire home/apt,,Centrum West,118,5.0,4,1.0,182.0,3,52.372107,4.898059,2014-05-24 19:40:47.797
57978,276959,Entire home/apt,,Noord-West / Noord-Midden,69,5.0,3,1.0,145.0,4,52.358176,4.874106,2014-05-24 17:50:05.069
58211,278253,Entire home/apt,,Centrum Oost,10,5.0,4,2.0,298.0,2,52.365613,4.885732,2014-05-24 17:17:23.910
58600,280614,Entire home/apt,,Westerpark,22,4.5,7,2.0,184.0,2,52.380382,4.86769,2014-05-24 22:16:40.582
59948,263146,Entire home/apt,,Osdorp,41,4.5,2,1.0,136.0,1,52.363165,4.809029,2014-05-24 15:51:34.695
59963,288514,Entire home/apt,,Centrum Oost,21,4.5,4,1.0,191.0,3,52.365896,4.900932,2014-05-24 16:14:35.935
59966,288514,Entire home/apt,,Centrum West,27,4.5,5,0.0,229.0,3,52.379973,4.88714,2014-05-24 16:20:16.193
59968,288514,Entire home/apt,,Centrum Oost,14,4.5,4,1.0,229.0,3,52.365484,4.899114,2014-05-24 16:22:45.570
60721,292894,Private room,,De Baarsjes / Oud West,27,4.5,2,1.0,23.0,3,52.372429,4.854497,2014-05-24 15:58:26.119
61680,298957,Entire home/apt,,Centrum West,34,5.0,2,1.0,184.0,5,52.380553,4.887058,2014-05-24 19:49:34.884
61777,178515,Entire home/apt,,Centrum West,31,4.5,2,1.0,107.0,3,52.381056,4.88568,2014-05-24 16:48:50.540
62015,301340,Entire home/apt,,Oud Oost,3,5.0,2,1.0,229.0,2,52.364453,4.931236,2014-05-24 16:21:33.527
62412,303781,Entire home/apt,,De Baarsjes / Oud West,1,5.0,6,2.0,367.0,3,52.359648,4.863963,2014-05-24 19:37:09.991
63008,307265,Entire home/apt,,De Baarsjes / Oud West,96,5.0,6,,151.0,3,52.359683,4.862041,2014-05-24 15:30:40.672
63016,307370,Entire home/apt,,De Pijp / Rivierenbuurt,4,5.0,4,2.0,107.0,4,52.346545,4.902214,2014-05-24 15:43:55.431
63872,312121,Entire home/apt,,Centrum Oost,17,5.0,2,1.0,194.0,4,52.368615,4.905988,2014-05-24 17:59:27.942
64736,306192,Entire home/apt,,De Baarsjes / Oud West,6,5.0,2,1.0,168.0,3,52.363481,4.867834,2014-05-24 19:58:20.836
64769,312863,Entire home/apt,,Centrum Oost,15,5.0,6,3.0,535.0,5,52.361952,4.901573,2014-05-24 14:44:27.833
64977,317638,Private room,,Watergraafsmeer,12,4.5,2,1.0,106.0,1,52.338781,4.942761,2014-05-24 21:40:05.506
65230,213960,Entire home/apt,,Centrum West,25,4.5,5,,206.0,3,52.36903,4.893482,2014-05-24 20:53:48.610
67841,335166,Entire home/apt,,De Pijp / Rivierenbuurt,3,4.5,2,1.0,153.0,3,52.354725,4.893238,2014-05-24 14:42:47.678
68290,336950,Private room,,Centrum West,155,4.5,2,1.0,128.0,1,52.368871,4.895234,2014-05-24 21:00:46.681
68873,336950,Private room,,Centrum West,153,4.5,2,1.0,128.0,1,52.369501,4.89556,2014-05-24 14:55:45.318
69040,344312,Entire home/apt,,Centrum West,28,5.0,3,1.0,182.0,5,52.373359,4.876865,2014-05-24 22:16:36.745
69042,344312,Entire home/apt,,Centrum West,27,4.5,3,1.0,182.0,5,52.373584,4.876957,2014-05-24 19:44:35.794
70465,229241,Private room,,De Baarsjes / Oud West,74,4.5,1,1.0,61.0,2,52.372078,4.862602,2014-05-24 16:23:17.549
71052,362202,Entire home/apt,,De Pijp / Rivierenbuurt,22,5.0,4,2.0,107.0,3,52.355523,4.903574,2014-05-24 18:17:11.751
71231,363618,Entire home/apt,,De Pijp / Rivierenbuurt,77,5.0,5,2.0,138.0,1,52.357304,4.891381,2014-05-24 16:20:36.128
71236,316285,Entire home/apt,,Centrum Oost,57,4.5,4,1.0,140.0,3,52.369098,4.898569,2014-05-24 16:28:58.814
72264,374156,Entire home/apt,,Centrum Oost,0,,4,1.0,304.0,4,52.368055,4.916882,2014-05-24 16:34:13.453
72645,377140,Entire home/apt,,Centrum Oost,33,5.0,5,3.0,489.0,3,52.366138,4.907613,2014-05-24 20:35:57.396
73208,381900,Entire home/apt,,Noord-West / Noord-Midden,27,5.0,4,2.0,214.0,3,52.359351,4.876722,2014-05-24 21:47:42.506
73891,387108,Entire home/apt,,De Baarsjes / Oud West,35,5.0,2,1.0,136.0,2,52.361857,4.852396,2014-05-24 20:07:16.112
73917,387205,Entire home/apt,,Centrum West,4,5.0,2,1.0,268.0,2,52.378943,4.890602,2014-05-24 20:03:36.751
73924,387205,Entire home/apt,,Centrum West,5,4.5,2,1.0,229.0,1,52.377338,4.888839,2014-05-24 21:07:10.438
74385,391235,Entire home/apt,,Oud Oost,34,4.5,4,1.0,145.0,3,52.365539,4.928571,2014-05-24 21:11:20.555
75583,59059,Private room,,Slotervaart,101,5.0,2,1.0,54.0,1,52.363962,4.844322,2014-05-24 16:20:42.680
75941,404143,Entire home/apt,,Centrum West,64,5.0,2,1.0,188.0,3,52.373218,4.889265,2014-05-24 20:39:45.216
76459,400896,Private room,,De Baarsjes / Oud West,1,5.0,2,1.0,153.0,3,52.363725,4.875341,2014-05-24 21:57:51.306
76631,409345,Entire home/apt,,Centrum West,48,5.0,2,1.0,161.0,3,52.373021,4.885769,2014-05-24 16:57:14.593
76643,409438,Entire home/apt,,Centrum West,2,4.5,6,1.0,304.0,2,52.375287,4.88167,2014-05-24 17:16:12.340
76668,409579,Private room,,Westerpark,0,,4,1.0,145.0,2,52.388895,4.891618,2014-05-24 17:52:01.972
76878,410931,Entire home/apt,,Noord-West / Noord-Midden,1,2.5,4,2.0,153.0,7,52.350797,4.849505,2014-05-24 16:43:42.564
77332,409438,Entire home/apt,,Centrum West,2,4.5,5,2.0,304.0,3,52.369732,4.883907,2014-05-24 15:12:53.048
77345,412591,Private room,,Noord-West / Noord-Midden,60,5.0,2,1.0,104.0,2,52.34978,4.867908,2014-05-24 15:30:56.673
77945,119217,Private room,,Centrum Oost,25,4.5,2,1.0,174.0,2,52.363464,4.898351,2014-05-24 17:47:16.166
77977,119217,Private room,,Centrum Oost,55,4.5,2,1.0,130.0,3,52.364244,4.89848,2014-05-24 21:32:24.047
78033,119217,Private room,,Centrum Oost,82,4.5,2,1.0,84.0,2,52.364986,4.8984,2014-05-24 19:38:07.105
78188,415830,Entire home/apt,,Buitenveldert / Zuidas,19,5.0,2,1.0,106.0,2,52.327892,4.862528,2014-05-24 17:30:04.626
78308,420576,Entire home/apt,,Bos en Lommer,14,4.5,2,1.0,107.0,2,52.377007,4.859056,2014-05-24 20:22:03.685
80634,436145,Private room,,Centrum West,2,4.5,6,1.0,191.0,2,52.378035,4.89344,2014-05-24 20:29:02.538
80635,436145,Private room,,Centrum West,66,5.0,2,1.0,145.0,2,52.378759,4.892636,2014-05-24 22:27:59.732
81982,378043,Private room,,De Pijp / Rivierenbuurt,48,4.5,2,1.0,113.0,2,52.34322,4.909387,2014-05-24 16:19:09.245
82302,416342,Entire home/apt,,Centrum West,38,4.5,2,1.0,138.0,3,52.369854,4.880476,2014-05-24 17:54:41.152
82303,447638,Entire home/apt,,Centrum Oost,75,5.0,2,1.0,136.0,3,52.362438,4.901205,2014-05-24 17:56:34.057
82482,186729,Private room,,Centrum West,231,4.5,4,1.0,106.0,1,52.37026,4.88003,2014-05-24 15:59:10.242
82748,450453,Entire home/apt,,Centrum Oost,67,5.0,4,1.0,213.0,3,52.367364,4.897351,2014-05-24 16:15:19.006
83498,124245,Private room,,Centrum West,12,5.0,1,1.0,69.0,2,52.367228,4.891235,2014-05-24 15:46:38.783
84018,119217,Private room,,Centrum Oost,61,4.5,2,1.0,69.0,3,52.364399,4.897488,2014-05-24 15:59:17.959
84024,119217,Private room,,Centrum Oost,69,4.5,2,1.0,84.0,2,52.36339,4.899115,2014-05-24 16:09:08.044
84437,461407,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,42,5.0,4,1.0,158.0,2,52.369486,4.93826,2014-05-24 22:25:05.994
85401,467814,Entire home/apt,,De Pijp / Rivierenbuurt,138,4.0,8,2.0,168.0,2,52.356078,4.894312,2014-05-24 21:52:59.964
85767,65041,Entire home/apt,,Centrum West,38,4.0,4,1.0,122.0,3,52.388128,4.888546,2014-05-24 14:52:55.733
85941,82145,Entire home/apt,,Centrum West,20,5.0,4,1.0,306.0,3,52.376096,4.884575,2014-05-24 20:42:19.210
86340,473766,Entire home/apt,,Ijburg / Eiland Zeeburg,10,4.5,2,1.0,203.0,2,52.354713,4.990802,2014-05-24 16:29:22.732
87519,479325,Private room,,Centrum West,9,5.0,2,1.0,191.0,3,52.372619,4.882151,2014-05-24 19:36:03.995
90171,489364,Entire home/apt,,De Baarsjes / Oud West,23,4.5,4,1.0,92.0,1,52.364539,4.863021,2014-05-24 16:13:53.411
93807,240194,Shared room,,Noord-West / Noord-Midden,1,3.0,2,1.0,106.0,2,52.354568,4.88641,2014-05-24 17:34:37.727
95540,508579,Entire home/apt,,De Baarsjes / Oud West,53,5.0,2,1.0,122.0,2,52.357347,4.858578,2014-05-24 16:03:11.621
96048,510526,Private room,,Centrum Oost,0,,2,1.0,153.0,3,52.372437,4.907589,2014-05-24 15:56:27.448
97221,195859,Private room,,Slotervaart,29,4.5,3,1.0,99.0,2,52.349103,4.836112,2014-05-24 19:51:47.399
97390,240194,Entire home/apt,,Noord-West / Noord-Midden,18,4.0,7,3.0,289.0,1,52.354602,4.886295,2014-05-24 17:33:10.516
97939,517653,Entire home/apt,,De Baarsjes / Oud West,49,4.5,2,1.0,136.0,3,52.363801,4.873521,2014-05-24 22:33:00.837
98553,519930,Entire home/apt,,Noord-West / Noord-Midden,11,5.0,3,1.0,145.0,4,52.353121,4.849643,2014-05-24 21:45:39.733
98558,26919,Entire home/apt,,Centrum Oost,8,5.0,2,1.0,222.0,3,52.369596,4.899069,2014-05-24 19:58:18.308
101618,531200,Private room,,Centrum West,2,5.0,2,1.0,168.0,3,52.374001,4.879154,2014-05-24 22:09:39.032
102107,534206,Entire home/apt,,Noord-West / Noord-Midden,13,5.0,3,2.0,229.0,2,52.35807,4.874864,2014-05-24 20:12:33.105
103026,3718,Entire home/apt,,De Baarsjes / Oud West,13,4.5,4,1.0,145.0,3,52.369536,4.866747,2014-05-24 17:38:41.310
103527,3813,Private room,,Oostelijk Havengebied / Indische Buurt,86,5.0,1,1.0,72.0,2,52.379662,4.924306,2014-05-24 17:23:06.571
103610,540018,Shared room,,Oud Oost,111,5.0,2,1.0,60.0,2,52.358887,4.911155,2014-05-24 21:47:54.000
105074,424469,Entire home/apt,,De Baarsjes / Oud West,86,4.5,5,3.0,138.0,3,52.362131,4.858479,2014-05-24 17:38:48.475
105546,538768,Private room,,Geuzenveld / Slotermeer,39,4.5,2,1.0,92.0,2,52.373879,4.833266,2014-05-24 16:38:40.920
106477,551868,Entire home/apt,,Centrum West,39,5.0,2,1.0,298.0,2,52.383836,4.884856,2014-05-24 19:41:52.522
107195,249794,Entire home/apt,,Centrum Oost,14,4.5,4,1.0,99.0,4,52.370074,4.919604,2014-05-24 20:20:17.444
107320,303781,Entire home/apt,,De Pijp / Rivierenbuurt,4,5.0,4,2.0,321.0,2,52.354047,4.905053,2014-05-24 16:09:55.408
107326,556149,Entire home/apt,,De Aker / Nieuw Sloten,18,4.5,5,2.0,145.0,2,52.350831,4.816094,2014-05-24 16:19:41.372
107966,558915,Entire home/apt,,Bos en Lommer,42,4.5,3,1.0,136.0,5,52.378588,4.857216,2014-05-24 22:17:19.714
107972,558976,Entire home/apt,,De Baarsjes / Oud West,31,5.0,2,1.0,153.0,3,52.363972,4.876509,2014-05-24 22:00:23.696
112301,573300,Private room,,Westerpark,114,4.5,1,1.0,46.0,2,52.377637,4.872101,2014-05-24 21:59:30.861
112831,575095,Entire home/apt,,Westerpark,41,4.5,3,2.0,138.0,2,52.390428,4.875262,2014-05-24 22:00:59.840
115795,468497,Entire home/apt,,De Pijp / Rivierenbuurt,16,4.5,4,2.0,252.0,2,52.352234,4.896592,2014-05-24 16:51:44.417
118097,538659,Private room,,Centrum West,75,5.0,2,1.0,115.0,2,52.368192,4.886438,2014-05-24 16:48:37.079
118117,596513,Entire home/apt,,De Baarsjes / Oud West,141,4.5,2,1.0,90.0,2,52.36751,4.867754,2014-05-24 17:20:16.959
118302,596513,Entire home/apt,,De Baarsjes / Oud West,2,5.0,4,2.0,191.0,5,52.366548,4.865235,2014-05-24 15:27:22.468
118962,600788,Entire home/apt,,Noord-West / Noord-Midden,89,5.0,2,1.0,130.0,2,52.348857,4.868092,2014-05-24 22:16:13.110
119023,601183,Entire home/apt,,Westerpark,3,5.0,4,1.0,222.0,2,52.375905,4.876476,2014-05-24 20:19:27.984
120872,607597,Entire home/apt,,Bos en Lommer,34,4.5,2,1.0,136.0,2,52.381848,4.85573,2014-05-24 15:43:40.095
123845,618307,Private room,,De Baarsjes / Oud West,62,4.0,2,1.0,63.0,3,52.362923,4.879889,2014-05-24 21:07:44.053
124188,619647,Entire home/apt,,De Pijp / Rivierenbuurt,0,,3,0.0,138.0,3,52.35661,4.892944,2014-05-24 15:24:32.373
124831,621555,Entire home/apt,,Oud Oost,14,4.5,4,1.0,138.0,3,52.361258,4.926795,2014-05-24 19:48:33.164
124936,447638,Entire home/apt,,Centrum Oost,72,5.0,2,1.0,184.0,4,52.360377,4.901563,2014-05-24 14:55:36.327
124950,618307,Private room,,Noord-West / Noord-Midden,52,4.0,3,1.0,63.0,3,52.361029,4.882309,2014-05-24 15:16:24.652
125425,623749,Private room,,Oud Oost,33,4.5,2,1.0,99.0,2,52.360975,4.927611,2014-05-24 21:44:33.378
126704,628210,Entire home/apt,,De Baarsjes / Oud West,9,5.0,4,1.0,214.0,1,52.360944,4.871403,2014-05-24 21:23:42.804
126711,628210,Entire home/apt,,Centrum West,17,5.0,2,1.0,283.0,1,52.378213,4.897891,2014-05-24 21:36:18.971
128653,635759,Entire home/apt,,De Baarsjes / Oud West,64,5.0,5,1.0,214.0,3,52.364051,4.865819,2014-05-24 18:20:40.780
128890,636739,Entire home/apt,,Oud Oost,0,,4,2.0,291.0,4,52.359455,4.912359,2014-05-24 17:50:16.088
132950,652822,Entire home/apt,,De Baarsjes / Oud West,45,4.5,2,1.0,153.0,1,52.364738,4.8729,2014-05-24 16:55:45.011
134400,659620,Entire home/apt,,Centrum West,35,4.5,4,2.0,298.0,2,52.369442,4.893116,2014-05-24 14:41:10.781
136029,666321,Entire home/apt,,De Baarsjes / Oud West,20,5.0,3,2.0,135.0,2,52.36705,4.853809,2014-05-24 17:06:14.676
136147,666822,Entire home/apt,,Westerpark,76,5.0,3,2.0,214.0,2,52.372422,4.870246,2014-05-24 20:25:26.001
136887,669733,Private room,,Oud Noord,62,4.5,2,1.0,76.0,2,52.387333,4.917177,2014-05-24 22:07:01.509
137026,670266,Entire home/apt,,De Pijp / Rivierenbuurt,21,5.0,6,3.0,329.0,2,52.353609,4.905621,2014-05-24 16:25:25.875
137282,589344,Entire home/apt,,Ijburg / Eiland Zeeburg,7,4.5,4,2.0,184.0,3,52.360679,4.992987,2014-05-24 16:25:28.671
137748,673419,Entire home/apt,,Noord-West / Noord-Midden,5,5.0,2,1.0,151.0,3,52.354393,4.884003,2014-05-24 15:12:48.463
137871,673738,Entire home/apt,,Noord-West / Noord-Midden,5,4.5,4,2.0,115.0,3,52.350409,4.870529,2014-05-24 18:23:21.493
139419,679940,Entire home/apt,,Centrum Oost,9,5.0,4,1.0,213.0,3,52.370341,4.898467,2014-05-24 22:04:05.779
139445,680070,Entire home/apt,,Centrum West,80,5.0,4,1.0,291.0,3,52.372173,4.8815,2014-05-24 20:34:22.619
139772,2984,Private room,,De Pijp / Rivierenbuurt,35,5.0,2,1.0,75.0,1,52.349812,4.911037,2014-05-24 22:19:12.877
140136,682788,Entire home/apt,,Centrum Oost,33,4.5,2,1.0,222.0,5,52.363732,4.889746,2014-05-24 17:23:32.951
140348,623349,Entire home/apt,,Watergraafsmeer,5,5.0,8,5.0,260.0,3,52.342073,4.925911,2014-05-24 16:14:59.944
141708,689016,Entire home/apt,,Oostelijk Havengebied / Indische Buurt,43,5.0,3,2.0,135.0,2,52.366592,4.937595,2014-05-24 18:17:21.842
142816,204442,Entire home/apt,,Oud Oost,55,4.5,2,1.0,110.0,2,52.357198,4.916957,2014-05-24 22:00:34.404
145449,704269,Entire home/apt,,De Pijp / Rivierenbuurt,11,5.0,4,2.0,229.0,3,52.346551,4.901353,2014-05-24 15:44:22.072
145534,704550,Private room,,De Baarsjes / Oud West,0,,2,1.0,168.0,2,52.36365,4.87704,2014-05-24 17:54:37.165
148029,715168,Private room,,Centrum Oost,1,5.0,2,1.0,298.0,1,52.362242,4.903265,2014-05-24 16:17:11.362
